rise,down,freq,ma_window,total_return,yearly_vol,maxdrawdown,sharpe,max_loss_period,hold_time,start_date,end_date
0.02,-0.045,30.0,50,0.5795725889516258,0.7177983131501932,0.38486151097959015,1.2219219669599535,0.19845890410958902,0.6607876712328767,2021-01-01,2021-12-31
0.055,-0.02,30.0,50,0.5778961137559265,0.7642471490684386,0.4210577261010419,1.0272149905583265,0.25787671232876713,0.7361301369863014,2021-01-01,2021-12-31
0.04,-0.08,30.0,50,0.5759425693517363,0.7789744752018902,0.4574422886378914,0.9539426489972276,0.4444063926940639,0.7750570776255707,2021-01-01,2021-12-31
0.035,-0.095,30.0,50,0.5743323424360699,0.7716580893443649,0.41585857288123673,0.9702266359188656,0.4030821917808219,0.7671232876712328,2021-01-01,2021-12-31
0.01,-0.05,30.0,50,0.5726009054861874,0.7061998479587667,0.4292114928027294,1.2372030159959322,0.2728881278538813,0.655365296803653,2021-01-01,2021-12-31
0.05,-0.045,30.0,50,0.5717433920470505,0.7367415135259198,0.5087039560598249,1.1093570853957175,0.4199200913242009,0.6995433789954337,2021-01-01,2021-12-31
0.03,-0.095,30.0,50,0.5707107452359997,0.7718734387753515,0.41585857288123673,0.9639113649249238,0.4030821917808219,0.7670662100456621,2021-01-01,2021-12-31
0.01,-0.055,30.0,50,0.5680142331696725,0.6958900849871039,0.44283244271885236,1.2738774020617212,0.182648401826484,0.6407534246575343,2021-01-01,2021-12-31
0.02,-0.07,30.0,50,0.5664591474673794,0.7668909652516003,0.478529073023472,1.0309118839462157,0.2813926940639269,0.7164954337899543,2021-01-01,2021-12-31
0.015,-0.05,30.0,50,0.5663424199764092,0.7035482480413608,0.4081616601154268,1.2238158076127668,0.2702625570776256,0.6577625570776255,2021-01-01,2021-12-31
0.05,-0.085,30.0,50,0.5646481068153011,0.7684810357173216,0.5217330743389726,0.9840217068398456,0.48504566210045663,0.746689497716895,2021-01-01,2021-12-31
0.065,-0.025,30.0,50,0.5587333899568185,0.7814229687527858,0.47433099969791004,0.9530704501666484,0.6204337899543378,0.7502283105022831,2021-01-01,2021-12-31
0.08,-0.01,30.0,50,0.5571561618714138,0.7715508017628191,0.39630188226949115,1.0241747663696006,0.4740867579908676,0.7050799086757991,2021-01-01,2021-12-31
0.025,-0.075,30.0,50,0.5552715617847713,0.7905844961868655,0.4837539077212726,0.8932398831152636,0.25496575342465755,0.7863013698630137,2021-01-01,2021-12-31
0.05,-0.04,30.0,50,0.554399273857186,0.7524970258905539,0.5470159951342071,1.0664071586850568,0.42197488584474885,0.6908675799086758,2021-01-01,2021-12-31
0.09,-0.01,30.0,50,0.5498110156818783,0.7532275415982962,0.41713192406075716,1.0993338965251243,0.4360159817351598,0.6639840182648402,2021-01-01,2021-12-31
0.06,-0.02,30.0,50,0.5497027291263443,0.7722405179489229,0.3777726252070684,0.9259212633339764,0.4198630136986301,0.7687785388127854,2021-01-01,2021-12-31
0.045,-0.03,30.0,50,0.5450175989764787,0.7427596187136912,0.42859475943097136,1.0872562737262452,0.23641552511415526,0.6748858447488584,2021-01-01,2021-12-31
0.025,-0.055,30.0,50,0.5440682226751757,0.7230213438104907,0.4381990027650148,1.072889863144086,0.186986301369863,0.7013698630136986,2021-01-01,2021-12-31
0.035,-0.09,30.0,50,0.5440350995309874,0.7752445738360552,0.4454779034525126,0.91424919419299,0.41912100456621004,0.7675799086757991,2021-01-01,2021-12-31
0.06,-0.015,30.0,50,0.5430061962725846,0.7703667913280926,0.4498173486068129,0.947611369520958,0.4220890410958904,0.7438356164383562,2021-01-01,2021-12-31
0.03,-0.09,30.0,50,0.5429864258716351,0.7745939738254819,0.4429049799117948,0.9157729224282067,0.41912100456621004,0.7654680365296803,2021-01-01,2021-12-31
0.04,-0.06,30.0,50,0.5385540288052953,0.7576226736662662,0.4738650124148144,0.9921169937266776,0.26210045662100456,0.7164954337899543,2021-01-01,2021-12-31
0.025,-0.08,30.0,50,0.5378765522661796,0.7880046556540888,0.5208183402180877,0.8742458538677877,0.26192922374429223,0.7807648401826484,2021-01-01,2021-12-31
0.05,-0.055,30.0,50,0.5364397931392202,0.7470796734648185,0.5138955387258939,0.9943264327454985,0.5442922374429223,0.7221461187214612,2021-01-01,2021-12-31
0.055,-0.01,30.0,50,0.5329374260946875,0.7581988638155629,0.39305293556822474,0.997714912816721,0.19823059360730594,0.7045091324200913,2021-01-01,2021-12-31
0.07,-0.02,30.0,50,0.5316819808344356,0.7761161247912701,0.41042465244060583,0.9246654802128704,0.419634703196347,0.7408675799086758,2021-01-01,2021-12-31
0.025,-0.085,30.0,50,0.5270375139291195,0.7855658372447383,0.4429049799117948,0.8803984033653585,0.23767123287671232,0.7620433789954337,2021-01-01,2021-12-31
0.095,-0.015,30.0,50,0.5244076719237725,0.7601405430956598,0.4506400955543848,0.9363760238456073,0.4926369863013699,0.7367579908675799,2021-01-01,2021-12-31
0.055,-0.025,30.0,50,0.5216502218276768,0.7595551749529619,0.5483157839083761,0.9519345668366052,0.6204337899543378,0.7214611872146118,2021-01-01,2021-12-31
0.075,-0.015,30.0,50,0.5210566374007566,0.7879133714462494,0.4297528900405009,0.9091484458848917,0.5371575342465753,0.7273972602739726,2021-01-01,2021-12-31
0.055,-0.085,30.0,50,0.5150733621629944,0.7689410480334422,0.5217330743389726,0.8957205780550594,0.48504566210045663,0.7478310502283104,2021-01-01,2021-12-31
0.045,-0.05,30.0,50,0.5117517389784629,0.7571439043290853,0.45780841409196615,0.9304412468051706,0.5442922374429223,0.7264269406392694,2021-01-01,2021-12-31
0.02,-0.015,30.0,50,0.5086941502920475,0.6967511383547588,0.399319159738712,1.265959525368265,0.40393835616438356,0.5767123287671233,2021-01-01,2021-12-31
0.06,-0.06,30.0,50,0.5074787792522323,0.7813202632863218,0.6516482514950867,0.8429878268384562,0.4218607305936073,0.7704908675799087,2021-01-01,2021-12-31
0.02,-0.09,30.0,50,0.5022038101125781,0.7766261463501691,0.4436183486949133,0.8436424488056468,0.25513698630136983,0.7664954337899543,2021-01-01,2021-12-31
0.04,-0.015,30.0,50,0.4938843644866847,0.7237014594713307,0.41046948410338824,1.0472441178430754,0.403824200913242,0.6516552511415525,2021-01-01,2021-12-31
0.045,-0.015,30.0,50,0.49386163125833715,0.7307998607253277,0.44717001070095447,1.0153251340678509,0.8031392694063927,0.6655821917808219,2021-01-01,2021-12-31
0.03,-0.045,30.0,50,0.4916071072662592,0.7226055167778119,0.38486151097958987,1.0216256400590242,0.2303082191780822,0.6659246575342466,2021-01-01,2021-12-31
0.06,-0.025,30.0,50,0.4907497590858227,0.7726076683817821,0.49727914185914923,0.845178317529698,0.6204337899543378,0.751541095890411,2021-01-01,2021-12-31
0.035,-0.035,30.0,50,0.48971584921718947,0.7429432700950357,0.4056469120532862,0.9709451001921422,0.23641552511415526,0.6788812785388127,2021-01-01,2021-12-31
0.02,-0.02,30.0,50,0.4879740855077719,0.693413051068093,0.3824336305636899,1.225699590673367,0.2759132420091324,0.5741438356164383,2021-01-01,2021-12-31
0.045,-0.055,30.0,50,0.48786201526406986,0.7541413118860197,0.5248954971640446,0.8885131599104279,0.6204337899543378,0.7280821917808219,2021-01-01,2021-12-31
0.025,-0.06,30.0,50,0.4862860594282774,0.7369426203052005,0.4381990027650148,0.9295582569820845,0.3016552511415525,0.7098744292237442,2021-01-01,2021-12-31
0.02,-0.05,30.0,50,0.48174009336667534,0.71375464273772,0.408559198988484,1.0034718970440848,0.2728310502283105,0.6726027397260274,2021-01-01,2021-12-31
0.055,-0.04,30.0,50,0.4796159890167154,0.7388862764033507,0.5101920364771191,0.953816015409859,0.4199200913242009,0.6805365296803653,2021-01-01,2021-12-31
0.05,-0.09,30.0,50,0.4783199987430402,0.7694047422525587,0.5448717174580654,0.815922762667181,0.5917237442922374,0.7619292237442922,2021-01-01,2021-12-31
0.055,-0.09,30.0,50,0.4783199987430402,0.7694047422525587,0.5448717174580654,0.815922762667181,0.5917237442922374,0.7619292237442922,2021-01-01,2021-12-31
0.09,-0.015,30.0,50,0.4746939817957345,0.7624406616920582,0.4506400955543849,0.8590939456027056,0.4740867579908676,0.7247146118721461,2021-01-01,2021-12-31
0.065,-0.07,30.0,50,0.46897634412667644,0.7871130187141802,0.5854463760489493,0.7614513598270376,0.4090182648401826,0.7824771689497717,2021-01-01,2021-12-31
0.04,-0.085,30.0,50,0.46567325539227716,0.7762324610936229,0.5086298559236522,0.796974927896877,0.48219178082191777,0.7527397260273972,2021-01-01,2021-12-31
0.035,-0.04,30.0,50,0.4652541934823204,0.7384219449760917,0.4953865888241269,0.9413907211177176,0.6204337899543378,0.6692922374429223,2021-01-01,2021-12-31
0.015,-0.04,30.0,50,0.4650713579101655,0.707709461248411,0.38977126529476075,1.017432848657885,0.5497146118721461,0.6458904109589041,2021-01-01,2021-12-31
0.055,-0.045,30.0,50,0.45802405731750595,0.7323214400847652,0.5101920364771186,0.8983219534959777,0.4199200913242009,0.6962328767123287,2021-01-01,2021-12-31
0.045,-0.045,30.0,50,0.45661211783889066,0.7389882306211477,0.4578084140919656,0.8879102284943957,0.5442922374429223,0.6958904109589041,2021-01-01,2021-12-31
0.02,-0.095,30.0,50,0.45552149091677807,0.7764678958340002,0.4429049799117948,0.7702530662908363,0.23761415525114155,0.7616438356164383,2021-01-01,2021-12-31
0.02,-0.01,30.0,50,0.4554357796352302,0.6831942067340817,0.49701356612226993,1.194325285612421,0.7269977168949772,0.558162100456621,2021-01-01,2021-12-31
0.015,-0.02,30.0,50,0.4550316072945198,0.6825907164101602,0.36617773082989924,1.1700319563274346,0.3992009132420091,0.5697488584474886,2021-01-01,2021-12-31
0.01,-0.075,30.0,50,0.4538324775030324,0.7214322855620563,0.38685314726063935,0.8840404568746564,0.3535958904109589,0.7115867579908676,2021-01-01,2021-12-31
0.02,-0.025,30.0,50,0.4491995381924208,0.6948920349646075,0.4527856647438139,1.0786157812177664,0.591324200913242,0.5993150684931506,2021-01-01,2021-12-31
0.055,-0.05,30.0,50,0.44801665344540736,0.7504926638283671,0.5118859613263701,0.8182443119500236,0.4199200913242009,0.729566210045662,2021-01-01,2021-12-31
0.08,-0.015,30.0,50,0.44332667727573916,0.7736701190295584,0.41354147088878607,0.7991776962054834,0.5307648401826484,0.7170091324200913,2021-01-01,2021-12-31
0.055,-0.055,30.0,50,0.4431712550935914,0.742085054839118,0.5138955387258938,0.8307843581352939,0.6204337899543378,0.7188356164383561,2021-01-01,2021-12-31
0.03,-0.05,30.0,50,0.43994956403992586,0.7258975308874402,0.40767059677839235,0.8721530511198127,0.35781963470319633,0.6949200913242009,2021-01-01,2021-12-31
0.045,-0.1,30.0,50,0.43370158705646344,0.7749259374920802,0.6573975724053727,0.7343212004625833,0.8031392694063927,0.7621575342465753,2021-01-01,2021-12-31
0.02,-0.06,30.0,50,0.4315718829921136,0.7228311599789016,0.44428711911380964,0.8944378155319519,0.3015981735159817,0.6675228310502282,2021-01-01,2021-12-31
0.025,-0.05,30.0,50,0.43078143243126843,0.7297394670594868,0.4902146791717728,0.8377841668408114,0.35896118721461184,0.7046232876712328,2021-01-01,2021-12-31
0.065,-0.065,30.0,50,0.42546060441602573,0.7851359816477191,0.7015593049411728,0.6947666087800338,0.6204337899543378,0.7799657534246575,2021-01-01,2021-12-31
0.06,-0.075,30.0,50,0.419218184871059,0.7943339369746392,0.5849268759509546,0.6598420300374177,0.602568493150685,0.7998287671232877,2021-01-01,2021-12-31
0.04,-0.03,30.0,50,0.41590142437853694,0.7405905222659512,0.4237452747807469,0.8277718128628246,0.5442922374429223,0.6784246575342465,2021-01-01,2021-12-31
0.025,-0.045,30.0,50,0.4147553082599622,0.7243289302528493,0.4066286831875625,0.847016410377306,0.2303082191780822,0.6760273972602739,2021-01-01,2021-12-31
0.04,-0.095,30.0,50,0.4124892584422247,0.7734500228793884,0.4637368320526642,0.6953122039566944,0.44452054794520546,0.7670091324200913,2021-01-01,2021-12-31
0.05,-0.01,30.0,50,0.4090494480272786,0.7328079739067419,0.42525512774921775,0.8247233304327656,0.3575913242009132,0.6768264840182648,2021-01-01,2021-12-31
0.01,-0.095,30.0,50,0.4021839254640629,0.7510380587060963,0.4067456280755344,0.7233082286264414,0.23761415525114155,0.7403538812785387,2021-01-01,2021-12-31
0.06,-0.035,30.0,50,0.3994528666938808,0.7586563122497301,0.5627252760279353,0.7319486804523013,0.42197488584474885,0.7193493150684931,2021-01-01,2021-12-31
0.06,-0.08,30.0,50,0.3984244150173317,0.7858536319256807,0.6578379272030975,0.6411552422737227,0.8031392694063927,0.7907534246575342,2021-01-01,2021-12-31
0.01,-0.085,30.0,50,0.3932724079411267,0.738821944002939,0.5654792718220649,0.7553119309692174,0.6462899543378995,0.7047374429223744,2021-01-01,2021-12-31
0.03,-0.03,30.0,50,0.38758068063917694,0.7067352160664754,0.4510492286865223,0.8782581092813379,0.3682077625570776,0.6244292237442922,2021-01-01,2021-12-31
0.015,-0.095,30.0,50,0.38464276524223706,0.750910043181889,0.4067456280755344,0.6906014299688505,0.30239726027397257,0.7417237442922374,2021-01-01,2021-12-31
0.04,-0.09,30.0,50,0.38219201553714177,0.7770278762844282,0.5317684990427445,0.6408937039483068,0.48510273972602735,0.7674657534246575,2021-01-01,2021-12-31
0.055,-0.095,30.0,50,0.3800962078889808,0.7804130855241678,0.5412041629522569,0.6198174278215045,0.4852739726027397,0.7857876712328767,2021-01-01,2021-12-31
0.05,-0.095,30.0,50,0.3800962078889808,0.7804130855241678,0.5412041629522569,0.6198174278215045,0.4852739726027397,0.7857876712328767,2021-01-01,2021-12-31
0.06,-0.085,30.0,50,0.37896850929886844,0.7824203555511217,0.6578379272030975,0.6309207346067988,0.8031392694063927,0.7676940639269406,2021-01-01,2021-12-31
0.025,-0.09,30.0,50,0.37873481839976464,0.7871389123105778,0.4429049799117948,0.6157642974383857,0.2557648401826484,0.7813926940639269,2021-01-01,2021-12-31
0.085,-0.01,30.0,50,0.37830354291004115,0.7719263884658595,0.41713192406075716,0.6895954537307701,0.4997716894977169,0.7106735159817351,2021-01-01,2021-12-31
0.065,-0.035,30.0,50,0.3773781916694515,0.7699044846237969,0.6124396144967243,0.6805328771531013,0.6204337899543378,0.7202625570776255,2021-01-01,2021-12-31
0.045,-0.025,30.0,50,0.3764608016427605,0.7386810898931887,0.5584997487200073,0.7467490073733938,0.6204337899543378,0.6824771689497716,2021-01-01,2021-12-31
0.01,-0.09,30.0,50,0.3752808916207183,0.7447933941920326,0.45038526004024204,0.6847006731611588,0.6447488584474885,0.7359018264840183,2021-01-01,2021-12-31
0.03,-0.1,30.0,50,0.3745176231879832,0.7664700837159203,0.5443738584732106,0.6462396722980578,0.48510273972602735,0.756107305936073,2021-01-01,2021-12-31
0.015,-0.015,30.0,50,0.36331077903526127,0.6882276247238713,0.4549554130270528,0.9343056172418884,0.8615296803652968,0.5650114155251141,2021-01-01,2021-12-31
0.015,-0.09,30.0,50,0.3577397313988926,0.7446642689725296,0.45038526004024204,0.6515970405150352,0.6459474885844748,0.7372716894977168,2021-01-01,2021-12-31
0.045,-0.04,30.0,50,0.35204587526463044,0.7422478158085128,0.5605566870090838,0.6967702973291227,0.6204337899543378,0.6807077625570777,2021-01-01,2021-12-31
0.065,-0.06,30.0,50,0.3516694874250159,0.7807554396095904,0.7931841678568172,0.5800363693095559,0.6204337899543378,0.776541095890411,2021-01-01,2021-12-31
0.015,-0.025,30.0,50,0.3472903528533359,0.684308206784228,0.3355276639983026,0.8590822048642042,0.38601598173515983,0.5907534246575342,2021-01-01,2021-12-31
0.025,-0.095,30.0,50,0.34576942407105216,0.7909692851149772,0.4429049799117948,0.5509139694923025,0.23767123287671232,0.7934931506849315,2021-01-01,2021-12-31
0.07,-0.07,30.0,50,0.3455868957876024,0.8345960150900475,0.634973818747159,0.4985312366351323,0.6579908675799087,0.830593607305936,2021-01-01,2021-12-31
0.01,-0.08,30.0,50,0.3441616543937494,0.7265725045876485,0.5762625953952578,0.6731157785020657,0.7819634703196346,0.7037100456621004,2021-01-01,2021-12-31
