rise,down,freq,total_return,yearly_vol,maxdrawdown,sharpe,hold_time,start_date,end_date
0.05,-0.07,15.0,0.14381014442004217,0.4686599320173007,1.2081413168109414,0.23468137528709065,1.3075342465753423,2019-01-01,2022-07-31
0.05,-0.08,15.0,0.1277205437850249,0.4635997262244116,1.0493469200417134,0.21333077176243417,1.2914098173515982,2019-01-01,2022-07-31
0.05,-0.06,15.0,0.06303971279256766,0.4682331811065519,1.1683343009036058,0.1032737724748242,1.3036529680365296,2019-01-01,2022-07-31
0.06,-0.07,15.0,-0.07509674665154308,0.486105846718257,1.1439279891117704,-0.11851049261609944,1.3035673515981734,2019-01-01,2022-07-31
0.04,-0.07,15.0,-0.10445817222690003,0.47666493049075226,1.480662132482913,-0.15908016039919887,1.3775684931506849,2019-01-01,2022-07-31
0.07,-0.07,15.0,-0.15775675847281237,0.49272036031223654,1.222587097914732,-0.22857530697145734,1.40074200913242,2019-01-01,2022-07-31
0.04,-0.08,15.0,-0.15877368941275946,0.46930841010473884,1.3465388544938905,-0.2514802780808922,1.345291095890411,2019-01-01,2022-07-31
0.07,-0.08,15.0,-0.2110807148814858,0.485785191526379,1.1319123478607367,-0.30915749798378284,1.4054794520547944,2019-01-01,2022-07-31
0.11,-0.1,15.0,-0.27515963387970016,0.4422837130997788,1.2533544294131684,-0.5712076119881676,1.0891552511415525,2019-01-01,2022-07-31
0.06,-0.08,15.0,-0.30094186075687757,0.47739502741474776,1.1455327627248701,-0.4943076448350844,1.2752853881278539,2019-01-01,2022-07-31
0.05,-0.05,15.0,-0.3096069742343809,0.4858395972460503,1.6529634357063183,-0.4614422194532087,1.3810216894977168,2019-01-01,2022-07-31
0.11,-0.01,15.0,-0.32077136359767244,0.4315925866129629,1.2487636425055186,-0.8894966260401633,0.8355593607305936,2019-01-01,2022-07-31
0.04,-0.06,15.0,-0.3208756665327397,0.46815246047456077,1.446456514906204,-0.5627686089011794,1.2179223744292238,2019-01-01,2022-07-31
0.05,-0.04,15.0,-0.3664941477092665,0.5071238425324275,1.358766702607788,-0.47597154515101986,1.5183504566210044,2019-01-01,2022-07-31
0.1,-0.1,15.0,-0.46204056966038326,0.44140420033822064,1.4376952087973696,-1.0193762649859917,1.0268550228310502,2019-01-01,2022-07-31
0.09,-0.1,15.0,-0.5155337156049575,0.4501220804478491,1.5428178430107953,-1.079223486838255,1.061244292237443,2019-01-01,2022-07-31
0.11,-0.11,15.0,-0.5172881771238899,0.44651891950002265,1.3381889828228957,-1.0738460082063621,1.078824200913242,2019-01-01,2022-07-31
0.05,-0.11,15.0,-0.5206349949432539,0.4657812802623289,1.2791680006836028,-0.8652724950887118,1.2918093607305936,2019-01-01,2022-07-31
0.06,-0.11,15.0,-0.522349411246936,0.4723118941403916,1.4085381997099138,-0.8670753044712942,1.2754851598173516,2019-01-01,2022-07-31
0.1,-0.08,15.0,-0.5447721153716784,0.45721960352290697,1.445588442040865,-1.0749722843159009,1.108390410958904,2019-01-01,2022-07-31
0.08,-0.1,15.0,-0.5556452453128033,0.4674884984642301,1.5072318288650477,-0.9580344989653615,1.2406392694063926,2019-01-01,2022-07-31
0.1,-0.07,15.0,-0.5594575918327056,0.48469251084486226,1.3670915404360757,-0.9506631058559097,1.2141552511415525,2019-01-01,2022-07-31
0.06,-0.06,15.0,-0.5619575043358953,0.4869903710990383,1.5871962849838557,-0.84954398076653,1.358304794520548,2019-01-01,2022-07-31
0.08,-0.07,15.0,-0.5691353115233486,0.4936173785552391,1.2480284307754665,-0.8652601673518835,1.3325342465753425,2019-01-01,2022-07-31
0.08,-0.11,15.0,-0.5699244368253624,0.46318739848425783,1.591590063489552,-1.0650846777370322,1.1552511415525113,2019-01-01,2022-07-31
0.01,-0.04,15.0,-0.5727098800545719,0.5364395982028805,1.5895971710694368,-0.6337420412274526,1.6846175799086758,2019-01-01,2022-07-31
0.05,-0.09,15.0,-0.58159993078361,0.46636189259336636,1.3863110697968843,-0.9654754665548747,1.291695205479452,2019-01-01,2022-07-31
0.08,-0.08,15.0,-0.5984654832425156,0.47011578340589255,1.3007799146595727,-1.025036722633364,1.2419235159817352,2019-01-01,2022-07-31
0.02,-0.04,15.0,-0.6077302804328656,0.5191532695707646,1.6232983063243869,-0.7775864477560354,1.505450913242009,2019-01-01,2022-07-31
0.02,-0.05,15.0,-0.621490624634495,0.516509467254326,1.6528012767992293,-0.7024177205388024,1.713013698630137,2019-01-01,2022-07-31
0.03,-0.04,15.0,-0.6265959698814445,0.5072794732081858,1.8635078506958718,-0.8421057548137246,1.4668093607305936,2019-01-01,2022-07-31
0.03,-0.06,15.0,-0.6782697884541454,0.4940959549814681,1.5472312633816692,-0.8763026587202765,1.5665239726027396,2019-01-01,2022-07-31
0.03,-0.03,15.0,-0.6905079137917278,0.5207812213070065,1.6455901844925411,-0.8947828776306316,1.4818207762557076,2019-01-01,2022-07-31
0.11,-0.09,15.0,-0.6955118133650618,0.45523020581701623,1.5751490372292358,-1.3439178302557362,1.136843607305936,2019-01-01,2022-07-31
0.1,-0.11,15.0,-0.704169112904573,0.44564753153902653,1.5225297622070995,-1.5544180880224048,1.0165239726027397,2019-01-01,2022-07-31
0.09,-0.07,15.0,-0.7167322736549454,0.4908725416380764,1.3857221030516946,-1.1605699601140538,1.2581050228310502,2019-01-01,2022-07-31
0.05,-0.03,15.0,-0.7218952674983574,0.5174075545661088,1.620870894631607,-0.9147074022908446,1.5253139269406393,2019-01-01,2022-07-31
0.11,-0.08,15.0,-0.7220443473009734,0.4807978538823342,1.6252111732853012,-1.1861367252629746,1.266095890410959,2019-01-01,2022-07-31
0.06,-0.04,15.0,-0.7499609660713502,0.5083694759345416,1.419185677862178,-0.9505000494838283,1.5520547945205478,2019-01-01,2022-07-31
0.08,-0.09,15.0,-0.7529614412195812,0.4778626487728029,1.6875379519991744,-1.1672240959401807,1.3499429223744293,2019-01-01,2022-07-31
0.11,-0.07,15.0,-0.7587120576380559,0.49385590542067626,1.5441382131083607,-1.2235666715326983,1.255593607305936,2019-01-01,2022-07-31
0.01,-0.09,15.0,-0.7717528200120499,0.5128873119048529,1.427214734542463,-0.8585670118003013,1.7525970319634703,2019-01-01,2022-07-31
