rise,down,freq,take_profit_long,take_profit_short,total_return,yearly_vol,maxdrawdown,sharpe,hold_time,start_date,end_date
0.10000000000000005,-0.1,30.0,1,0,3.8647461914403634,1.531928709965709,2.348354937796002,1.0086815150507293,2.5010844748858445,2020-01-01,2022-07-31
0.09700000000000006,-0.1,30.0,1,0,3.8647461914403634,1.531928709965709,2.348354937796002,1.0086815150507293,2.5010844748858445,2020-01-01,2022-07-31
0.09700000000000006,-0.097,30.0,1,0,3.7285379918589454,1.5347041516233442,2.348354937796002,0.971371918659422,2.5010844748858445,2020-01-01,2022-07-31
0.10000000000000005,-0.097,30.0,1,0,3.7285379918589454,1.5347041516233442,2.348354937796002,0.971371918659422,2.5010844748858445,2020-01-01,2022-07-31
0.09700000000000006,-0.08800000000000001,30.0,1,0,3.6205993116483306,1.5344434053908076,2.602246825657032,0.9434116371656647,2.5010844748858445,2020-01-01,2022-07-31
0.10000000000000005,-0.08800000000000001,30.0,1,0,3.6205993116483306,1.5344434053908076,2.602246825657032,0.9434116371656647,2.5010844748858445,2020-01-01,2022-07-31
0.10000000000000005,-0.1,15.0,1,0,3.618708212310877,1.414817483465432,3.021936086764836,1.022761440102297,2.500799086757991,2020-01-01,2022-07-31
0.09100000000000003,-0.097,30.0,1,0,3.538491527648982,1.5338194421711344,2.5384014020059653,0.9223920714231137,2.5010844748858445,2020-01-01,2022-07-31
0.09400000000000004,-0.1,30.0,1,0,3.5317762815769633,1.5310105032057977,2.681324847659402,0.9223306801389966,2.5010844748858445,2020-01-01,2022-07-31
0.09100000000000003,-0.1,30.0,1,0,3.5317762815769633,1.5310105032057977,2.681324847659402,0.9223306801389966,2.5010844748858445,2020-01-01,2022-07-31
0.09700000000000006,-0.09100000000000001,30.0,1,0,3.503968186748044,1.5334899355936584,2.602246825657032,0.9135890046154782,2.5010844748858445,2020-01-01,2022-07-31
0.10000000000000005,-0.09100000000000001,30.0,1,0,3.503968186748044,1.5334899355936584,2.602246825657032,0.9135890046154782,2.5010844748858445,2020-01-01,2022-07-31
0.10000000000000005,-0.097,15.0,1,0,3.501167281846194,1.417820541318993,3.021936086764836,0.987444727415869,2.500799086757991,2020-01-01,2022-07-31
0.09700000000000006,-0.09400000000000001,30.0,1,0,3.474646103997916,1.533601627169185,2.6022468256570312,0.9058778836555222,2.5010844748858445,2020-01-01,2022-07-31
0.10000000000000005,-0.09400000000000001,30.0,1,0,3.474646103997916,1.533601627169185,2.6022468256570312,0.9058778836555222,2.5010844748858445,2020-01-01,2022-07-31
0.09100000000000003,-0.08800000000000001,30.0,1,0,3.430552847438369,1.533558431031715,2.792293289866994,0.8944074862614502,2.5010844748858445,2020-01-01,2022-07-31
0.09400000000000004,-0.097,30.0,1,0,3.3955680819955454,1.533787353318329,2.681324847659402,0.8851541903794846,2.5010844748858445,2020-01-01,2022-07-31
0.09400000000000004,-0.097,15.0,1,0,3.3377269146223867,1.4210013281730323,2.8702603741622172,0.9392420220901513,2.500799086757991,2020-01-01,2022-07-31
0.09700000000000006,-0.1,15.0,1,0,3.314395977596778,1.4194014015624712,3.021936086764836,0.933727955034119,2.500799086757991,2020-01-01,2022-07-31
0.09400000000000004,-0.1,15.0,1,0,3.314395977596778,1.4194014015624712,3.021936086764836,0.933727955034119,2.500799086757991,2020-01-01,2022-07-31
0.09100000000000003,-0.09100000000000001,30.0,1,0,3.3139217225380824,1.532604286892049,2.792293289866994,0.8645375269373247,2.5010844748858445,2020-01-01,2022-07-31
0.09400000000000004,-0.08800000000000001,30.0,1,0,3.2876294017849323,1.5335262506195,2.9352167355204304,0.8571627328130954,2.5010844748858445,2020-01-01,2022-07-31
0.09100000000000003,-0.09400000000000001,30.0,1,0,3.284599639787954,1.5327160118894438,2.792293289866993,0.8568255060427619,2.5010844748858445,2020-01-01,2022-07-31
0.10000000000000005,-0.09400000000000001,15.0,1,0,3.2559759863183935,1.4167866863205891,3.2671273822926366,0.9189627845525185,2.500799086757991,2020-01-01,2022-07-31
0.08500000000000003,-0.097,15.0,1,0,3.2072748588006945,1.3381887297280364,2.3446903910154506,0.9583850046848293,2.500799086757991,2020-01-01,2022-07-31
0.09700000000000006,-0.097,15.0,1,0,3.186051202019768,1.4209512162851667,3.021936086764836,0.8965918374648657,2.500799086757991,2020-01-01,2022-07-31
0.09400000000000004,-0.09100000000000001,30.0,1,0,3.170998276884646,1.5325719933557962,2.9352167355204304,0.8272690196266399,2.5010844748858445,2020-01-01,2022-07-31
0.09400000000000004,-0.09400000000000001,30.0,1,0,3.1416761941345177,1.5326836973054794,2.9352167355204295,0.8195595641832932,2.5010844748858445,2020-01-01,2022-07-31
0.09400000000000004,-0.09400000000000001,15.0,1,0,3.092535619094586,1.419969668280436,3.115451669690018,0.8708770397851594,2.500799086757991,2020-01-01,2022-07-31
0.05500000000000002,-0.07300000000000001,30.0,1,0,3.0279415267502476,0.9320700106230574,1.114648553340372,1.2780021798004466,2.5419520547945207,2020-01-01,2022-07-31
0.08800000000000004,-0.097,30.0,1,0,3.013301240551316,1.3012586787470486,2.7365220699339043,0.9258711482092723,2.5010844748858445,2020-01-01,2022-07-31
0.08200000000000003,-0.097,30.0,1,0,3.013301240551316,1.3012586787470486,2.7365220699339043,0.9258711482092723,2.5010844748858445,2020-01-01,2022-07-31
0.08500000000000003,-0.097,30.0,1,0,3.013301240551316,1.3012586787470486,2.7365220699339043,0.9258711482092723,2.5010844748858445,2020-01-01,2022-07-31
