rise,freq,total_return,yearly_vol,maxdrawdown,sharpe,hold_time,start_date,end_date
0.097,480.0,0.5161660565561119,0.42308523837778106,0.5917502377386614,1.5163511309798583,0.8045662100456621,2020-01-01,2022-07-31
0.098,480.0,0.5161660565561119,0.42308523837778106,0.5917502377386614,1.5163511309798583,0.8045662100456621,2020-01-01,2022-07-31
0.099,480.0,0.5161660565561119,0.42308523837778106,0.5917502377386614,1.5163511309798583,0.8045662100456621,2020-01-01,2022-07-31
0.051000000000000004,25.0,0.5088264043657262,0.5103427600123368,0.9432305625740524,0.9756810859940781,1.0218797564687976,2020-01-01,2022-07-31
0.046,1440.0,0.4803684828243486,0.47786357177816385,0.7128308081346304,1.048323691326228,0.9589041095890412,2020-01-01,2022-07-31
0.044,1440.0,0.4803684828243486,0.47786357177816385,0.7128308081346304,1.048323691326228,0.9589041095890412,2020-01-01,2022-07-31
0.045,1440.0,0.4803684828243486,0.47786357177816385,0.7128308081346304,1.048323691326228,0.9589041095890412,2020-01-01,2022-07-31
0.036000000000000004,1440.0,0.44582345971669185,0.4783794703819734,0.6071923614983786,0.8357739668240612,1.115068493150685,2020-01-01,2022-07-31
0.043000000000000003,1440.0,0.43161660569382565,0.47968352836657496,0.7615826852651533,0.864276306323002,1.0410958904109588,2020-01-01,2022-07-31
0.041,960.0,0.42395968771786574,0.45123984169948456,0.6747681833074606,0.8616421143902105,1.0904109589041096,2020-01-01,2022-07-31
0.036000000000000004,480.0,0.42171816373206383,0.4536593906177886,0.6928211106305744,0.8510897129559033,1.0922374429223745,2020-01-01,2022-07-31
0.044,960.0,0.4042854469671118,0.44343236397925967,0.6771820046976647,0.8562021028140412,1.0648401826484017,2020-01-01,2022-07-31
0.045,960.0,0.4042854469671118,0.44343236397925967,0.6771820046976647,0.8562021028140412,1.0648401826484017,2020-01-01,2022-07-31
0.046,960.0,0.4042854469671118,0.44343236397925967,0.6771820046976647,0.8562021028140412,1.0648401826484017,2020-01-01,2022-07-31
0.035,1440.0,0.39769273150773277,0.4806420857798732,0.5886381450858398,0.7475450280284056,1.1068493150684933,2020-01-01,2022-07-31
0.033,1440.0,0.39769273150773277,0.4806420857798732,0.5886381450858398,0.7475450280284056,1.1068493150684933,2020-01-01,2022-07-31
0.034,1440.0,0.39769273150773277,0.4806420857798732,0.5886381450858398,0.7475450280284056,1.1068493150684933,2020-01-01,2022-07-31
0.049,1440.0,0.3923123069962012,0.48702389689701553,0.6155766578971306,0.8991388701086753,0.8958904109589041,2020-01-01,2022-07-31
0.047,1440.0,0.3922466188559725,0.47915907346863224,0.7128308081346304,0.8393099248869994,0.9753424657534246,2020-01-01,2022-07-31
0.037,480.0,0.38230499804827084,0.445761031047057,0.6613889391321098,0.8095878959605685,1.0593607305936072,2020-01-01,2022-07-31
0.054,60.0,0.36279380639734754,0.49319785865350907,0.9785276281312824,0.7135213058761042,1.0309360730593606,2020-01-01,2022-07-31
0.025,480.0,0.35137434243503485,0.46648095241923787,0.6385686304695296,0.7840333025009689,0.960730593607306,2020-01-01,2022-07-31
0.066,25.0,0.3504230866553598,0.5127046799723229,0.981719621173247,0.7397791850100753,0.9238964992389651,2020-01-01,2022-07-31
0.065,25.0,0.3504230866553598,0.5127046799723229,0.981719621173247,0.7397791850100753,0.9238964992389651,2020-01-01,2022-07-31
0.032,1440.0,0.3491381422181972,0.4814013026829268,0.6371927343753755,0.6552417097537192,1.1068493150684933,2020-01-01,2022-07-31
0.064,25.0,0.34426284004517094,0.5088038029303001,1.0549784335577879,0.7088093103232226,0.9545757229832573,2020-01-01,2022-07-31
0.022,1440.0,0.33285737451493913,0.4784047410530499,0.7716971466958992,0.6700641192229297,1.0383561643835617,2020-01-01,2022-07-31
0.021,1440.0,0.321936791933046,0.4790639072998605,0.7669351523393619,0.6404293844791562,1.0493150684931507,2020-01-01,2022-07-31
0.052000000000000005,25.0,0.32074041467861136,0.5114648423994649,1.1671889661850683,0.5978408279165884,1.0489440639269407,2020-01-01,2022-07-31
0.037,1440.0,0.3203145102196684,0.48118983696453776,0.7321164722095422,0.5999264469743844,1.1095890410958904,2020-01-01,2022-07-31
0.038,1440.0,0.3203145102196684,0.48118983696453776,0.7321164722095422,0.5999264469743844,1.1095890410958904,2020-01-01,2022-07-31
0.063,60.0,0.31607106991560885,0.481180243641328,1.0550810003481481,0.6776761853957923,0.9692922374429224,2020-01-01,2022-07-31
0.029,1440.0,0.3156877175448444,0.4808239253027726,0.5815720246421723,0.6356574331025994,1.0328767123287672,2020-01-01,2022-07-31
0.055,240.0,0.30953555652373815,0.46000659032973046,0.8923753768948228,0.6722797891852689,1.0009132420091325,2020-01-01,2022-07-31
0.03,1440.0,0.30918889454288545,0.47978972263442154,0.5822866609128252,0.6272411499409731,1.0273972602739727,2020-01-01,2022-07-31
0.084,480.0,0.2997749610910716,0.41364831841092525,0.7947978490861479,0.9748859388115334,0.7433789954337899,2020-01-01,2022-07-31
0.073,480.0,0.2967036356460931,0.4264570212741347,0.8159204092267669,0.8569588280103971,0.8118721461187214,2020-01-01,2022-07-31
0.07200000000000001,480.0,0.2967036356460931,0.4264570212741347,0.8159204092267669,0.8569588280103971,0.8118721461187214,2020-01-01,2022-07-31
0.064,20.0,0.28691926848771143,0.5112433344083133,1.2809069425211475,0.569870747371281,0.9848173515981734,2020-01-01,2022-07-31
0.067,25.0,0.28228087856179174,0.513337994220206,1.0498618292668156,0.5949437371966171,0.9242770167427703,2020-01-01,2022-07-31
0.078,240.0,0.27892799241182403,0.4428314078764274,0.8643885803160432,0.7533719666384148,0.8360730593607306,2020-01-01,2022-07-31
0.055,480.0,0.2788973837899732,0.4606676083804389,0.8554714598460862,0.538971464041323,1.1232876712328768,2020-01-01,2022-07-31
0.053,480.0,0.2788973837899732,0.4606676083804389,0.8554714598460862,0.538971464041323,1.1232876712328768,2020-01-01,2022-07-31
0.054,480.0,0.2788973837899732,0.4606676083804389,0.8554714598460862,0.538971464041323,1.1232876712328768,2020-01-01,2022-07-31
0.056,240.0,0.27862439660488164,0.4606876497663205,0.8923753768948228,0.6015051796225178,1.0054794520547945,2020-01-01,2022-07-31
0.057,240.0,0.27862439660488164,0.4606876497663205,0.8923753768948228,0.6015051796225178,1.0054794520547945,2020-01-01,2022-07-31
0.02,1440.0,0.2779490134612779,0.47717848182459804,0.7418539130851193,0.5624518510966438,1.0356164383561643,2020-01-01,2022-07-31
0.019,1440.0,0.2779490134612779,0.47717848182459804,0.7418539130851193,0.5624518510966438,1.0356164383561643,2020-01-01,2022-07-31
0.052000000000000005,240.0,0.2770494297385587,0.4599178061956471,0.9248615036800019,0.5889428220282245,1.0228310502283104,2020-01-01,2022-07-31
0.065,20.0,0.2769971492632667,0.5111518049889319,1.290829061745591,0.5503685631701583,0.9846270928462708,2020-01-01,2022-07-31
0.053,240.0,0.26929733529113253,0.4587309592474967,0.9326135981274274,0.5875851374301345,0.9990867579908675,2020-01-01,2022-07-31
0.068,240.0,0.2675030920539786,0.45345621358820626,0.9437290394696274,0.6531475117052097,0.9031963470319634,2020-01-01,2022-07-31
0.048,1440.0,0.26747343902798076,0.4930702022378204,0.7404155258653511,0.585798247750289,0.9260273972602739,2020-01-01,2022-07-31
0.038,480.0,0.2671709632642063,0.4421795022255113,0.6499811387228818,0.5912548040354192,1.021917808219178,2020-01-01,2022-07-31
0.097,240.0,0.2665670419058348,0.4258911310756302,0.6891188145885302,0.821780676434629,0.7616438356164383,2020-01-01,2022-07-31
0.099,240.0,0.2665670419058348,0.4258911310756302,0.6891188145885302,0.821780676434629,0.7616438356164383,2020-01-01,2022-07-31
0.098,240.0,0.2665670419058348,0.4258911310756302,0.6891188145885302,0.821780676434629,0.7616438356164383,2020-01-01,2022-07-31
0.028,1440.0,0.26603662579152515,0.48226076500361686,0.5815720246421723,0.522987892935746,1.0547945205479452,2020-01-01,2022-07-31
0.096,480.0,0.2594364286305222,0.424690286290755,0.6803764285010951,0.7787168728658962,0.7844748858447488,2020-01-01,2022-07-31
0.067,480.0,0.25855329223035217,0.41606996099230203,0.7410153615488153,0.8237924015717059,0.7543378995433789,2020-01-01,2022-07-31
0.031,1440.0,0.2542828210803353,0.4828268515695363,0.6371927343753755,0.47937358369374145,1.0986301369863014,2020-01-01,2022-07-31
0.045,480.0,0.2540023184252634,0.44836528325660335,0.8233761380288649,0.5479909611208384,1.0337899543378994,2020-01-01,2022-07-31
0.046,480.0,0.2540023184252634,0.44836528325660335,0.8233761380288649,0.5479909611208384,1.0337899543378994,2020-01-01,2022-07-31
0.054,240.0,0.25262415925167225,0.4586588649185002,0.9492867741668881,0.5523019416886477,0.9972602739726028,2020-01-01,2022-07-31
0.073,240.0,0.25243059705845844,0.4378637362280364,0.8769540830792124,0.724352133657631,0.7958904109589041,2020-01-01,2022-07-31
0.065,1440.0,0.25239060249735823,0.46077089219343226,0.8537261386072562,0.7488067444671721,0.7315068493150685,2020-01-01,2022-07-31
0.067,1440.0,0.25239060249735823,0.46077089219343226,0.8537261386072562,0.7488067444671721,0.7315068493150685,2020-01-01,2022-07-31
0.062,1440.0,0.25239060249735823,0.46077089219343226,0.8537261386072562,0.7488067444671721,0.7315068493150685,2020-01-01,2022-07-31
0.064,1440.0,0.25239060249735823,0.46077089219343226,0.8537261386072562,0.7488067444671721,0.7315068493150685,2020-01-01,2022-07-31
0.066,1440.0,0.25239060249735823,0.46077089219343226,0.8537261386072562,0.7488067444671721,0.7315068493150685,2020-01-01,2022-07-31
0.063,1440.0,0.25239060249735823,0.46077089219343226,0.8537261386072562,0.7488067444671721,0.7315068493150685,2020-01-01,2022-07-31
0.025,1440.0,0.25235975804052907,0.47308098621411676,0.7145308003942643,0.5150930302503193,1.0356164383561643,2020-01-01,2022-07-31
0.067,15.0,0.2500918189140848,0.502963983759006,1.1009416377079908,0.5505640775298615,0.9031392694063927,2020-01-01,2022-07-31
0.053,25.0,0.2471788907103037,0.5124110514615876,1.2407504901533764,0.46006356090033834,1.04851598173516,2020-01-01,2022-07-31
0.04,960.0,0.24276638826992802,0.44840825853845345,0.7047465845825578,0.511941709572262,1.0575342465753423,2020-01-01,2022-07-31
0.055,60.0,0.24250888788909852,0.48530060828867855,1.0988125466395307,0.4887725929179982,1.0223744292237442,2020-01-01,2022-07-31
0.054,25.0,0.23332304906314094,0.510303458916722,1.3086243671774618,0.4411914752576053,1.0363394216133943,2020-01-01,2022-07-31
0.061,20.0,0.23210133940409686,0.5097748366033445,1.2809069425211475,0.4711315566426078,0.9664003044140029,2020-01-01,2022-07-31
0.082,960.0,0.22152295112118517,0.4478594936096196,0.9223443622966592,0.550422228678467,0.8986301369863013,2020-01-01,2022-07-31
0.081,960.0,0.22152295112118517,0.4478594936096196,0.9223443622966592,0.550422228678467,0.8986301369863013,2020-01-01,2022-07-31
0.035,480.0,0.22045945987337817,0.45830075790991437,0.6928211106305744,0.43676212968102435,1.1013698630136985,2020-01-01,2022-07-31
0.043000000000000003,480.0,0.2202296243023431,0.45115095864790367,0.7922457043134201,0.45145687408052837,1.0812785388127855,2020-01-01,2022-07-31
0.034,480.0,0.2198003253571698,0.45867916451939006,0.6412996499643404,0.4424342590118948,1.0831050228310501,2020-01-01,2022-07-31
0.027,1440.0,0.21851642731091306,0.4831768696868114,0.6290922231227846,0.4276451147828302,1.0575342465753426,2020-01-01,2022-07-31
0.057,60.0,0.21696810728974905,0.4938227877367186,1.0134182978866213,0.40590923180469746,1.0824200913242008,2020-01-01,2022-07-31
0.083,960.0,0.21425762723153885,0.4477516224113652,0.9223443622966592,0.5390722513121216,0.8876712328767123,2020-01-01,2022-07-31
0.084,960.0,0.21425762723153885,0.4477516224113652,0.9223443622966592,0.5390722513121216,0.8876712328767123,2020-01-01,2022-07-31
0.031,480.0,0.20819495143193362,0.46671508891678265,0.7636575215532828,0.40841463084729185,1.0922374429223745,2020-01-01,2022-07-31
0.05,25.0,0.20757438692569757,0.513001339753224,1.0865664110056592,0.38984858583103293,1.0379090563165907,2020-01-01,2022-07-31
0.024,1440.0,0.20526072750480054,0.4725600886712009,0.7616298309299928,0.42277609322966103,1.0273972602739727,2020-01-01,2022-07-31
0.068,15.0,0.2035615755140072,0.5042662183362453,1.1009416377079908,0.4424984267146073,0.9122716894977169,2020-01-01,2022-07-31
0.077,480.0,0.19954280860121562,0.42470360592581724,0.9130812362716442,0.5806715250328083,0.8091324200913241,2020-01-01,2022-07-31
0.076,480.0,0.19954280860121562,0.42470360592581724,0.9130812362716442,0.5806715250328083,0.8091324200913241,2020-01-01,2022-07-31
0.081,480.0,0.19954280860121562,0.42470360592581724,0.9130812362716442,0.5806715250328083,0.8091324200913241,2020-01-01,2022-07-31
0.079,480.0,0.19954280860121562,0.42470360592581724,0.9130812362716442,0.5806715250328083,0.8091324200913241,2020-01-01,2022-07-31
0.074,480.0,0.19954280860121562,0.42470360592581724,0.9130812362716442,0.5806715250328083,0.8091324200913241,2020-01-01,2022-07-31
0.075,480.0,0.19954280860121562,0.42470360592581724,0.9130812362716442,0.5806715250328083,0.8091324200913241,2020-01-01,2022-07-31
0.078,480.0,0.19954280860121562,0.42470360592581724,0.9130812362716442,0.5806715250328083,0.8091324200913241,2020-01-01,2022-07-31
0.08,480.0,0.19954280860121562,0.42470360592581724,0.9130812362716442,0.5806715250328083,0.8091324200913241,2020-01-01,2022-07-31
0.082,480.0,0.19954280860121562,0.42470360592581724,0.9130812362716442,0.5806715250328083,0.8091324200913241,2020-01-01,2022-07-31
0.054,2.0,0.19820763509535008,0.532287258075374,1.3132727746540271,0.3981089035726486,0.9353462709284628,2020-01-01,2022-07-31
0.081,240.0,0.19297266024959517,0.4419291679484226,0.950343912478272,0.5242789225084319,0.8328767123287671,2020-01-01,2022-07-31
0.08,240.0,0.19297266024959517,0.4419291679484226,0.950343912478272,0.5242789225084319,0.8328767123287671,2020-01-01,2022-07-31
0.079,240.0,0.19297266024959517,0.4419291679484226,0.950343912478272,0.5242789225084319,0.8328767123287671,2020-01-01,2022-07-31
0.023,1440.0,0.19204003812517875,0.4734755040682357,0.9125144830856594,0.39164747691513263,1.0356164383561643,2020-01-01,2022-07-31
0.047,480.0,0.1910992002072693,0.4453250122817772,0.886279256246859,0.4176797089883262,1.0273972602739725,2020-01-01,2022-07-31
0.039,480.0,0.18972408823607892,0.44447852011706424,0.7221975525808588,0.4176915879796312,1.021917808219178,2020-01-01,2022-07-31
0.068,480.0,0.18969001416410766,0.41404217767232965,0.8098786396150598,0.6334156981587727,0.7232876712328767,2020-01-01,2022-07-31
0.052000000000000005,1440.0,0.18913835840289012,0.483254104746407,0.7800337277312306,0.44923109339935013,0.8712328767123287,2020-01-01,2022-07-31
0.051000000000000004,1440.0,0.18913835840289012,0.483254104746407,0.7800337277312306,0.44923109339935013,0.8712328767123287,2020-01-01,2022-07-31
0.05,1440.0,0.18913835840289012,0.483254104746407,0.7800337277312306,0.44923109339935013,0.8712328767123287,2020-01-01,2022-07-31
0.044,480.0,0.18909919058689792,0.44925270830419595,0.8233761380288649,0.405727788522577,1.0374429223744293,2020-01-01,2022-07-31
0.009000000000000001,1440.0,0.1870577217851458,0.5093600566850423,0.9679362560583955,0.32773310451503923,1.1205479452054794,2020-01-01,2022-07-31
0.055,25.0,0.18660713941139348,0.5105951246064838,1.355340276829208,0.35270318005115625,1.0361967275494675,2020-01-01,2022-07-31
0.061,60.0,0.18527745377353694,0.4843262913953905,1.0550810003481481,0.39180517029491063,0.9763698630136985,2020-01-01,2022-07-31
0.06,60.0,0.18527745377353694,0.4843262913953905,1.0550810003481481,0.39180517029491063,0.9763698630136985,2020-01-01,2022-07-31
0.069,240.0,0.18229238070186274,0.4555825657043434,0.9470922994358082,0.4441385294478126,0.9009132420091324,2020-01-01,2022-07-31
0.083,480.0,0.18149157390557502,0.42249072844355806,0.9130812362716442,0.5412945155679723,0.793607305936073,2020-01-01,2022-07-31
0.039,960.0,0.18087237968427344,0.449491189024929,0.7047465845825578,0.3778910778602828,1.0648401826484017,2020-01-01,2022-07-31
0.069,25.0,0.18063562505528116,0.5209987032672388,1.2047782869595682,0.35093340156871417,0.9879661339421614,2020-01-01,2022-07-31
0.031,960.0,0.1793664167463443,0.4345509602491987,0.6253584615917955,0.3909819455446124,1.0557077625570777,2020-01-01,2022-07-31
0.032,960.0,0.1793664167463443,0.4345509602491987,0.6253584615917955,0.3909819455446124,1.0557077625570777,2020-01-01,2022-07-31
0.03,960.0,0.17522903328799566,0.43310187984381204,0.6877132768111656,0.38591195036863113,1.0484018264840183,2020-01-01,2022-07-31
0.07,240.0,0.1719358633561371,0.45342441771565856,0.9574488167815334,0.4249923622930213,0.8922374429223744,2020-01-01,2022-07-31
0.051000000000000004,480.0,0.16676145801454603,0.4591941815680342,0.8686717016442719,0.33055809643224815,1.0986301369863014,2020-01-01,2022-07-31
0.024,480.0,0.16577861081409356,0.47712208435572634,0.807938119604251,0.3477729298934599,0.9990867579908675,2020-01-01,2022-07-31
0.058,240.0,0.16466165987212736,0.46452642109506465,0.9264029205398285,0.372323221725299,0.9520547945205479,2020-01-01,2022-07-31
0.033,480.0,0.163347530345803,0.4583407807141172,0.6989173411058661,0.3265654884805898,1.091324200913242,2020-01-01,2022-07-31
0.064,60.0,0.16265139481975766,0.48424581704855696,1.1731483868970325,0.34640469014019315,0.969634703196347,2020-01-01,2022-07-31
0.069,480.0,0.1625773674199336,0.4146731232341225,0.8098786396150598,0.5441157723552107,0.7205479452054794,2020-01-01,2022-07-31
0.07,480.0,0.1625773674199336,0.4146731232341225,0.8098786396150598,0.5441157723552107,0.7205479452054794,2020-01-01,2022-07-31
0.07100000000000001,480.0,0.1625773674199336,0.4146731232341225,0.8098786396150598,0.5441157723552107,0.7205479452054794,2020-01-01,2022-07-31
0.033,960.0,0.1568727742309353,0.4347231104390611,0.6478521041072046,0.33946576887687074,1.063013698630137,2020-01-01,2022-07-31
0.034,960.0,0.1568727742309353,0.4347231104390611,0.6478521041072046,0.33946576887687074,1.063013698630137,2020-01-01,2022-07-31
0.042,480.0,0.15024285399553536,0.45000115747659375,0.8525583871628608,0.31327335420972724,1.0657534246575342,2020-01-01,2022-07-31
0.052000000000000005,480.0,0.14899477342934753,0.4578405200542073,0.8864383862294701,0.298696740484216,1.089497716894977,2020-01-01,2022-07-31
0.066,480.0,0.14893834331243241,0.42637339278067904,0.8506303104667347,0.4312279707498068,0.8100456621004566,2020-01-01,2022-07-31
0.068,25.0,0.14744420606512376,0.5212354336599382,1.2047782869595682,0.2905727864971039,0.9735064687975648,2020-01-01,2022-07-31
0.062,60.0,0.14678023347440738,0.48470127956787507,1.0550810003481481,0.3096121935456578,0.9780821917808219,2020-01-01,2022-07-31
0.052000000000000005,20.0,0.14677977172199008,0.5069211667628045,1.3536719564923212,0.29902985704331503,0.9683028919330289,2020-01-01,2022-07-31
0.075,240.0,0.13842510902175162,0.4392059111596233,0.9830360570661203,0.39782432392966366,0.7922374429223744,2020-01-01,2022-07-31
0.074,240.0,0.13842510902175162,0.4392059111596233,0.9830360570661203,0.39782432392966366,0.7922374429223744,2020-01-01,2022-07-31
0.04,480.0,0.1376077643853294,0.4455677681164537,0.7743138764316084,0.30140498753538286,1.0246575342465754,2020-01-01,2022-07-31
0.008,1440.0,0.1374596539683591,0.5144684205899784,1.01883070531555,0.23275304213058917,1.1479452054794521,2020-01-01,2022-07-31
0.03,480.0,0.13539760162700823,0.4661977724664927,0.8364548713582082,0.28369343381077483,1.023744292237443,2020-01-01,2022-07-31
0.055,1.0,0.1342874922709356,0.5289582219175413,1.4136919885750205,0.26813277528964574,0.9468131659056317,2020-01-01,2022-07-31
0.096,120.0,0.13362831189645893,0.4679573169875703,0.9785101168059005,0.34598561984889814,0.8253424657534246,2020-01-01,2022-07-31
0.026000000000000002,1440.0,0.13307785003943318,0.48117403886268356,0.7145308003942643,0.2642610096793493,1.0465753424657533,2020-01-01,2022-07-31
0.066,240.0,0.13291507956561327,0.45453075451086994,1.0783170519579928,0.3255747656897784,0.8981735159817351,2020-01-01,2022-07-31
0.067,240.0,0.13291507956561327,0.45453075451086994,1.0783170519579928,0.3255747656897784,0.8981735159817351,2020-01-01,2022-07-31
0.01,1440.0,0.13008571712990305,0.5071308183988071,0.9668213695107639,0.24130746141439588,1.063013698630137,2020-01-01,2022-07-31
0.032,240.0,0.12976940789800484,0.4958297579328359,0.8783126992593765,0.257027141826867,1.0182648401826484,2020-01-01,2022-07-31
0.021,480.0,0.1261455866558408,0.4965423153402859,0.8350544477533959,0.2295235725956865,1.106849315068493,2020-01-01,2022-07-31
0.032,480.0,0.12517049872356928,0.46624115302470465,0.7636575215532828,0.24600140776473736,1.091324200913242,2020-01-01,2022-07-31
0.019,240.0,0.12415309147158496,0.502017751443245,0.8864402082340933,0.23496958461534337,1.052511415525114,2020-01-01,2022-07-31
0.084,240.0,0.12386753940496784,0.4392871969004845,1.0194490333228996,0.3516645314069248,0.8018264840182648,2020-01-01,2022-07-31
0.083,240.0,0.12386753940496784,0.4392871969004845,1.0194490333228996,0.3516645314069248,0.8018264840182648,2020-01-01,2022-07-31
0.085,240.0,0.12386753940496784,0.4392871969004845,1.0194490333228996,0.3516645314069248,0.8018264840182648,2020-01-01,2022-07-31
0.082,240.0,0.12386753940496784,0.4392871969004845,1.0194490333228996,0.3516645314069248,0.8018264840182648,2020-01-01,2022-07-31
0.063,30.0,0.1231352872275702,0.4935262947050664,1.2112835783115823,0.2551813731830173,0.9777397260273972,2020-01-01,2022-07-31
0.059000000000000004,25.0,0.12228651829356241,0.5148699790134307,1.4196608979470398,0.2317338042681013,1.024923896499239,2020-01-01,2022-07-31
0.097,120.0,0.1212208219609378,0.4670642157632337,0.9785101168059005,0.32048931254549196,0.8098173515981735,2020-01-01,2022-07-31
0.07100000000000001,240.0,0.12061831209442699,0.4531501566253745,1.0087663680432437,0.2984784521496404,0.8917808219178082,2020-01-01,2022-07-31
0.08700000000000001,240.0,0.12036235156829717,0.43633287128836573,1.0488657538116997,0.32832127378319576,0.8401826484018264,2020-01-01,2022-07-31
0.089,240.0,0.12036235156829717,0.43633287128836573,1.0488657538116997,0.32832127378319576,0.8401826484018264,2020-01-01,2022-07-31
0.088,240.0,0.12036235156829717,0.43633287128836573,1.0488657538116997,0.32832127378319576,0.8401826484018264,2020-01-01,2022-07-31
