rise,down,freq,take_profit_long,take_profit_short,total_return,yearly_vol,maxdrawdown,sharpe,hold_time,start_date,end_date
0.1,-0.1,720.0,1.7000000000000002,0,78059.84,23222.885285655248,23232.54,0.9783782913568839,3.4356164383561643,2019-01-01,2022-07-31
0.1,-0.1,720.0,10.0,0,78059.84,23222.885285655248,23232.54,0.9783782913568839,3.4356164383561643,2019-01-01,2022-07-31
0.1,-0.1,720.0,1.8,0,78059.84,23222.885285655248,23232.54,0.9783782913568839,3.4356164383561643,2019-01-01,2022-07-31
0.1,-0.1,720.0,1.6,0,78059.84,23222.885285655248,23232.54,0.9783782913568839,3.4356164383561643,2019-01-01,2022-07-31
0.1,-0.1,720.0,1.5,0,78059.84,23222.885285655248,23232.54,0.9783782913568839,3.4356164383561643,2019-01-01,2022-07-31
0.1,-0.1,720.0,1.4000000000000001,0,78059.84,23222.885285655248,23232.54,0.9783782913568839,3.4356164383561643,2019-01-01,2022-07-31
0.1,-0.1,720.0,1.3,0,78059.84,23222.885285655248,23232.54,0.9783782913568839,3.4356164383561643,2019-01-01,2022-07-31
0.1,-0.1,720.0,1.2000000000000002,0,78059.84,23222.885285655248,23232.54,0.9783782913568839,3.4356164383561643,2019-01-01,2022-07-31
0.1,-0.1,720.0,1.1,0,78059.84,23222.885285655248,23232.54,0.9783782913568839,3.4356164383561643,2019-01-01,2022-07-31
0.1,-0.1,720.0,1.0,0,78059.84,23222.885285655248,23232.54,0.9783782913568839,3.4356164383561643,2019-01-01,2022-07-31
0.1,-0.1,720.0,1.9000000000000001,0,78059.84,23222.885285655248,23232.54,0.9783782913568839,3.4356164383561643,2019-01-01,2022-07-31
0.01,-0.04,720.0,1.8,0,76848.59000000008,23224.155132566077,27582.410000000003,0.9432118783109095,3.5082191780821916,2019-01-01,2022-07-31
0.01,-0.04,720.0,1.9000000000000001,0,76848.59000000008,23224.155132566077,27582.410000000003,0.9432118783109095,3.5082191780821916,2019-01-01,2022-07-31
0.01,-0.04,720.0,1.7000000000000002,0,76848.59000000008,23224.155132566077,27582.410000000003,0.9432118783109095,3.5082191780821916,2019-01-01,2022-07-31
0.01,-0.04,720.0,1.6,0,76848.59000000008,23224.155132566077,27582.410000000003,0.9432118783109095,3.5082191780821916,2019-01-01,2022-07-31
0.01,-0.04,720.0,1.5,0,76848.59000000008,23224.155132566077,27582.410000000003,0.9432118783109095,3.5082191780821916,2019-01-01,2022-07-31
0.01,-0.04,720.0,1.4000000000000001,0,76848.59000000008,23224.155132566077,27582.410000000003,0.9432118783109095,3.5082191780821916,2019-01-01,2022-07-31
0.01,-0.04,720.0,1.3,0,76848.59000000008,23224.155132566077,27582.410000000003,0.9432118783109095,3.5082191780821916,2019-01-01,2022-07-31
0.01,-0.04,720.0,1.2000000000000002,0,76848.59000000008,23224.155132566077,27582.410000000003,0.9432118783109095,3.5082191780821916,2019-01-01,2022-07-31
0.01,-0.04,720.0,1.1,0,76848.59000000008,23224.155132566077,27582.410000000003,0.9432118783109095,3.5082191780821916,2019-01-01,2022-07-31
0.01,-0.04,720.0,1.0,0,76848.59000000008,23224.155132566077,27582.410000000003,0.9432118783109095,3.5082191780821916,2019-01-01,2022-07-31
0.01,-0.04,720.0,10.0,0,76848.59000000008,23224.155132566077,27582.410000000003,0.9432118783109095,3.5082191780821916,2019-01-01,2022-07-31
0.05,-0.07,15.0,10.0,0,75608.18,23975.61076986239,22152.26000000001,0.9014393232232933,3.4983447488584476,2019-01-01,2022-07-31
0.05,-0.07,15.0,1.0,0,75608.18,23975.61076986239,22152.26000000001,0.9014393232232933,3.4983447488584476,2019-01-01,2022-07-31
0.05,-0.07,15.0,1.1,0,75608.18,23975.61076986239,22152.26000000001,0.9014393232232933,3.4983447488584476,2019-01-01,2022-07-31
0.05,-0.07,15.0,1.2000000000000002,0,75608.18,23975.61076986239,22152.26000000001,0.9014393232232933,3.4983447488584476,2019-01-01,2022-07-31
0.05,-0.07,15.0,1.3,0,75608.18,23975.61076986239,22152.26000000001,0.9014393232232933,3.4983447488584476,2019-01-01,2022-07-31
0.05,-0.07,15.0,1.4000000000000001,0,75608.18,23975.61076986239,22152.26000000001,0.9014393232232933,3.4983447488584476,2019-01-01,2022-07-31
0.05,-0.07,15.0,1.5,0,75608.18,23975.61076986239,22152.26000000001,0.9014393232232933,3.4983447488584476,2019-01-01,2022-07-31
0.05,-0.07,15.0,1.6,0,75608.18,23975.61076986239,22152.26000000001,0.9014393232232933,3.4983447488584476,2019-01-01,2022-07-31
0.05,-0.07,15.0,1.7000000000000002,0,75608.18,23975.61076986239,22152.26000000001,0.9014393232232933,3.4983447488584476,2019-01-01,2022-07-31
0.05,-0.07,15.0,1.8,0,75608.18,23975.61076986239,22152.26000000001,0.9014393232232933,3.4983447488584476,2019-01-01,2022-07-31
0.05,-0.07,15.0,1.9000000000000001,0,75608.18,23975.61076986239,22152.26000000001,0.9014393232232933,3.4983447488584476,2019-01-01,2022-07-31
0.09,-0.1,720.0,10.0,0,74681.22000000002,23224.070921490747,23232.54,0.9359839096275583,3.4356164383561643,2019-01-01,2022-07-31
0.09,-0.1,720.0,1.1,0,74681.22000000002,23224.070921490747,23232.54,0.9359839096275583,3.4356164383561643,2019-01-01,2022-07-31
0.09,-0.1,720.0,1.2000000000000002,0,74681.22000000002,23224.070921490747,23232.54,0.9359839096275583,3.4356164383561643,2019-01-01,2022-07-31
0.09,-0.1,720.0,1.4000000000000001,0,74681.22000000002,23224.070921490747,23232.54,0.9359839096275583,3.4356164383561643,2019-01-01,2022-07-31
0.09,-0.1,720.0,1.5,0,74681.22000000002,23224.070921490747,23232.54,0.9359839096275583,3.4356164383561643,2019-01-01,2022-07-31
0.09,-0.1,720.0,1.6,0,74681.22000000002,23224.070921490747,23232.54,0.9359839096275583,3.4356164383561643,2019-01-01,2022-07-31
0.09,-0.1,720.0,1.7000000000000002,0,74681.22000000002,23224.070921490747,23232.54,0.9359839096275583,3.4356164383561643,2019-01-01,2022-07-31
0.09,-0.1,720.0,1.8,0,74681.22000000002,23224.070921490747,23232.54,0.9359839096275583,3.4356164383561643,2019-01-01,2022-07-31
0.09,-0.1,720.0,1.9000000000000001,0,74681.22000000002,23224.070921490747,23232.54,0.9359839096275583,3.4356164383561643,2019-01-01,2022-07-31
0.09,-0.1,720.0,1.0,0,74681.22000000002,23224.070921490747,23232.54,0.9359839096275583,3.4356164383561643,2019-01-01,2022-07-31
0.09,-0.1,720.0,1.3,0,74681.22000000002,23224.070921490747,23232.54,0.9359839096275583,3.4356164383561643,2019-01-01,2022-07-31
