rise,down,freq,take_profit_long,take_profit_short,total_return,yearly_vol,maxdrawdown,sharpe,hold_time,ma_window,start_date,end_date
0.09,-0.1,30.0,10,0,3.7398344358324453,1.2771867538063264,1.4666361287651077,1.3586624987781932,2.1551940639269405,50,2020-01-01,2022-07-31
0.09,-0.09,30.0,10,0,3.657526422821577,1.2796168946189157,1.6392289282946293,1.326904640343763,2.154109589041096,50,2020-01-01,2022-07-31
0.09,-0.1,30.0,10,0,3.5317762815769633,1.5310105032057977,2.681324847659402,0.9223306801389966,2.5010844748858445,0,2020-01-01,2022-07-31
0.09,-0.09,30.0,10,0,3.430552847438369,1.533558431031715,2.792293289866994,0.8944074862614502,2.5010844748858445,0,2020-01-01,2022-07-31
0.05,-0.08,30.0,10,0,3.386053335344219,0.839817436508861,0.8068295170665554,1.9801740976618096,2.0361301369863014,50,2020-01-01,2022-07-31
0.05,-0.07,30.0,10,0,3.323948991441877,0.7548999823429934,0.7182347694212086,2.201393899106535,2.000171232876712,50,2020-01-01,2022-07-31
0.06,-0.07,30.0,10,0,3.3007326171833253,0.7636828701739643,0.7182347694212099,2.073199869312304,2.0847602739726026,50,2020-01-01,2022-07-31
0.09,-0.1,15.0,10,0,3.2556179464786803,1.1533927339469063,1.7922054914228553,1.3001560637285559,2.1710045662100454,50,2020-01-01,2022-07-31
0.09,-0.1,30.0,10,0,3.208174364874288,1.2057633329226871,1.5615403498019882,1.358734465370759,1.9582191780821918,100,2020-01-01,2022-07-31
0.09,-0.09,30.0,10,0,3.1443787669200787,1.2085649136656358,1.649511532264821,1.3293259713558618,1.9571917808219177,100,2020-01-01,2022-07-31
0.05,-0.07,15.0,10,0,2.973899885254899,0.7263557908983573,0.5104704598277587,2.069372297971421,1.9785102739726026,50,2020-01-01,2022-07-31
0.05,-0.08,15.0,10,0,2.922449653624316,0.7557437749573119,0.5819987410445826,1.8812271187800311,2.055565068493151,50,2020-01-01,2022-07-31
0.09,-0.1,15.0,10,0,2.8930950974458045,1.0896983609806576,1.717417135294241,1.3591260804448464,1.9534246575342464,100,2020-01-01,2022-07-31
0.06,-0.07,30.0,10,0,2.883956968802436,0.7393504507746879,0.718234769421209,2.176490215225636,1.7921803652968036,100,2020-01-01,2022-07-31
0.06,-0.08,30.0,10,0,2.860262109582829,0.8456759624274679,0.8068295170665563,1.6113254517262035,2.099029680365297,50,2020-01-01,2022-07-31
0.06,-0.07,15.0,10,0,2.8565409225068557,0.7266601962533065,0.5239446281609388,1.9347447703636171,2.031820776255708,50,2020-01-01,2022-07-31
0.05,-0.06,30.0,10,0,2.855797484825469,0.7006099085205991,0.5248127208026188,2.0752130938507105,1.9642123287671232,50,2020-01-01,2022-07-31
0.05,-0.07,30.0,10,0,2.847639805506721,0.7283915296760569,0.7182347694212106,2.3439283594929394,1.6679223744292238,100,2020-01-01,2022-07-31
0.09,-0.1,15.0,10,0,2.7705509809911097,1.3391318308224907,2.9097590444020454,0.82730187901399,2.500799086757991,0,2020-01-01,2022-07-31
0.06,-0.06,30.0,10,0,2.752308798921297,0.7069807643746758,0.6516482514950899,1.9097880365391766,2.038470319634703,50,2020-01-01,2022-07-31
0.05,-0.08,30.0,10,0,2.7420422220516136,0.8101462182876837,0.8068295170665543,2.011351106169616,1.6827625570776255,100,2020-01-01,2022-07-31
0.06,-0.1,30.0,10,0,2.726602469111477,0.8990021838166377,0.772200891001281,1.4097626372583325,2.1513698630136986,50,2020-01-01,2022-07-31
0.05,-0.1,30.0,10,0,2.678394164416306,0.8916283786812862,0.7367541368530577,1.4094900894249496,2.1312214611872147,50,2020-01-01,2022-07-31
0.07,-0.08,30.0,10,0,2.6174314046585976,0.8544942148164716,0.8438957874309447,1.4467994148225491,2.1171803652968038,50,2020-01-01,2022-07-31
0.05,-0.06,15.0,10,0,2.605032828278572,0.7238493734552703,0.5932128427887954,1.8343210259793965,1.9619577625570777,50,2020-01-01,2022-07-31
0.06,-0.07,30.0,10,0,2.601534990793487,0.8633873124860167,1.1109561676703277,1.1853774313184051,2.5419520547945207,0,2020-01-01,2022-07-31
0.08,-0.09,30.0,10,0,2.600141070900849,0.9083258803536576,1.2132155992660898,1.3292372996429573,2.153538812785388,50,2020-01-01,2022-07-31
0.08,-0.1,30.0,10,0,2.5971700919048746,0.9062694203503479,1.0406227997365587,1.3274943411862328,2.1587899543378994,50,2020-01-01,2022-07-31
0.07,-0.1,30.0,10,0,2.562693867102603,0.9046816345942505,1.0750990245388312,1.314743737954147,2.154566210045662,50,2020-01-01,2022-07-31
0.09,-0.09,30.0,10,0,2.562543944226969,1.2025138025882876,2.086282943994835,1.1689448964316531,1.8230022831050228,200,2020-01-01,2022-07-31
0.05,-0.07,15.0,10,0,2.5102672833528032,0.6950934229852742,0.5329316878954922,2.1954545292207865,1.6449486301369862,100,2020-01-01,2022-07-31
0.04,-0.07,15.0,10,0,2.5086196366498985,0.719434514441323,0.5504272416984181,1.7659437629467003,1.9745433789954336,50,2020-01-01,2022-07-31
0.05,-0.09,30.0,10,0,2.5074538010779626,0.8184490098848115,0.7736378364864676,1.5080329111578719,2.031563926940639,50,2020-01-01,2022-07-31
0.04,-0.07,30.0,10,0,2.504403853656877,0.704837090692816,0.5928512647073966,1.7908942724720898,1.9840182648401825,50,2020-01-01,2022-07-31
0.05,-0.09,15.0,10,0,2.4991788517128697,0.8356592248692944,0.6771541344813587,1.5011601508247727,1.9922374429223744,50,2020-01-01,2022-07-31
0.06,-0.07,15.0,10,0,2.493888386413111,0.6954163848155016,0.5490295103474732,2.09042703615354,1.715525114155251,100,2020-01-01,2022-07-31
0.09,-0.1,30.0,10,0,2.483867352649298,1.1969307243059935,2.175812287135363,1.1455857798492395,1.8114726027397259,200,2020-01-01,2022-07-31
0.05,-0.03,30.0,10,0,2.481991251275622,0.6786505312236026,0.4324288394713989,1.931422219185097,1.8935502283105021,50,2020-01-01,2022-07-31
0.07,-0.07,15.0,10,0,2.472569623173041,0.738457447468358,0.6791538463844262,1.5616558218194472,2.1440639269406394,50,2020-01-01,2022-07-31
0.06,-0.1,30.0,10,0,2.463235510512605,0.8716075773693472,1.084717423999312,1.5002568628374093,1.8837328767123287,100,2020-01-01,2022-07-31
0.05,-0.07,30.0,10,0,2.461343816390449,0.8606952715992199,1.110956167670329,1.125007741825432,2.5419520547945207,0,2020-01-01,2022-07-31
0.05,-0.04,30.0,10,0,2.4292217009711936,0.6803957888701225,0.5470159951342053,1.8735929689055717,1.905593607305936,50,2020-01-01,2022-07-31
0.08,-0.08,15.0,10,0,2.4290880281885743,0.864054642142602,0.9203851008155473,1.2842457315163196,2.1890410958904107,50,2020-01-01,2022-07-31
0.09,-0.06,30.0,10,0,2.4278083858542368,0.7760322648506313,0.7175024266116001,1.4971218176268146,2.0896689497716894,50,2020-01-01,2022-07-31
0.07,-0.09,30.0,10,0,2.4269129113143317,0.8412899318394859,0.8545766563739357,1.3446008587304754,2.1454337899543376,50,2020-01-01,2022-07-31
0.09,-0.08,30.0,10,0,2.418056860221434,0.9656608559644152,1.1513867095663624,1.1784050982193988,2.124942922374429,50,2020-01-01,2022-07-31
0.08,-0.09,30.0,10,0,2.4170497066403764,0.884526997074119,1.2863955836972443,1.4560516538547648,1.8767123287671232,100,2020-01-01,2022-07-31
0.06,-0.08,15.0,10,0,2.4164810981225697,0.7538620887548809,0.55138266562917,1.515661518471253,2.1148972602739726,50,2020-01-01,2022-07-31
0.05,-0.1,30.0,10,0,2.4162695935642664,0.8649434941519077,1.0402147999300986,1.4990239393959937,1.8635844748858448,100,2020-01-01,2022-07-31
0.06,-0.08,30.0,10,0,2.4075098186872714,0.8191324714931664,0.8068295170665558,1.634801576697371,1.7978310502283104,100,2020-01-01,2022-07-31
0.06,-0.09,30.0,10,0,2.4046596670783784,0.8305177924073124,0.7736378364864678,1.375982027253633,2.1042237442922374,50,2020-01-01,2022-07-31
0.05,-0.08,30.0,10,0,2.3957063592118306,0.9332548278196351,1.1183674196437128,1.00987119685674,2.5419520547945207,0,2020-01-01,2022-07-31
0.08,-0.1,30.0,10,0,2.395566312587729,0.8821025073614199,1.1984244012344079,1.4430823771987598,1.8819063926940638,100,2020-01-01,2022-07-31
0.07,-0.07,30.0,10,0,2.3883879848972502,0.7885054304603574,0.7182347694212099,1.400807514963493,2.1623287671232876,50,2020-01-01,2022-07-31
0.05,-0.08,15.0,10,0,2.363808015014775,0.7198538541186089,0.6354242295453605,1.9492454905706724,1.6846175799086758,100,2020-01-01,2022-07-31
0.04,-0.06,30.0,10,0,2.36115759551944,0.692936115398748,0.5503847592289512,1.8410793268961945,1.8507990867579909,50,2020-01-01,2022-07-31
0.09,-0.08,15.0,10,0,2.3450818565667753,0.8755252194092052,1.2029916643135656,1.2221864515216592,2.191552511415525,50,2020-01-01,2022-07-31
0.05,-0.05,30.0,10,0,2.3424131146429628,0.6818218189123523,0.5087039560598288,1.7713456831754257,1.9394977168949772,50,2020-01-01,2022-07-31
0.04,-0.08,15.0,10,0,2.3358629536846585,0.7464405724770793,0.5844602303052308,1.5337219149360855,2.0403538812785387,50,2020-01-01,2022-07-31
0.08,-0.08,15.0,10,0,2.33393084735098,0.8375931553695322,0.8296772397215326,1.4890427104152644,1.8713184931506848,100,2020-01-01,2022-07-31
