rise,down,freq,total_return,yearly_vol,maxdrawdown,sharpe,hold_time,start_date,end_date
0.04,-0.03,5760.0,0.6776540073855135,0.39508704523205884,0.46773559060351017,1.3729137138873284,1.2493150684931507,2019-01-01,2022-07-28
0.04,-0.02,5760.0,0.6776540073855135,0.39508704523205884,0.46773559060351017,1.3729137138873284,1.2493150684931507,2019-01-01,2022-07-28
0.04,-0.04,5760.0,0.6776540073855135,0.39508704523205884,0.46773559060351017,1.3729137138873284,1.2493150684931507,2019-01-01,2022-07-28
0.07,-0.02,5760.0,0.6402903442487728,0.39847064087707557,0.46773559060351017,1.3452004362308598,1.1945205479452055,2019-01-01,2022-07-28
0.07,-0.03,5760.0,0.6402903442487728,0.39847064087707557,0.46773559060351017,1.3452004362308598,1.1945205479452055,2019-01-01,2022-07-28
0.07,-0.04,5760.0,0.6402903442487728,0.39847064087707557,0.46773559060351017,1.3452004362308598,1.1945205479452055,2019-01-01,2022-07-28
0.1,-0.04,7200.0,0.628512962650198,0.43507690628668866,0.4017533881158377,1.1717327215409954,1.2328767123287672,2019-01-01,2022-07-29
0.11,-0.04,7200.0,0.628512962650198,0.43507690628668866,0.4017533881158377,1.1717327215409954,1.2328767123287672,2019-01-01,2022-07-29
0.09,-0.04,7200.0,0.628512962650198,0.43507690628668866,0.4017533881158377,1.1717327215409954,1.2328767123287672,2019-01-01,2022-07-29
0.08,-0.04,7200.0,0.628512962650198,0.43507690628668866,0.4017533881158377,1.1717327215409954,1.2328767123287672,2019-01-01,2022-07-29
0.02,-0.04,1440.0,0.626172165745565,0.4804528195347251,0.443058814339542,0.7409703819207837,1.7589041095890412,2019-01-01,2022-07-31
0.07,-0.05,2880.0,0.6029759109150098,0.3898449092165773,0.4336884028290788,1.216698517312962,1.2712328767123289,2019-01-01,2022-07-30
0.1,-0.02,5760.0,0.6013405047199379,0.40017820243418534,0.455589400564308,1.1620314828116858,1.2931506849315069,2019-01-01,2022-07-28
0.1,-0.03,5760.0,0.6013405047199379,0.40017820243418534,0.455589400564308,1.1620314828116858,1.2931506849315069,2019-01-01,2022-07-28
0.1,-0.04,5760.0,0.6013405047199379,0.40017820243418534,0.455589400564308,1.1620314828116858,1.2931506849315069,2019-01-01,2022-07-28
0.03,-0.02,5760.0,0.6012647486194239,0.3963302589905193,0.46773559060351017,1.1440790004185735,1.326027397260274,2019-01-01,2022-07-28
0.03,-0.03,5760.0,0.6012647486194239,0.3963302589905193,0.46773559060351017,1.1440790004185735,1.326027397260274,2019-01-01,2022-07-28
0.03,-0.04,5760.0,0.6012647486194239,0.3963302589905193,0.46773559060351017,1.1440790004185735,1.326027397260274,2019-01-01,2022-07-28
0.04,-0.03,7200.0,0.5900854837826647,0.4474679201181055,0.4734655165870099,0.9531352074581091,1.3835616438356164,2019-01-01,2022-07-29
0.05,-0.03,7200.0,0.5900854837826647,0.4474679201181055,0.4734655165870099,0.9531352074581091,1.3835616438356164,2019-01-01,2022-07-29
0.04,-0.01,7200.0,0.5831419409881887,0.45377299636746143,0.46415445824704865,0.8451533389211883,1.5205479452054793,2019-01-01,2022-07-29
0.08,-0.05,7200.0,0.546429857321972,0.4380997723031101,0.4352447844779559,0.9686266206712557,1.2876712328767121,2019-01-01,2022-07-29
0.1,-0.05,7200.0,0.546429857321972,0.4380997723031101,0.4352447844779559,0.9686266206712557,1.2876712328767121,2019-01-01,2022-07-29
0.11,-0.05,7200.0,0.546429857321972,0.4380997723031101,0.4352447844779559,0.9686266206712557,1.2876712328767121,2019-01-01,2022-07-29
0.09,-0.05,7200.0,0.546429857321972,0.4380997723031101,0.4352447844779559,0.9686266206712557,1.2876712328767121,2019-01-01,2022-07-29
0.08,-0.04,5760.0,0.531744222326406,0.4027228562380245,0.576281712525877,1.0953090836020674,1.2054794520547945,2019-01-01,2022-07-28
0.08,-0.02,5760.0,0.531744222326406,0.4027228562380245,0.576281712525877,1.0953090836020674,1.2054794520547945,2019-01-01,2022-07-28
0.08,-0.03,5760.0,0.531744222326406,0.4027228562380245,0.576281712525877,1.0953090836020674,1.2054794520547945,2019-01-01,2022-07-28
0.04,-0.04,7200.0,0.5259841327899759,0.44600063421463926,0.4734655165870099,0.869610614966023,1.3561643835616437,2019-01-01,2022-07-29
0.05,-0.04,7200.0,0.5259841327899759,0.44600063421463926,0.4734655165870099,0.869610614966023,1.3561643835616437,2019-01-01,2022-07-29
0.01,-0.01,5760.0,0.525894550416494,0.39376099059945446,0.46773559060351017,0.9908176703026875,1.347945205479452,2019-01-01,2022-07-28
0.06,-0.07,2880.0,0.5231280482590338,0.4023611947595296,0.4957684297839061,1.0361420600864963,1.2547945205479452,2019-01-01,2022-07-30
0.06,-0.08,2880.0,0.5131062044502389,0.40364501734072833,0.4957684297839061,0.9914131651530685,1.2821917808219179,2019-01-01,2022-07-30
0.04,-0.02,7200.0,0.50441348480757,0.4583677145453435,0.47346551658700997,0.7303025937568024,1.506849315068493,2019-01-01,2022-07-29
0.05,-0.02,5760.0,0.4680847216721959,0.39878746846827523,0.46773559060351017,0.9917268718451098,1.1835616438356165,2019-01-01,2022-07-28
0.05,-0.03,5760.0,0.4680847216721959,0.39878746846827523,0.46773559060351017,0.9917268718451098,1.1835616438356165,2019-01-01,2022-07-28
0.05,-0.04,5760.0,0.4680847216721959,0.39878746846827523,0.46773559060351017,0.9917268718451098,1.1835616438356165,2019-01-01,2022-07-28
0.06,-0.06,7200.0,0.46786105045921894,0.447739980035539,0.6929412235448578,0.7405879670635668,1.410958904109589,2019-01-01,2022-07-29
0.06,-0.04,5760.0,0.46728133937971617,0.4037682578017909,0.46773559060351017,0.9428901841434038,1.2273972602739727,2019-01-01,2022-07-28
0.06,-0.03,5760.0,0.46728133937971617,0.4037682578017909,0.46773559060351017,0.9428901841434038,1.2273972602739727,2019-01-01,2022-07-28
0.06,-0.02,5760.0,0.46728133937971617,0.4037682578017909,0.46773559060351017,0.9428901841434038,1.2273972602739727,2019-01-01,2022-07-28
0.1,-0.01,4320.0,0.4431153440421167,0.40651290855078004,0.6211055141724549,0.9274233376617546,1.1753424657534246,2019-01-01,2022-07-29
0.09,-0.01,4320.0,0.4431153440421167,0.40651290855078004,0.6211055141724549,0.9274233376617546,1.1753424657534246,2019-01-01,2022-07-29
0.01,-0.03,5760.0,0.4401482171718321,0.40037484397566764,0.5625163171774807,0.7776341553530061,1.4136986301369863,2019-01-01,2022-07-28
0.01,-0.04,5760.0,0.4401482171718321,0.40037484397566764,0.5625163171774807,0.7776341553530061,1.4136986301369863,2019-01-01,2022-07-28
0.02,-0.04,5760.0,0.4401482171718321,0.40037484397566764,0.5625163171774807,0.7776341553530061,1.4136986301369863,2019-01-01,2022-07-28
0.02,-0.03,5760.0,0.4401482171718321,0.40037484397566764,0.5625163171774807,0.7776341553530061,1.4136986301369863,2019-01-01,2022-07-28
0.11,-0.01,5760.0,0.4389732293607396,0.3914461151457867,0.5760849358769211,1.0131588625835037,1.1068493150684933,2019-01-01,2022-07-28
0.02,-0.11,4320.0,0.4300481593678838,0.39566212646665316,0.4896017004114225,0.9183362548158118,1.1835616438356162,2019-01-01,2022-07-29
0.03,-0.11,4320.0,0.4300481593678838,0.39566212646665316,0.4896017004114225,0.9183362548158118,1.1835616438356162,2019-01-01,2022-07-29
0.09,-0.06,2880.0,0.42634207127041557,0.41024176613939944,0.5960856677641675,0.8246190250951341,1.2602739726027397,2019-01-01,2022-07-30
0.08,-0.06,2880.0,0.42634207127041557,0.41024176613939944,0.5960856677641675,0.8246190250951341,1.2602739726027397,2019-01-01,2022-07-30
0.1,-0.04,2880.0,0.42562442294657377,0.4124143818572727,0.643416758953051,0.7300219214750762,1.4136986301369863,2019-01-01,2022-07-30
0.09,-0.04,2880.0,0.41777373758971736,0.3983340453756718,0.4905764867377392,0.8506953508577333,1.2328767123287672,2019-01-01,2022-07-30
0.08,-0.04,2880.0,0.41777373758971736,0.3983340453756718,0.4905764867377392,0.8506953508577333,1.2328767123287672,2019-01-01,2022-07-30
0.01,-0.03,1440.0,0.4154718006467847,0.46647838721275814,0.5917141452500542,0.5445384598067898,1.6356164383561644,2019-01-01,2022-07-31
0.04,-0.11,4320.0,0.4104823705648083,0.4058238248266422,0.4896017004114225,0.7838427167552585,1.2904109589041095,2019-01-01,2022-07-29
0.06,-0.06,2880.0,0.40405248778257175,0.3998517630792456,0.5735833549006665,0.8344673809015569,1.210958904109589,2019-01-01,2022-07-30
0.02,-0.03,1440.0,0.40213457820822407,0.476694271841049,0.4842275286471395,0.5123301064399035,1.6465753424657534,2019-01-01,2022-07-31
0.03,-0.06,5760.0,0.40018247861463235,0.362413180582274,0.6615825607855141,0.8838572068709812,1.2493150684931507,2019-01-01,2022-07-28
0.03,-0.05,5760.0,0.40018247861463235,0.362413180582274,0.6615825607855141,0.8838572068709812,1.2493150684931507,2019-01-01,2022-07-28
0.04,-0.05,5760.0,0.40018247861463235,0.362413180582274,0.6615825607855141,0.8838572068709812,1.2493150684931507,2019-01-01,2022-07-28
0.04,-0.06,5760.0,0.40018247861463235,0.362413180582274,0.6615825607855141,0.8838572068709812,1.2493150684931507,2019-01-01,2022-07-28
0.01,-0.04,2880.0,0.39772957543471377,0.4392887298499246,0.8539828227134105,0.5697740899259088,1.5890410958904109,2019-01-01,2022-07-30
0.11,-0.02,1440.0,0.39757936045650677,0.42964040123514696,0.6441461756784284,0.7624438321525704,1.2136986301369863,2019-01-01,2022-07-31
0.01,-0.02,1440.0,0.39441978955660945,0.45940774636096476,0.6974446029804531,0.5556152325355558,1.5452054794520549,2019-01-01,2022-07-31
0.04,-0.01,11520.0,0.3913264308564272,0.37103095555585996,0.49882196912046295,0.8592981712014973,1.2273972602739727,2019-01-01,2022-07-28
0.1,-0.06,2880.0,0.38989601310036104,0.4257511487154559,0.7489259399794791,0.6213031488745935,1.473972602739726,2019-01-01,2022-07-30
0.06,-0.04,2880.0,0.3861599943075322,0.3885481555574166,0.4773983336685793,0.8397142927284406,1.1835616438356165,2019-01-01,2022-07-30
0.02,-0.01,5760.0,0.3841485544903075,0.38828500142583616,0.46773559060351017,0.7460983698184346,1.326027397260274,2019-01-01,2022-07-28
0.05,-0.01,11520.0,0.3827611067070602,0.37125518459501156,0.49882196912046295,0.8110173744481531,1.2712328767123289,2019-01-01,2022-07-28
0.02,-0.1,4320.0,0.3775430105833794,0.40218953201539126,0.5449434952166876,0.821660635894157,1.1424657534246574,2019-01-01,2022-07-29
0.03,-0.1,4320.0,0.3775430105833794,0.40218953201539126,0.5449434952166876,0.821660635894157,1.1424657534246574,2019-01-01,2022-07-29
0.11,-0.02,4320.0,0.3768405765645797,0.39700911231208763,0.5313841837399557,0.938909391005793,1.010958904109589,2019-01-01,2022-07-29
0.11,-0.01,4320.0,0.3768405765645797,0.39700911231208763,0.5313841837399557,0.938909391005793,1.010958904109589,2019-01-01,2022-07-29
0.06,-0.01,4320.0,0.3744463877577866,0.39990099736013934,0.49395586276877057,0.7594820408818358,1.232876712328767,2019-01-01,2022-07-29
0.03,-0.01,10080.0,0.3703602199453782,0.42652961144841944,0.5999771839584529,0.5957394751078199,1.4575342465753425,2019-01-01,2022-07-26
0.02,-0.01,11520.0,0.36455050855200427,0.3644085446176513,0.577832188366547,0.877745659494549,1.1397260273972603,2019-01-01,2022-07-28
0.03,-0.01,11520.0,0.36455050855200427,0.3644085446176513,0.577832188366547,0.877745659494549,1.1397260273972603,2019-01-01,2022-07-28
0.07,-0.06,5760.0,0.3628188154778918,0.36607464148430785,0.6863591539850205,0.8297103938809103,1.1945205479452055,2019-01-01,2022-07-28
0.07,-0.05,5760.0,0.3628188154778918,0.36607464148430785,0.6863591539850205,0.8297103938809103,1.1945205479452055,2019-01-01,2022-07-28
0.04,-0.1,4320.0,0.3579772217803039,0.41218874330835265,0.5041999273415946,0.695164022864399,1.2493150684931507,2019-01-01,2022-07-29
0.1,-0.02,4320.0,0.3539798770652389,0.4098202566806307,0.6211055141724549,0.7197868482074007,1.2,2019-01-01,2022-07-29
0.09,-0.02,4320.0,0.3539798770652389,0.4098202566806307,0.6211055141724549,0.7197868482074007,1.2,2019-01-01,2022-07-29
0.08,-0.07,2880.0,0.3511578106619903,0.375442478874252,0.6755352654718569,0.7758881374751252,1.2054794520547945,2019-01-01,2022-07-30
0.09,-0.07,2880.0,0.3511578106619903,0.375442478874252,0.6755352654718569,0.7758881374751252,1.2054794520547945,2019-01-01,2022-07-30
0.03,-0.08,4320.0,0.3496098276349182,0.3984216734940507,0.5728766781651489,0.8027136455633685,1.0931506849315067,2019-01-01,2022-07-29
0.02,-0.09,4320.0,0.3496098276349182,0.3984216734940507,0.5728766781651489,0.8027136455633685,1.0931506849315067,2019-01-01,2022-07-29
0.03,-0.09,4320.0,0.3496098276349182,0.3984216734940507,0.5728766781651489,0.8027136455633685,1.0931506849315067,2019-01-01,2022-07-29
0.02,-0.08,4320.0,0.3496098276349182,0.3984216734940507,0.5728766781651489,0.8027136455633685,1.0931506849315067,2019-01-01,2022-07-29
0.11,-0.03,1440.0,0.34897305899849695,0.4324859827610615,0.6651369017097112,0.6817560205098023,1.1835616438356165,2019-01-01,2022-07-31
0.08,-0.08,2880.0,0.34113596685319536,0.37681607040909765,0.6755352654718569,0.734308313373829,1.2328767123287672,2019-01-01,2022-07-30
0.09,-0.08,2880.0,0.34113596685319536,0.37681607040909765,0.6755352654718569,0.734308313373829,1.2328767123287672,2019-01-01,2022-07-30
0.11,-0.01,2880.0,0.33855756933317344,0.4028264039718904,0.8279741767755663,0.6135323384374346,1.36986301369863,2019-01-01,2022-07-30
0.03,-0.04,1440.0,0.33624841690499707,0.470462670038884,0.6333718409557363,0.44517454934157386,1.6054794520547946,2019-01-01,2022-07-31
0.07,-0.07,2880.0,0.3351215454864998,0.38409884072538963,0.6557877049301553,0.6607013284430221,1.3205479452054794,2019-01-01,2022-07-30
0.09,-0.05,2880.0,0.3330839481584146,0.39459615705503376,0.5752662761690419,0.7034279270995702,1.2,2019-01-01,2022-07-30
0.08,-0.05,2880.0,0.3330839481584146,0.39459615705503376,0.5752662761690419,0.7034279270995702,1.2,2019-01-01,2022-07-30
0.04,-0.09,4320.0,0.3300440388318427,0.40851226316275224,0.5321331102900558,0.6732642415607493,1.2,2019-01-01,2022-07-29
0.04,-0.08,4320.0,0.3300440388318427,0.40851226316275224,0.5321331102900558,0.6732642415607493,1.2,2019-01-01,2022-07-29
0.01,-0.05,8640.0,0.32700064987467686,0.3811507054736225,0.6351506836861331,0.7248714677382933,1.1835616438356162,2019-01-01,2022-07-26
0.02,-0.05,8640.0,0.32700064987467686,0.3811507054736225,0.6351506836861331,0.7248714677382933,1.1835616438356162,2019-01-01,2022-07-26
0.03,-0.05,8640.0,0.32700064987467686,0.3811507054736225,0.6351506836861331,0.7248714677382933,1.1835616438356162,2019-01-01,2022-07-26
0.02,-0.06,5760.0,0.3269716317675865,0.3921350733177442,0.4833530416772552,0.70450406630337,1.1835616438356165,2019-01-01,2022-07-28
0.01,-0.06,5760.0,0.3269716317675865,0.3921350733177442,0.4833530416772552,0.70450406630337,1.1835616438356165,2019-01-01,2022-07-28
0.01,-0.05,5760.0,0.3269716317675865,0.3921350733177442,0.4833530416772552,0.70450406630337,1.1835616438356165,2019-01-01,2022-07-28
0.02,-0.05,5760.0,0.3269716317675865,0.3921350733177442,0.4833530416772552,0.70450406630337,1.1835616438356165,2019-01-01,2022-07-28
0.07,-0.08,2880.0,0.3250997016777048,0.3854414067848263,0.6557877049301553,0.6257285413744069,1.347945205479452,2019-01-01,2022-07-30
0.03,-0.07,4320.0,0.31583349453176096,0.41405406934434286,0.6066530112683061,0.6313285119477222,1.2082191780821916,2019-01-01,2022-07-29
0.02,-0.07,4320.0,0.31583349453176096,0.41405406934434286,0.6066530112683061,0.6313285119477222,1.2082191780821916,2019-01-01,2022-07-29
0.06,-0.05,2880.0,0.3107943646705709,0.3837805053820751,0.5527639633055408,0.7037749412557635,1.1506849315068493,2019-01-01,2022-07-30
0.04,-0.05,7200.0,0.3062340552888204,0.45534102820176003,0.682617507756446,0.46757390199790944,1.4383561643835616,2019-01-01,2022-07-29
0.05,-0.05,7200.0,0.3062340552888204,0.45534102820176003,0.682617507756446,0.46757390199790944,1.4383561643835616,2019-01-01,2022-07-29
0.04,-0.04,1440.0,0.30558132537621074,0.4679680735226036,0.6275290110396086,0.4225949916389563,1.5452054794520549,2019-01-01,2022-07-31
0.07,-0.01,4320.0,0.3023279836552947,0.39793657352374423,0.5965805656701787,0.679668578796164,1.117808219178082,2019-01-01,2022-07-29
0.03,-0.04,7200.0,0.30056288035602946,0.4329828038853363,0.5477607826644586,0.5568601798506979,1.2465753424657533,2019-01-01,2022-07-29
0.1,-0.05,2880.0,0.2966378899883599,0.4106932628575211,0.7281065483843536,0.5109191812219637,1.4136986301369863,2019-01-01,2022-07-30
0.04,-0.07,4320.0,0.29626770572868544,0.4237715937891166,0.565909443393213,0.531623413492171,1.3150684931506849,2019-01-01,2022-07-29
0.09,-0.07,5760.0,0.2857298794562463,0.36939015226236344,0.8939225729445758,0.6191535488610489,1.2493150684931507,2019-01-01,2022-07-28
0.08,-0.07,5760.0,0.2857298794562463,0.36939015226236344,0.8939225729445758,0.6191535488610489,1.2493150684931507,2019-01-01,2022-07-28
0.03,-0.02,10080.0,0.2819285927930985,0.4411982425674368,0.6884088111107326,0.42176747235676554,1.515068493150685,2019-01-01,2022-07-26
0.1,-0.03,2880.0,0.2797890000394318,0.42337478319573413,0.7127555503873497,0.4711167575939967,1.4027397260273973,2019-01-01,2022-07-30
0.1,-0.02,1440.0,0.2766322638292364,0.43387907845531287,0.7002068389409137,0.47982762470421036,1.3287671232876712,2019-01-01,2022-07-31
0.01,-0.02,5760.0,0.2724807873373911,0.3934607874228595,0.5625163171774807,0.497580762096412,1.3917808219178083,2019-01-01,2022-07-28
0.11,-0.04,5760.0,0.27168832756488354,0.40191061415736273,0.5760849358769212,0.5874691682087448,1.1506849315068493,2019-01-01,2022-07-28
0.11,-0.02,5760.0,0.27168832756488354,0.40191061415736273,0.5760849358769212,0.5874691682087448,1.1506849315068493,2019-01-01,2022-07-28
0.11,-0.03,5760.0,0.27168832756488354,0.40191061415736273,0.5760849358769212,0.5874691682087448,1.1506849315068493,2019-01-01,2022-07-28
0.1,-0.07,2880.0,0.2713053354980475,0.39340591125868846,0.7925737595559055,0.4785469732531726,1.441095890410959,2019-01-01,2022-07-30
0.02,-0.02,5760.0,0.26962552817565577,0.3934653709471098,0.5625163171774807,0.4885144297055203,1.4027397260273973,2019-01-01,2022-07-28
0.1,-0.07,5760.0,0.2692428830392193,0.36955504208397305,0.8939225729445758,0.5731126363893708,1.2712328767123289,2019-01-01,2022-07-28
0.03,-0.03,7200.0,0.26806678427505987,0.43398046315937294,0.5477607826644586,0.4955121334775713,1.2465753424657533,2019-01-01,2022-07-29
0.03,-0.01,7200.0,0.26798930644231994,0.44334083330357504,0.46492444174557856,0.4502736325107243,1.3424657534246576,2019-01-01,2022-07-29
0.05,-0.04,1440.0,0.2632343371456107,0.47239436804113105,0.4997137678558552,0.4084146856059032,1.3643835616438356,2019-01-01,2022-07-31
0.1,-0.08,2880.0,0.2612834916892525,0.394716129664323,0.7925737595559055,0.4507701737055426,1.4684931506849315,2019-01-01,2022-07-30
0.11,-0.02,2880.0,0.2551375675306822,0.40518526872329075,0.8461638919059664,0.47290875964265017,1.3315068493150686,2019-01-01,2022-07-30
0.08,-0.05,5760.0,0.2542726935555249,0.3706290981209992,0.6863591539850205,0.5691154802021304,1.2054794520547945,2019-01-01,2022-07-28
0.09,-0.05,5760.0,0.2542726935555249,0.3706290981209992,0.6863591539850205,0.5691154802021304,1.2054794520547945,2019-01-01,2022-07-28
0.08,-0.06,5760.0,0.2542726935555249,0.3706290981209992,0.6863591539850205,0.5691154802021304,1.2054794520547945,2019-01-01,2022-07-28
0.09,-0.06,5760.0,0.2542726935555249,0.3706290981209992,0.6863591539850205,0.5691154802021304,1.2054794520547945,2019-01-01,2022-07-28
0.07,-0.03,2880.0,0.2512363429196794,0.40792932964160955,0.5541660167888932,0.48239686761560463,1.2767123287671234,2019-01-01,2022-07-30
0.06,-0.03,4320.0,0.25055613044903186,0.4041993354187872,0.5067982045306633,0.5095881642536275,1.2164383561643834,2019-01-01,2022-07-29
0.06,-0.04,4320.0,0.25055613044903186,0.4041993354187872,0.5067982045306633,0.5095881642536275,1.2164383561643834,2019-01-01,2022-07-29
0.06,-0.02,4320.0,0.25055613044903186,0.4041993354187872,0.5067982045306633,0.5095881642536275,1.2164383561643834,2019-01-01,2022-07-29
0.01,-0.11,4320.0,0.23931777517735572,0.40046454542992554,0.4896017004114225,0.4783424307205879,1.2493150684931507,2019-01-01,2022-07-29
0.01,-0.03,2880.0,0.23851116331339736,0.4324688243716887,0.9402076705174904,0.34827229756441636,1.5835616438356164,2019-01-01,2022-07-30
0.08,-0.01,4320.0,0.23549342835030512,0.399374504865033,0.5965805656701787,0.5314180438598389,1.1095890410958904,2019-01-01,2022-07-29
0.11,-0.04,4320.0,0.23214379775250327,0.40466261268279846,0.5313841837399558,0.5368985872840342,1.0684931506849313,2019-01-01,2022-07-29
0.11,-0.03,4320.0,0.23214379775250327,0.40466261268279846,0.5313841837399558,0.5368985872840342,1.0684931506849313,2019-01-01,2022-07-29
0.01,-0.11,7200.0,0.23035363753222973,0.44766860911684886,0.7059616881615332,0.3646901786774615,1.410958904109589,2019-01-01,2022-07-29
0.02,-0.11,7200.0,0.23035363753222973,0.44766860911684886,0.7059616881615332,0.3646901786774615,1.410958904109589,2019-01-01,2022-07-29
0.1,-0.03,1440.0,0.228025962371227,0.4366941668048709,0.7211975649721964,0.4020882936431051,1.2986301369863014,2019-01-01,2022-07-31
0.04,-0.07,5760.0,0.22752513009203348,0.36896234828507113,0.834239909308113,0.465044834126104,1.326027397260274,2019-01-01,2022-07-28
0.03,-0.07,5760.0,0.22752513009203348,0.36896234828507113,0.834239909308113,0.465044834126104,1.326027397260274,2019-01-01,2022-07-28
0.03,-0.11,7200.0,0.22459482185696233,0.45861462408355863,0.7059616881615332,0.3191954392676354,1.5342465753424657,2019-01-01,2022-07-29
