rise,freq,total_return,yearly_vol,maxdrawdown,hold_time,start_date,end_date
0.08,10.0,-0.3429310521563577,0.4265797451260468,1.2217483337880362,0.92132800608828,2020-01-01,2022-07-31
0.06999999999999999,3.0,-0.3497510289969219,0.23495239683301092,1.4315310856248225,0.9583219178082192,2020-01-01,2022-07-31
0.05,2.0,-0.35427036389701533,0.19864238729142786,1.3662988883726772,0.9711986301369864,2020-01-01,2022-07-31
0.060000000000000005,5.0,-0.36495060718615785,0.30266531011546166,1.8837037752260861,1.0201103500761035,2020-01-01,2022-07-31
0.09,3.0,-0.36500431478129913,0.2213371732306352,1.4509381527493432,0.8013698630136986,2020-01-01,2022-07-31
0.06999999999999999,30.0,-0.37586318278750086,0.6991679542645034,1.483346794966637,0.9501712328767123,2020-01-01,2022-07-31
0.09,20.0,-0.41263661747545405,0.5524277699381729,1.4887998735968182,0.7117579908675798,2020-01-01,2022-07-31
0.08,1.0,-0.4169600090280495,0.13501387036593515,1.5128915477279636,0.9111472602739726,2020-01-01,2022-07-31
0.08,15.0,-0.42698554341260586,0.4886527794425728,1.3007799146595698,0.8425228310502283,2020-01-01,2022-07-31
0.03,10.0,-0.43064594132399353,0.4627769422832059,1.560195358204326,1.0546803652968035,2020-01-01,2022-07-31
0.05,15.0,-0.4390172029226174,0.5189839933327786,1.6529634357063205,1.0656963470319634,2020-01-01,2022-07-31
0.08,25.0,-0.47328393263266333,0.6370653627462091,1.5603206567064483,0.7873858447488585,2020-01-01,2022-07-31
0.09,10.0,-0.47929148333404437,0.38932212138236416,1.5512990703977594,0.6602739726027397,2020-01-01,2022-07-31
0.060000000000000005,3.0,-0.5042259302208827,0.23460652725804665,1.8366475797260708,1.0081221461187215,2020-01-01,2022-07-31
0.05,3.0,-0.5152521123005601,0.24084084535353065,1.5146737979648761,0.9432477168949772,2020-01-01,2022-07-31
0.09,25.0,-0.5626345700870657,0.6121917684920436,1.6400010047370464,0.6994863013698631,2020-01-01,2022-07-31
0.03,15.0,-0.5798927642712046,0.547219596887962,1.6455901844925442,1.034703196347032,2020-01-01,2022-07-31
0.060000000000000005,10.0,-0.6331260729031264,0.4251843045967112,2.1919481540960093,1.0234208523592083,2020-01-01,2022-07-31
0.05,1.0,-0.6864710651931526,0.14099114276415303,1.6307410667190063,0.9613584474885846,2020-01-01,2022-07-31
0.02,3.0,-0.7316534562181325,0.2597160199548008,1.6845764860959638,1.0879052511415526,2020-01-01,2022-07-31
0.05,10.0,-0.7451485599887567,0.4343382266688725,2.030637082694927,1.0660958904109588,2020-01-01,2022-07-31
0.03,30.0,-0.7468768436923747,0.7442838219984292,1.6029363214407817,0.9635844748858448,2020-01-01,2022-07-31
0.08,30.0,-0.7737669514601321,0.6763796585487915,1.7540724557026803,0.8958904109589041,2020-01-01,2022-07-31
0.09,15.0,-0.7762275422623197,0.4759667025832671,1.723123966144923,0.6974600456621004,2020-01-01,2022-07-31
0.03,25.0,-0.7877993633108137,0.71252790833521,1.6230575614465146,1.0169330289193304,2020-01-01,2022-07-31
0.04,25.0,-0.7960928144214656,0.686632913318575,1.5165444063209133,0.9315068493150686,2020-01-01,2022-07-31
0.04,30.0,-0.8767484795415467,0.7254186093180305,1.7141392208262487,0.9790525114155251,2020-01-01,2022-07-31
0.02,2.0,-0.87752748859035,0.2145274839666457,2.0354350064640543,1.0664421613394217,2020-01-01,2022-07-31
0.02,30.0,-0.8805690965130756,0.7640391618515018,1.73348602551969,1.0726598173515982,2020-01-01,2022-07-31
0.03,5.0,-0.888542556005449,0.3320810925420709,1.9331234006421825,1.0571727549467274,2020-01-01,2022-07-31
0.03,20.0,-0.9076321443057228,0.6412667194744963,1.9202612454780135,1.0559741248097412,2020-01-01,2022-07-31
0.03,3.0,-0.9319013063325144,0.25507895781722073,1.9629890155244945,1.0291495433789954,2020-01-01,2022-07-31
0.03,2.0,-0.9580181757001938,0.2144994066207824,2.011818524097271,1.052861491628615,2020-01-01,2022-07-31
0.04,5.0,-0.9976691792906344,0.3229141320765103,1.9056590110826512,0.9843036529680365,2020-01-01,2022-07-31
0.04,15.0,-1.0729185173417026,0.5324871737913801,1.8984790732074888,0.9646689497716895,2020-01-01,2022-07-31
0.03,1.0,-1.0811115725917275,0.14846880137895066,2.2089255278594977,1.0310331050228312,2020-01-01,2022-07-31
0.02,5.0,-1.0970594549380632,0.3359856783719927,2.0584567064054218,1.0918093607305934,2020-01-01,2022-07-31
0.04,10.0,-1.1532534507820318,0.44697105748188987,2.003039124539315,0.9368150684931505,2020-01-01,2022-07-31
0.04,3.0,-1.179777742579579,0.24885374047430164,1.9764063834492256,0.9988127853881279,2020-01-01,2022-07-31
0.02,20.0,-1.1989028043642964,0.6433786267867858,1.9520697079077605,1.062138508371385,2020-01-01,2022-07-31
0.04,1.0,-1.3067324304543968,0.14575214511468582,2.2408853123212054,1.0153405631659056,2020-01-01,2022-07-31
0.02,15.0,-1.3429014203537042,0.5526754846686728,1.9757438403991028,1.0460045662100457,2020-01-01,2022-07-31
0.04,2.0,-1.3602656628613974,0.20726922205390014,2.2633303044715074,0.992347792998478,2020-01-01,2022-07-31
0.04,20.0,-1.3711769811082761,0.6131961482015944,2.099055065107217,0.9304414003044139,2020-01-01,2022-07-31
0.01,20.0,-1.5034843587034794,0.6754110167081171,2.274489205983111,1.1269786910197868,2020-01-01,2022-07-31
0.01,2.0,-1.5271264171574606,0.22048859104679808,2.3819901096582496,1.1438812785388128,2020-01-01,2022-07-31
0.02,10.0,-1.610433321846407,0.4739471339545924,2.335522459423772,1.0755898021308978,2020-01-01,2022-07-31
0.02,1.0,-1.7080536469112158,0.1502039338337624,2.4267385487828013,1.0723649162861493,2020-01-01,2022-07-31
0.01,30.0,-1.7486915178791103,0.7983998548143069,2.5552029537438496,1.1538812785388128,2020-01-01,2022-07-31
0.01,3.0,-1.7879221622993606,0.26611684953801296,2.4914543215556337,1.1483447488584475,2020-01-01,2022-07-31
0.01,25.0,-1.9132618983194218,0.7652235390533609,2.5706160340890736,1.1454052511415527,2020-01-01,2022-07-31
0.01,5.0,-2.003720309305164,0.34174325496520325,2.800386775000571,1.148173515981735,2020-01-01,2022-07-31
0.01,10.0,-2.027763742544768,0.49042726318465596,2.5611719146419976,1.1541095890410957,2020-01-01,2022-07-31
0.01,1.0,-2.0981862558681903,0.15387369790052355,2.918614199576063,1.1292465753424659,2020-01-01,2022-07-31
0.01,15.0,-2.1079573870373514,0.5781736566200801,2.624145181490323,1.158019406392694,2020-01-01,2022-07-31
