rise,down,freq,take_profit_long,take_profit_short,total_return,yearly_vol,maxdrawdown,sharpe,hold_time,ma_window,start_date,end_date
0.07,-0.02,7200.0,10.0,0.0,7.750318980055368,2.2249038601459086,2.046700135419835,1.3895689397797726,2.506849315068493,1.5,2020-01-01,2022-07-29
0.06,-0.02,7200.0,10.0,0.0,7.750318980055368,2.2249038601459086,2.046700135419835,1.3895689397797726,2.506849315068493,1.5,2020-01-01,2022-07-29
0.06,-0.02,7200.0,10.0,0.0,7.750318980055368,2.2249038601459086,2.046700135419835,1.3895689397797726,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.06,-0.02,7200.0,10.0,0.0,7.750318980055368,2.2249038601459086,2.046700135419835,1.3895689397797726,2.506849315068493,1.3,2020-01-01,2022-07-29
0.06,-0.02,7200.0,10.0,0.0,7.750318980055368,2.2249038601459086,2.046700135419835,1.3895689397797726,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.08,-0.01,7200.0,10.0,0.0,7.602662951933164,2.1747237070278485,1.2378480519562647,1.3945478451877136,2.506849315068493,1.1,2020-01-01,2022-07-29
0.08,-0.01,7200.0,10.0,0.0,7.602662951933164,2.1747237070278485,1.2378480519562647,1.3945478451877136,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.08,-0.01,7200.0,10.0,0.0,7.602662951933164,2.1747237070278485,1.2378480519562647,1.3945478451877136,2.506849315068493,1.3,2020-01-01,2022-07-29
0.08,-0.01,7200.0,10.0,0.0,7.602662951933164,2.1747237070278485,1.2378480519562647,1.3945478451877136,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.08,-0.01,7200.0,10.0,0.0,7.602662951933164,2.1747237070278485,1.2378480519562647,1.3945478451877136,2.506849315068493,10.0,2020-01-01,2022-07-29
0.08,-0.01,7200.0,10.0,0.0,7.602662951933164,2.1747237070278485,1.2378480519562647,1.3945478451877136,2.506849315068493,1.5,2020-01-01,2022-07-29
0.08,-0.01,7200.0,10.0,0.0,7.602662951933164,2.1747237070278485,1.2378480519562647,1.3945478451877136,2.506849315068493,1.0,2020-01-01,2022-07-29
0.11,-0.09,2160.0,10.0,0.0,7.231769598592084,2.079690877260031,1.718258414994045,1.5328805798453629,2.268493150684931,10.0,2020-01-02,2022-07-30
0.11,-0.08,2160.0,10.0,0.0,7.231769598592084,2.079690877260031,1.718258414994045,1.5328805798453629,2.268493150684931,10.0,2020-01-02,2022-07-30
0.11,-0.08,2160.0,10.0,0.0,7.231769598592084,2.079690877260031,1.718258414994045,1.5328805798453629,2.268493150684931,1.4000000000000001,2020-01-02,2022-07-30
0.11,-0.08,2160.0,10.0,0.0,7.231769598592084,2.079690877260031,1.718258414994045,1.5328805798453629,2.268493150684931,1.3,2020-01-02,2022-07-30
0.11,-0.08,2160.0,10.0,0.0,7.231769598592084,2.079690877260031,1.718258414994045,1.5328805798453629,2.268493150684931,1.2000000000000002,2020-01-02,2022-07-30
0.11,-0.08,2160.0,10.0,0.0,7.231769598592084,2.079690877260031,1.718258414994045,1.5328805798453629,2.268493150684931,1.0,2020-01-02,2022-07-30
0.11,-0.09,2160.0,10.0,0.0,7.231769598592084,2.079690877260031,1.718258414994045,1.5328805798453629,2.268493150684931,1.0,2020-01-02,2022-07-30
0.11,-0.09,2160.0,10.0,0.0,7.231769598592084,2.079690877260031,1.718258414994045,1.5328805798453629,2.268493150684931,1.1,2020-01-02,2022-07-30
0.11,-0.09,2160.0,10.0,0.0,7.231769598592084,2.079690877260031,1.718258414994045,1.5328805798453629,2.268493150684931,1.4000000000000001,2020-01-02,2022-07-30
0.11,-0.09,2160.0,10.0,0.0,7.231769598592084,2.079690877260031,1.718258414994045,1.5328805798453629,2.268493150684931,1.3,2020-01-02,2022-07-30
0.11,-0.08,2160.0,10.0,0.0,7.231769598592084,2.079690877260031,1.718258414994045,1.5328805798453629,2.268493150684931,1.1,2020-01-02,2022-07-30
0.11,-0.09,2160.0,10.0,0.0,7.231769598592084,2.079690877260031,1.718258414994045,1.5328805798453629,2.268493150684931,1.2000000000000002,2020-01-02,2022-07-30
