rise,down,freq,ma_window,total_return,yearly_vol,maxdrawdown,sharpe,max_loss_period,hold_time,start_date,end_date
0.055,-0.1,30.0,0,2.1334170293285353,0.971119338987195,1.4566495967565667,0.8783645387829622,1.382876712328767,2.5010844748858445,2020-01-01,2022-07-31
0.08,-0.01,30.0,50,2.131627102744585,0.7009050513462445,0.5285613704590943,1.6254138185194715,0.6477168949771689,1.8710616438356165,2020-01-01,2022-07-31
0.07,-0.07,30.0,100,2.1308181883963195,0.7704881765767515,0.7902695741612318,1.454937045088955,1.4467465753424658,1.9007990867579907,2020-01-01,2022-07-31
0.015,-0.05,30.0,50,2.127526800373263,0.6521955435194995,0.4511545662730283,1.8156167615730618,0.6851598173515981,1.796689497716895,2020-01-01,2022-07-31
0.07,-0.065,15.0,50,2.126228407162073,0.7368277202273433,0.8651452781665303,1.3647722594252527,0.9167522831050228,2.1143835616438356,2020-01-01,2022-07-31
0.01,-0.075,15.0,50,2.1242405327022538,0.6706244457490399,0.6741073005398199,1.773248412484885,0.8750285388127853,1.7863013698630137,2020-01-01,2022-07-31
0.06,-0.095,15.0,50,2.1227773591431145,0.8459344528876072,0.8336098363172308,1.2099757632368875,1.5591609589041096,2.0739155251141552,2020-01-01,2022-07-31
0.065,-0.095,15.0,50,2.1227773591431145,0.8459344528876072,0.8336098363172308,1.2099757632368875,1.5591609589041096,2.0739155251141552,2020-01-01,2022-07-31
0.015,-0.055,30.0,50,2.120781501281152,0.6414977530006294,0.45014161572596223,1.8680527953807138,0.6851598173515981,1.7697488584474885,2020-01-01,2022-07-31
0.09,-0.08,15.0,100,2.118866395246032,0.8507582248471283,1.1122838032195466,1.2746371102949896,1.4378139269406391,1.9539383561643835,2020-01-01,2022-07-31
0.035,-0.06,30.0,100,2.1147450730634163,0.6719454850107637,0.5825461706988815,1.869115192519764,0.6516552511415525,1.6837899543378996,2020-01-01,2022-07-31
0.065,-0.01,30.0,50,2.1107287934308823,0.6788472617597648,0.6023061093106458,1.680590244029854,0.6708333333333333,1.8501141552511415,2020-01-01,2022-07-31
0.075,-0.065,30.0,50,2.1092174374325445,0.7914662884818225,0.7506496459926983,1.2229532624685573,0.9132990867579909,2.179109589041096,2020-01-01,2022-07-31
0.06,-0.035,30.0,50,2.108675975176996,0.6774673549017491,0.5627252760279373,1.6084866083484604,0.6499429223744292,1.9351027397260274,2020-01-01,2022-07-31
0.055,-0.085,30.0,0,2.107698947914533,0.9138042651996772,1.1363633063493923,0.9073775776033769,1.559189497716895,2.5419520547945207,2020-01-01,2022-07-31
0.045,-0.05,30.0,50,2.1067050908360847,0.688963201746672,0.555087200362555,1.5843754912005292,0.6712328767123288,1.9299657534246575,2020-01-01,2022-07-31
0.055,-0.04,30.0,50,2.1056357219053066,0.6732666992093962,0.6528520515936687,1.6603632311672638,0.4572488584474886,1.8836187214611873,2020-01-01,2022-07-31
0.06,-0.03,15.0,50,2.1054005231164754,0.687724816359119,0.7746811000063297,1.6355595513957322,0.6851312785388127,1.871775114155251,2020-01-01,2022-07-31
0.065,-0.075,30.0,200,2.1047687895471454,0.8083914356040924,1.2096528656218162,1.5634753660895597,1.559189497716895,1.665296803652968,2020-01-01,2022-07-31
0.05,-0.065,15.0,0,2.1029870903328813,0.8444290172951242,0.939111082637911,0.9798613277867615,0.9600456621004566,2.5416095890410957,2020-01-01,2022-07-31
0.035,-0.075,15.0,50,2.10211563080142,0.7305155302827345,0.8910047654813924,1.4491282451636014,0.7911529680365297,1.985730593607306,2020-01-01,2022-07-31
0.045,-0.08,15.0,100,2.098017172177892,0.7252098603155843,0.6354242295453605,1.6859314032069197,0.6918378995433789,1.7159531963470318,2020-01-01,2022-07-31
0.065,-0.09,15.0,50,2.0968278935875415,0.8339083471365837,0.8336098363172406,1.2486412550587336,1.5591609589041096,2.013755707762557,2020-01-01,2022-07-31
0.06,-0.075,15.0,0,2.0946020723285104,0.8509828995866484,0.8563377731632238,0.9684380743074494,0.49760273972602737,2.5416095890410957,2020-01-01,2022-07-31
0.065,-0.095,30.0,50,2.0941796002980846,0.8324271549085905,0.7736378364864671,1.1835014429480677,1.382876712328767,2.125684931506849,2020-01-01,2022-07-31
0.055,-0.09,15.0,100,2.094063298009718,0.7980422051623121,0.7602477934967888,1.5638231860218121,1.5591609589041096,1.6779394977168949,2020-01-01,2022-07-31
0.05,-0.085,30.0,200,2.092174460413751,0.7683246435594621,1.0708052066042493,1.8471972460029953,1.382876712328767,1.4741438356164382,2020-01-01,2022-07-31
0.04,-0.085,30.0,50,2.091435035600758,0.7226732468479011,0.6593986979882743,1.4775420317503216,0.7715182648401826,1.9586757990867578,2020-01-01,2022-07-31
0.055,-0.1,30.0,200,2.091067250651425,0.8584602135541206,1.509629544262049,1.3932233832502563,1.382876712328767,1.7483447488584474,2020-01-01,2022-07-31
0.06,-0.085,15.0,200,2.088931186680543,0.7853374949931188,1.027906147416461,1.7687338587723618,1.3828481735159817,1.5038527397260273,2020-01-01,2022-07-31
0.09,-0.07,30.0,50,2.0888841156422306,0.8010720277428502,0.9477934759469349,1.2018663103685314,1.4378424657534246,2.1696347031963468,2020-01-01,2022-07-31
0.025,-0.08,15.0,50,2.0880724820876924,0.7272643246415552,0.6170645470303764,1.4515986282987043,0.6851883561643836,1.9779109589041095,2020-01-01,2022-07-31
0.04,-0.065,30.0,100,2.086778218242973,0.6894645836911008,0.6159452184908025,1.7934578451513183,0.6851598173515981,1.6876141552511414,2020-01-01,2022-07-31
0.01,-0.045,30.0,50,2.086518175141572,0.642978625704222,0.5533446022048771,1.7770709679003176,0.6708333333333333,1.8260844748858447,2020-01-01,2022-07-31
0.025,-0.08,30.0,50,2.0854586277952185,0.7210860693946128,0.5821186712938002,1.4443226788476466,0.6516552511415525,2.0023972602739724,2020-01-01,2022-07-31
0.075,-0.1,30.0,100,2.0847428030158714,0.8807081777018002,1.5092479108062615,1.2583657352364301,1.559189497716895,1.881107305936073,2020-01-01,2022-07-31
0.07,-0.08,15.0,100,2.083857875971736,0.7351037056967895,0.6155921555395563,1.5123895288055347,1.2500285388127854,1.8743721461187215,2020-01-01,2022-07-31
0.055,-0.1,15.0,50,2.083262209621466,0.8492739937803285,0.804746467650773,1.1893787680856545,1.3828481735159817,2.0624143835616437,2020-01-01,2022-07-31
0.055,-0.06,15.0,100,2.0821343905092125,0.6853253301580322,0.5813122516922246,1.8472575547628485,0.6838470319634703,1.6446917808219177,2020-01-01,2022-07-31
0.035,-0.07,30.0,50,2.080963494439119,0.6978023557886789,0.7641095771696127,1.4792631451934748,0.7026826484018265,2.0159817351598175,2020-01-01,2022-07-31
0.075,-0.095,30.0,50,2.07888876877805,0.8439091811337748,0.938438845908945,1.1439165638868798,1.4378424657534246,2.1534817351598172,2020-01-01,2022-07-31
0.035,-0.025,30.0,50,2.0788434880665028,0.6590043072332659,0.6350763793689722,1.7981852238815847,0.6519406392694064,1.754280821917808,2020-01-01,2022-07-31
0.06,-0.045,15.0,50,2.077120670171707,0.6899115827530848,0.6281750690814807,1.5332702234046798,0.6707191780821917,1.9635844748858446,2020-01-01,2022-07-31
0.04,-0.075,30.0,100,2.073004532157562,0.7026538694010112,0.601473046242281,1.756136950088937,0.8603881278538813,1.6799657534246575,2020-01-01,2022-07-31
0.07,-0.085,30.0,100,2.0729800277570245,0.8077617694597838,0.9623759784228483,1.419838679212928,1.559189497716895,1.8074771689497717,2020-01-01,2022-07-31
0.075,-0.07,30.0,100,2.0723624787553003,0.7722930022987614,0.8610997066709607,1.3977396678615062,1.320662100456621,1.9198059360730593,2020-01-01,2022-07-31
0.045,-0.06,30.0,100,2.0669253708291366,0.6762842021800648,0.7012300948906711,1.8517247033657211,1.0679223744292237,1.650513698630137,2020-01-01,2022-07-31
0.05,-0.055,15.0,50,2.0656817114937174,0.7036040620713218,0.7899638562939204,1.5283839833618902,0.9162671232876712,1.920890410958904,2020-01-01,2022-07-31
0.03,-0.075,30.0,50,2.065281896133941,0.7168901713536591,0.7770741297763528,1.457920189600488,0.6930365296803652,1.976027397260274,2020-01-01,2022-07-31
0.045,-0.075,15.0,200,2.0652450195273486,0.7171071337899555,0.6978839300482451,1.819582590328657,0.6839611872146119,1.5827625570776256,2020-01-01,2022-07-31
0.08,-0.085,15.0,100,2.0621297764697775,0.8123974924960787,0.8304732115659659,1.373890872549393,1.3828481735159817,1.8475456621004565,2020-01-01,2022-07-31
0.055,-0.065,30.0,0,2.06172686643747,0.8175333191941527,0.9105467473139491,0.9921065428054467,0.85662100456621,2.5419520547945207,2020-01-01,2022-07-31
0.03,-0.045,30.0,50,2.060024255276111,0.666874076784635,0.5437864480784009,1.6926969533264717,0.6516552511415525,1.8249429223744291,2020-01-01,2022-07-31
0.025,-0.05,30.0,50,2.058998140840059,0.6725565339420198,0.5111182260437754,1.6564732068280947,0.6694063926940639,1.8481735159817352,2020-01-01,2022-07-31
0.015,-0.075,30.0,50,2.0588634146664546,0.6848837762479753,0.5859238350551974,1.6629645194948093,0.9033105022831049,1.8077054794520548,2020-01-01,2022-07-31
0.085,-0.075,15.0,200,2.0574869289099613,0.8324057630065932,1.0364397263321867,1.4274349270139768,1.5591609589041096,1.7315924657534245,2020-01-01,2022-07-31
0.085,-0.07,15.0,100,2.056957160462922,0.7742810617997884,0.7471431111862277,1.3301994664045496,1.4378139269406391,1.9971461187214612,2020-01-01,2022-07-31
0.035,-0.045,30.0,100,2.0528732827680667,0.6554637717984393,0.6789832483639384,1.8496457515925153,0.7626141552511415,1.6932648401826484,2020-01-01,2022-07-31
0.075,-0.01,15.0,50,2.0514657477968408,0.6870324094362666,0.6979727696475619,1.650035887221021,0.6517123287671233,1.8096461187214612,2020-01-01,2022-07-31
0.045,-0.055,30.0,50,2.0495940038345837,0.6810780960200827,0.5503847592289512,1.5932429842324825,0.6775114155251142,1.8888127853881278,2020-01-01,2022-07-31
0.045,-0.06,15.0,50,2.0491181369698146,0.7192899105923503,0.6962213678494386,1.5006117993757995,0.6810787671232876,1.8984303652968035,2020-01-01,2022-07-31
0.09,-0.01,15.0,50,2.0486221649465834,0.7024119253395298,0.6062342445667118,1.6046609967370824,1.0064497716894978,1.8175513698630137,2020-01-01,2022-07-31
0.095,-0.08,30.0,100,2.048325587237682,0.9412391891461229,1.3058657823290258,1.1731396947353396,1.559189497716895,1.8550228310502284,2020-01-01,2022-07-31
0.05,-0.1,15.0,50,2.048310720544048,0.8423447966526988,0.7204958122647411,1.1985816734181651,1.3828481735159817,2.0287956621004564,2020-01-01,2022-07-31
0.05,-0.05,15.0,50,2.0480559812441035,0.696290575981104,0.6876220868260781,1.5289875950112344,0.9151826484018265,1.9237442922374428,2020-01-01,2022-07-31
0.045,-0.04,30.0,50,2.047970322730476,0.676071460807251,0.5605566870090859,1.6751985019704854,0.6845890410958904,1.8082762557077625,2020-01-01,2022-07-31
0.095,-0.07,30.0,50,2.0477420980177983,0.7970844227548561,1.0290925642784343,1.210618577966705,1.4378424657534246,2.12208904109589,2020-01-01,2022-07-31
0.07,-0.09,30.0,100,2.0476297819761697,0.8157299277880317,1.0062485279459188,1.367784389202662,1.559189497716895,1.835216894977169,2020-01-01,2022-07-31
0.02,-0.06,30.0,50,2.0475192175584938,0.6666915448990769,0.4887106479128227,1.712011107907715,0.6462899543378995,1.7938926940639268,2020-01-01,2022-07-31
0.065,-0.04,30.0,50,2.0474624075305394,0.6806994969786192,0.6124396144967281,1.534999205305044,0.7686643835616438,1.9595319634703197,2020-01-01,2022-07-31
0.065,-0.075,30.0,0,2.0454694925622148,0.9316979358294567,1.4511422527748314,0.8636753375688418,1.559189497716895,2.5419520547945207,2020-01-01,2022-07-31
0.05,-0.06,30.0,0,2.0450052920609636,0.8203261585758843,1.0167229549983325,0.9807098128851055,0.9727739726027397,2.5419520547945207,2020-01-01,2022-07-31
0.095,-0.09,15.0,100,2.0447188974345134,0.9316480203830994,1.6505054303430302,1.1835852781639118,1.5591609589041096,1.8543093607305936,2020-01-01,2022-07-31
0.06,-0.09,30.0,100,2.0439007968888983,0.8011842172812279,0.8920276980180992,1.4140939133233996,1.382876712328767,1.804052511415525,2020-01-01,2022-07-31
0.07,-0.085,15.0,200,2.043198786435409,0.7979654506574411,1.0444820584014074,1.5936956191717249,1.3828481735159817,1.6066495433789953,2020-01-01,2022-07-31
0.055,-0.085,30.0,200,2.0425997157614444,0.768503206242281,1.120379951256556,1.8016131470876184,1.382876712328767,1.4752853881278538,2020-01-01,2022-07-31
0.025,-0.085,30.0,50,2.0418474465903422,0.7128335868374434,0.5821186712938002,1.4638292474598489,0.6852739726027397,1.9567922374429223,2020-01-01,2022-07-31
0.01,-0.075,30.0,100,2.040545146363774,0.6624654058773769,0.7231974821320566,1.9329349854957736,0.923972602739726,1.5935502283105023,2020-01-01,2022-07-31
0.03,-0.075,15.0,50,2.039503795000781,0.7244549524714523,0.8699263231665151,1.450029235717668,0.7924657534246575,1.9414954337899544,2020-01-01,2022-07-31
0.065,-0.085,15.0,200,2.038097634576881,0.7856298992546555,1.0787396995201197,1.7238722221462563,1.3828481735159817,1.5048801369863014,2020-01-01,2022-07-31
0.05,-0.095,15.0,100,2.0374278461682276,0.8106629820177524,0.85809604369944,1.4771387997237233,1.3828481735159817,1.7014554794520547,2020-01-01,2022-07-31
0.075,-0.085,30.0,100,2.036839063153627,0.8103008445848203,0.977803043867318,1.378869646029997,1.4378424657534246,1.8230022831050228,2020-01-01,2022-07-31
0.085,-0.085,15.0,100,2.036250842081895,0.806637851239337,0.8304732115659654,1.3095544814430595,1.3828481735159817,1.927654109589041,2020-01-01,2022-07-31
0.075,-0.07,15.0,200,2.0334770054699827,0.755000491050587,0.8507797379482909,1.5753291455034188,1.4378139269406391,1.709703196347032,2020-01-01,2022-07-31
0.05,-0.08,15.0,200,2.0332270937564196,0.7037734196140166,0.6866342469630746,1.935155199548279,1.2523401826484017,1.4929223744292237,2020-01-01,2022-07-31
0.09,-0.06,30.0,100,2.0329676497171443,0.7550952626623599,0.9133702885337849,1.4000257775281322,1.4378424657534246,1.9230593607305935,2020-01-01,2022-07-31
0.055,-0.07,15.0,200,2.0327095577818537,0.6728936659549127,0.6311982822858748,1.9586351185048805,1.2107305936073058,1.5423230593607304,2020-01-01,2022-07-31
0.095,-0.075,30.0,100,2.032060525156582,0.9472758670282729,1.3221308444101254,1.1354797539098433,1.559189497716895,1.8892123287671232,2020-01-01,2022-07-31
0.06,-0.06,15.0,100,2.031944742283774,0.6928169632231291,0.662523946544026,1.7021316267656803,0.6851883561643836,1.7230593607305935,2020-01-01,2022-07-31
0.05,-0.07,15.0,200,2.028590529199377,0.6816263004955686,0.6094776067505063,1.938447726186998,1.2104737442922373,1.535302511415525,2020-01-01,2022-07-31
0.09,-0.08,30.0,100,2.0279847765792787,0.9451612301113123,1.2245666939975264,1.1245596587833724,1.559189497716895,1.9079908675799087,2020-01-01,2022-07-31
0.045,-0.085,15.0,100,2.026401921766449,0.7091671040020565,0.6561320594166596,1.7474374588425052,0.8617865296803653,1.6352168949771688,2020-01-01,2022-07-31
0.09,-0.09,15.0,100,2.026088334818882,0.9347746607134689,1.564013358745224,1.1471273460782427,1.5591609589041096,1.8894691780821917,2020-01-01,2022-07-31
0.065,-0.03,30.0,100,2.024465464888091,0.6640779643176968,0.6230456018803538,1.7979649786545906,1.0695776255707763,1.6955479452054794,2020-01-01,2022-07-31
0.05,-0.06,15.0,0,2.0241967718873424,0.8469553941212594,0.8656720304285059,0.9403366197564934,0.9531107305936073,2.5416095890410957,2020-01-01,2022-07-31
0.08,-0.07,15.0,100,2.023297777202973,0.770765440713858,0.7471431111862246,1.3666406663362018,1.4378139269406391,1.920804794520548,2020-01-01,2022-07-31
0.055,-0.06,30.0,200,2.02270690203897,0.6537135038105952,0.8126504306265663,2.0555901825904974,1.2654680365296804,1.5052511415525114,2020-01-01,2022-07-31
0.04,-0.045,30.0,50,2.0225844279077108,0.6789776240000392,0.5876039679924041,1.58926154585352,0.677796803652968,1.8743721461187215,2020-01-01,2022-07-31
0.08,-0.075,15.0,200,2.0222177476422223,0.8291452066456348,1.0364397263321818,1.4734432960232031,1.5591609589041096,1.6552511415525113,2020-01-01,2022-07-31
0.06,-0.08,15.0,100,2.0221809025944557,0.7228552708124851,0.5878226535818856,1.5539644003300954,1.2512271689497716,1.8002283105022832,2020-01-01,2022-07-31
0.065,-0.06,30.0,200,2.021201473533698,0.7232166666004969,1.130592293078622,1.6861399772597385,1.382876712328767,1.6574771689497716,2020-01-01,2022-07-31
0.08,-0.06,30.0,50,2.0199769896656843,0.784789138100307,0.822389838396022,1.2032368767233679,0.9223173515981735,2.1391552511415526,2020-01-01,2022-07-31
0.055,-0.08,15.0,200,2.0189663132008855,0.6980001558489763,0.6958541926446906,1.8993168167710244,1.2523401826484017,1.5229166666666667,2020-01-01,2022-07-31
0.015,-0.045,30.0,50,2.0165105112015285,0.6395098770993791,0.5608174338759677,1.7559607849854293,0.6517123287671233,1.7957191780821917,2020-01-01,2022-07-31
0.07,-0.095,15.0,50,2.014563179011337,0.8507762155587386,0.9185172361965177,1.0974938849763505,1.5591609589041096,2.157562785388128,2020-01-01,2022-07-31
0.075,-0.065,15.0,100,2.0134388939267103,0.7669325702016268,0.8451971026432625,1.4103858430902518,1.4378139269406391,1.861415525114155,2020-01-01,2022-07-31
0.025,-0.045,30.0,50,2.012341785325175,0.6656553833071943,0.48884294571606435,1.650607254303471,0.6494292237442922,1.8315068493150684,2020-01-01,2022-07-31
0.09,-0.075,30.0,100,2.011719714498177,0.9511730138688183,1.240831756078626,1.0889762107151235,1.559189497716895,1.9421803652968035,2020-01-01,2022-07-31
0.02,-0.055,30.0,100,2.007905787116313,0.6409085023692832,0.6867957791515069,1.9522159898749067,0.649486301369863,1.6047945205479452,2020-01-01,2022-07-31
0.08,-0.1,15.0,50,2.0075879122874305,0.8550993006469761,0.9723601114778455,1.1017910301964084,1.3828481735159817,2.1308789954337897,2020-01-01,2022-07-31
0.09,-0.07,15.0,50,2.0072919569834275,0.8039966430420835,0.9917996765565416,1.1447421925071177,1.4378139269406391,2.180964611872146,2020-01-01,2022-07-31
0.045,-0.06,15.0,100,2.0050248788756346,0.7019031360697034,0.6664306530195581,1.6603965546451296,0.6726883561643835,1.7204052511415524,2020-01-01,2022-07-31
0.06,-0.1,15.0,50,2.003330188475905,0.8537618535800503,0.8602372847456783,1.1277443460771297,1.3828481735159817,2.0806792237442924,2020-01-01,2022-07-31
0.07,-0.06,30.0,100,2.0030568720132793,0.7588377451405641,0.9598737309076086,1.4222676838406423,1.4378424657534246,1.8559360730593606,2020-01-01,2022-07-31
0.09,-0.055,30.0,50,2.0024376570241906,0.7675929155030508,0.950668682680549,1.2629133810896214,1.4378424657534246,2.0656392694063928,2020-01-01,2022-07-31
0.055,-0.095,30.0,100,2.0013622367455732,0.802624291123474,0.8596571828042474,1.341723749511057,1.382876712328767,1.8584474885844748,2020-01-01,2022-07-31
0.075,-0.01,30.0,50,2.00134685199358,0.6876168328256367,0.540663530388277,1.5794130503559916,0.6365296803652968,1.8428082191780821,2020-01-01,2022-07-31
0.085,-0.08,15.0,200,2.0007449665803785,0.8293078028930765,1.1572785160696184,1.4004785382395455,1.3828481735159817,1.7226598173515981,2020-01-01,2022-07-31
0.04,-0.06,15.0,50,1.9985356880304352,0.710494767670333,0.6962213678494386,1.5095534600390967,0.6810787671232876,1.863384703196347,2020-01-01,2022-07-31
0.075,-0.09,15.0,100,1.9982893468401302,0.8144149406849328,0.9395821358384471,1.385590676731448,1.3828481735159817,1.7708333333333333,2020-01-01,2022-07-31
0.08,-0.075,30.0,100,1.9968090092531976,0.8429495347955641,1.1296808777755616,1.2699899834159196,1.559189497716895,1.8652397260273972,2020-01-01,2022-07-31
0.04,-0.075,15.0,0,1.9932908196300936,0.8514645307898361,0.9866553643114364,0.921075572778091,0.7912385844748858,2.5416095890410957,2020-01-01,2022-07-31
0.075,-0.095,15.0,100,1.9927344118871377,0.8237356139139622,1.0297130818403422,1.3212397376889033,1.3828481735159817,1.830964611872146,2020-01-01,2022-07-31
0.025,-0.085,15.0,50,1.992316858309609,0.7142202557489606,0.5567017982966855,1.459258506121343,0.6920091324200913,1.9115867579908674,2020-01-01,2022-07-31
0.045,-0.075,30.0,0,1.9920581516520985,0.8399578737531159,0.7894846812766472,0.9329903498333042,0.862728310502283,2.5419520547945207,2020-01-01,2022-07-31
0.065,-0.06,15.0,100,1.9912212049290057,0.6931418424065312,0.6625239465440258,1.6568357787888288,0.6851883561643836,1.7338755707762556,2020-01-01,2022-07-31
0.075,-0.085,15.0,200,1.990940647408673,0.7975398980032798,1.044482058401406,1.5623102482353188,1.3828481735159817,1.5978595890410958,2020-01-01,2022-07-31
0.07,-0.09,15.0,50,1.9884424023233997,0.8393865437974567,0.9185172361965079,1.1294555260917756,1.5591609589041096,2.09740296803653,2020-01-01,2022-07-31
0.02,-0.05,30.0,100,1.9883344884299574,0.6498330284627283,0.5980233789857425,1.8313416384209595,0.6516552511415525,1.6707762557077626,2020-01-01,2022-07-31
0.01,-0.09,15.0,50,1.9883059616078065,0.7037222365092496,0.6476770633090707,1.5333530314405512,0.6596461187214612,1.8426369863013699,2020-01-01,2022-07-31
0.065,-0.045,15.0,50,1.986882790895298,0.6906272045453493,0.6281750690814807,1.472695185046968,0.9132990867579909,1.9535102739726027,2020-01-01,2022-07-31
0.025,-0.055,30.0,50,1.985303174369034,0.6621981117300866,0.5147398274563253,1.6431783557626032,0.650513698630137,1.8245433789954337,2020-01-01,2022-07-31
0.055,-0.065,15.0,0,1.9852804201111358,0.8399146646812691,1.0018892240538437,0.9299890927838368,0.9628995433789954,2.5416095890410957,2020-01-01,2022-07-31
0.095,-0.01,15.0,50,1.9843588598585231,0.7008669466827315,0.574782383747688,1.5071777119763907,0.6596461187214612,1.8785388127853881,2020-01-01,2022-07-31
0.075,-0.09,30.0,100,1.9820642916060975,0.817436176224691,1.0901107174809335,1.3164745822953545,1.4378424657534246,1.8418378995433788,2020-01-01,2022-07-31
0.065,-0.1,15.0,50,1.9797766181799425,0.8540831316354138,0.8837908550416333,1.1140659881257688,1.3828481735159817,2.0806792237442924,2020-01-01,2022-07-31
0.025,-0.075,15.0,100,1.979128794103974,0.6990616476565863,0.7958706155546578,1.7146155881116751,0.7922374429223744,1.651170091324201,2020-01-01,2022-07-31
0.065,-0.09,30.0,100,1.9790680008379822,0.8016164416748872,0.9568604940690146,1.3669866592001356,1.382876712328767,1.8060502283105022,2020-01-01,2022-07-31
0.06,-0.075,15.0,200,1.977414503418621,0.7130749630881456,0.7257576272027759,1.6660737275056592,1.3075057077625571,1.6644406392694064,2020-01-01,2022-07-31
0.02,-0.075,15.0,100,1.9741046513153477,0.6914246298995362,0.7827842636845872,1.799183991676165,0.6919235159817352,1.5869006849315068,2020-01-01,2022-07-31
0.025,-0.07,30.0,50,1.9727877128199123,0.6894547516862964,0.5548901631708059,1.4484200891894505,0.6708333333333333,1.975513698630137,2020-01-01,2022-07-31
0.05,-0.02,30.0,50,1.9727652355968397,0.65961612392622,0.5222379650122361,1.674017648282063,0.677796803652968,1.7865867579908674,2020-01-01,2022-07-31
0.085,-0.01,15.0,50,1.9720397701943753,0.705996917456502,0.6442945328144682,1.508525768574579,0.7779109589041096,1.8516552511415525,2020-01-01,2022-07-31
0.095,-0.085,15.0,50,1.9712475553532376,0.836957280448875,1.2894837359113553,1.1142210419963445,1.4378139269406391,2.1138127853881277,2020-01-01,2022-07-31
0.095,-0.07,15.0,50,1.9692664589929847,0.8009439594642622,1.0782917481543592,1.142905487592527,1.4378139269406391,2.151255707762557,2020-01-01,2022-07-31
0.055,-0.03,15.0,50,1.968260477166138,0.6913081615318236,0.6596983766710532,1.5248878077097998,0.6811929223744292,1.867123287671233,2020-01-01,2022-07-31
0.04,-0.08,15.0,100,1.9674778793823602,0.7147775724009073,0.6354242295453605,1.6110741999154778,0.6918378995433789,1.708533105022831,2020-01-01,2022-07-31
0.06,-0.1,30.0,200,1.9666221905047963,0.8617157070253738,1.5813307440071154,1.307108235380594,1.382876712328767,1.7460045662100456,2020-01-01,2022-07-31
0.04,-0.03,30.0,50,1.9666210936893427,0.6749789705441129,0.513950219983252,1.6038688343139125,0.6263698630136986,1.8166095890410958,2020-01-01,2022-07-31
0.025,-0.06,15.0,50,1.9647424707089653,0.677810493387856,0.6262009783695774,1.5895748191011814,0.6833904109589041,1.8235445205479452,2020-01-01,2022-07-31
0.03,-0.055,30.0,50,1.962861381037645,0.6650157973168269,0.625803705379253,1.626114017037465,0.6710045662100457,1.8151255707762557,2020-01-01,2022-07-31
0.05,-0.045,30.0,100,1.962382503519087,0.6496559026300974,0.7416420171801683,1.8434503222987668,0.7687785388127854,1.6385844748858447,2020-01-01,2022-07-31
0.03,-0.03,30.0,50,1.9593737806648006,0.6559571008904453,0.684348040098506,1.757262655496243,0.51837899543379,1.6998287671232877,2020-01-01,2022-07-31
0.03,-0.03,15.0,50,1.958366555900488,0.6649564459766701,0.6958526909111704,1.7014802609883388,0.6516837899543378,1.7309075342465754,2020-01-01,2022-07-31
0.03,-0.05,30.0,50,1.957534313397612,0.6724174172828477,0.5668203532881052,1.583730306833535,0.6812214611872146,1.8381849315068493,2020-01-01,2022-07-31
0.06,-0.1,30.0,0,1.9565454977247694,0.9713481281788365,1.580777267958773,0.805353746702603,1.382876712328767,2.5010844748858445,2020-01-01,2022-07-31
0.08,-0.08,30.0,100,1.955080395868437,0.8349610580585327,1.1134158156944625,1.2812630496238282,1.559189497716895,1.8275114155251142,2020-01-01,2022-07-31
0.06,-0.085,15.0,0,1.95447193285329,0.9247319690927011,1.0831957739799936,0.831581321372946,1.5591609589041096,2.5416095890410957,2020-01-01,2022-07-31
0.035,-0.055,30.0,100,1.9538641880688674,0.6601307960934165,0.7625502262424606,1.7752802600326558,1.0699200913242009,1.6672374429223744,2020-01-01,2022-07-31
0.09,-0.085,15.0,50,1.9526169927376225,0.8404362617171721,1.2029916643135439,1.0811386750077046,1.4378139269406391,2.148972602739726,2020-01-01,2022-07-31
0.025,-0.025,30.0,50,1.9521562960268832,0.6385951023301925,0.5811567313360675,1.813798640262371,0.7269977168949772,1.6853881278538811,2020-01-01,2022-07-31
0.085,-0.065,30.0,50,1.9497535857935615,0.7990840240241998,0.7754372812677655,1.1241335156757377,1.0519406392694064,2.1705479452054792,2020-01-01,2022-07-31
0.01,-0.065,15.0,50,1.948418429175128,0.66423054222715,0.561536140576175,1.6150414233186123,0.6516267123287671,1.8162671232876713,2020-01-01,2022-07-31
0.055,-0.09,30.0,200,1.9475802138156446,0.7781660918911509,1.3000774542279703,1.6524247617303593,1.382876712328767,1.5146118721461186,2020-01-01,2022-07-31
0.06,-0.07,15.0,200,1.9472573370190138,0.6837836197357089,0.7952573238779481,1.7546916067304574,1.3059646118721462,1.622945205479452,2020-01-01,2022-07-31
0.06,-0.055,15.0,50,1.9470320306321156,0.6952676382265204,0.7657520071873993,1.4247004665267526,0.9153824200913242,1.9656107305936072,2020-01-01,2022-07-31
0.05,-0.1,30.0,200,1.9468548492323066,0.8546787677190186,1.5096295442620584,1.3193309116400669,1.382876712328767,1.7265410958904108,2020-01-01,2022-07-31
0.025,-0.06,30.0,50,1.946211940945042,0.6740503689887144,0.49573039797317087,1.5586079574627165,0.6275114155251141,1.8525114155251141,2020-01-01,2022-07-31
0.075,-0.06,30.0,100,1.944601162372266,0.7606701300610667,1.0343277472594106,1.363471695955348,1.4378424657534246,1.8749429223744292,2020-01-01,2022-07-31
0.09,-0.015,30.0,50,1.944473377651834,0.7008552573902391,0.686804399095966,1.4554601236099147,0.7779680365296804,1.9062214611872146,2020-01-01,2022-07-31
