rise,down,freq,total_return,yearly_vol,maxdrawdown,sharpe,hold_time,start_date,end_date
0.07,-0.01,7200.0,1.1745058394217547,0.42817735286434505,0.22234925940832018,2.9886808778466327,0.9178082191780821,2020-01-01,2022-07-29
0.06,-0.01,7200.0,1.1745058394217547,0.42817735286434505,0.22234925940832018,2.9886808778466327,0.9178082191780821,2020-01-01,2022-07-29
0.07,-0.02,7200.0,1.0942272185249213,0.4395998656986503,0.3391794873037079,2.753143744860343,0.9041095890410958,2020-01-01,2022-07-29
0.06,-0.02,7200.0,1.0942272185249213,0.4395998656986503,0.3391794873037079,2.753143744860343,0.9041095890410958,2020-01-01,2022-07-29
0.01,-0.04,1440.0,1.0769074567996537,0.48661113030688485,0.3029339610251643,1.8316842907985034,1.2082191780821918,2020-01-01,2022-07-31
0.08,-0.07,5760.0,0.9134930843781529,0.40010849536640325,0.40935588810564233,2.572025946444825,0.8876712328767123,2020-01-04,2022-07-28
0.09,-0.07,5760.0,0.9134930843781529,0.40010849536640325,0.40935588810564233,2.572025946444825,0.8876712328767123,2020-01-04,2022-07-28
0.1,-0.07,5760.0,0.8970060879611259,0.4003688027402442,0.40935588810564233,2.463144792737073,0.9095890410958904,2020-01-04,2022-07-28
0.06,-0.03,7200.0,0.8695373455745812,0.443187789695354,0.3391794873037079,2.557615679227156,0.7671232876712328,2020-01-01,2022-07-29
0.07,-0.03,7200.0,0.8695373455745812,0.443187789695354,0.3391794873037079,2.557615679227156,0.7671232876712328,2020-01-01,2022-07-29
0.09,-0.01,5760.0,0.8315368013646217,0.4019526520555129,0.4391024041472811,2.2472954018368885,0.9205479452054794,2020-01-04,2022-07-28
0.02,-0.04,1440.0,0.8174652225548982,0.49548974403324236,0.4430588143395425,1.3441553543813822,1.2273972602739727,2020-01-01,2022-07-31
0.1,-0.01,5760.0,0.8150498049475947,0.40220619121562756,0.455589400564308,2.1501552468122465,0.9424657534246575,2020-01-04,2022-07-28
0.07,-0.04,7200.0,0.8054359945818923,0.44125950704338246,0.3531616791497299,2.467550553458378,0.7397260273972602,2020-01-01,2022-07-29
0.06,-0.04,7200.0,0.8054359945818923,0.44125950704338246,0.3531616791497299,2.467550553458378,0.7397260273972602,2020-01-01,2022-07-29
0.07,-0.06,5760.0,0.783018601440243,0.40813461681255,0.40935588810564233,2.084117663695304,0.9205479452054794,2020-01-04,2022-07-28
0.07,-0.07,5760.0,0.783018601440243,0.40813461681255,0.40935588810564233,2.084117663695304,0.9205479452054794,2020-01-04,2022-07-28
0.07,-0.05,5760.0,0.783018601440243,0.40813461681255,0.40935588810564233,2.084117663695304,0.9205479452054794,2020-01-04,2022-07-28
0.07,-0.01,5760.0,0.7635743207832131,0.40696995487954163,0.46773559060351017,2.087891793318865,0.8986301369863013,2020-01-04,2022-07-28
0.07,-0.05,7200.0,0.7233528892536663,0.445521311090687,0.4352447844779559,2.043509232157003,0.7945205479452054,2020-01-01,2022-07-29
0.06,-0.05,7200.0,0.7233528892536663,0.445521311090687,0.4352447844779559,2.043509232157003,0.7945205479452054,2020-01-01,2022-07-29
0.08,-0.01,7200.0,0.7079275024361013,0.4386264029651262,0.3852220690605854,2.223007893720201,0.726027397260274,2020-01-01,2022-07-29
0.04,-0.01,11520.0,0.7042918768742742,0.347790176097697,0.29431171232798725,2.3690467952754464,0.8547945205479452,2020-01-04,2022-07-28
0.04,-0.04,11520.0,0.7042918768742742,0.347790176097697,0.29431171232798725,2.3690467952754464,0.8547945205479452,2020-01-04,2022-07-28
0.04,-0.03,11520.0,0.7042918768742742,0.347790176097697,0.29431171232798725,2.3690467952754464,0.8547945205479452,2020-01-04,2022-07-28
0.04,-0.02,11520.0,0.7042918768742742,0.347790176097697,0.29431171232798725,2.3690467952754464,0.8547945205479452,2020-01-04,2022-07-28
0.05,-0.01,7200.0,0.6991726727136272,0.46289624017828107,0.4641544582470487,1.4900194330526209,1.0136986301369864,2020-01-01,2022-07-29
0.06,-0.04,11520.0,0.6957265527249072,0.3481576524377071,0.29431171232798725,2.2237279469215787,0.8986301369863013,2020-01-04,2022-07-28
0.06,-0.01,11520.0,0.6957265527249072,0.3481576524377071,0.29431171232798725,2.2237279469215787,0.8986301369863013,2020-01-04,2022-07-28
0.06,-0.03,11520.0,0.6957265527249072,0.3481576524377071,0.29431171232798725,2.2237279469215787,0.8986301369863013,2020-01-04,2022-07-28
0.05,-0.04,11520.0,0.6957265527249072,0.3481576524377071,0.29431171232798725,2.2237279469215787,0.8986301369863013,2020-01-04,2022-07-28
0.05,-0.03,11520.0,0.6957265527249072,0.3481576524377071,0.29431171232798725,2.2237279469215787,0.8986301369863013,2020-01-04,2022-07-28
0.05,-0.02,11520.0,0.6957265527249072,0.3481576524377071,0.29431171232798725,2.2237279469215787,0.8986301369863013,2020-01-04,2022-07-28
0.05,-0.01,11520.0,0.6957265527249072,0.3481576524377071,0.29431171232798725,2.2237279469215787,0.8986301369863013,2020-01-04,2022-07-28
0.06,-0.02,11520.0,0.6957265527249072,0.3481576524377071,0.29431171232798725,2.2237279469215787,0.8986301369863013,2020-01-04,2022-07-28
0.03,-0.03,11520.0,0.6775159545698513,0.33800431946028703,0.29431171232798725,2.6129560775696667,0.7671232876712328,2020-01-04,2022-07-28
0.03,-0.01,11520.0,0.6775159545698513,0.33800431946028703,0.29431171232798725,2.6129560775696667,0.7671232876712328,2020-01-04,2022-07-28
0.03,-0.02,11520.0,0.6775159545698513,0.33800431946028703,0.29431171232798725,2.6129560775696667,0.7671232876712328,2020-01-04,2022-07-28
0.03,-0.04,11520.0,0.6775159545698513,0.33800431946028703,0.29431171232798725,2.6129560775696667,0.7671232876712328,2020-01-04,2022-07-28
0.09,-0.02,5760.0,0.6744724795178761,0.4140422294522205,0.4391024041472811,1.748773416533503,0.9315068493150686,2020-01-04,2022-07-28
0.08,-0.06,5760.0,0.6744724795178761,0.4140422294522205,0.4391024041472811,1.748773416533503,0.9315068493150686,2020-01-04,2022-07-28
0.08,-0.05,5760.0,0.6744724795178761,0.4140422294522205,0.4391024041472811,1.748773416533503,0.9315068493150686,2020-01-04,2022-07-28
0.09,-0.06,5760.0,0.6744724795178761,0.4140422294522205,0.4391024041472811,1.748773416533503,0.9315068493150686,2020-01-04,2022-07-28
0.09,-0.03,5760.0,0.6744724795178761,0.4140422294522205,0.4391024041472811,1.748773416533503,0.9315068493150686,2020-01-04,2022-07-28
0.09,-0.04,5760.0,0.6744724795178761,0.4140422294522205,0.4391024041472811,1.748773416533503,0.9315068493150686,2020-01-04,2022-07-28
0.09,-0.05,5760.0,0.6744724795178761,0.4140422294522205,0.4391024041472811,1.748773416533503,0.9315068493150686,2020-01-04,2022-07-28
