rise,freq,total_return,yearly_vol,maxdrawdown,sharpe,hold_time,start_date,end_date
0.058,25.0,0.6379034534529956,0.4172065183925913,0.20051549004499636,7.228564933017628,0.2115201674277017,2022-01-01,2022-07-31
0.068,1.0,0.6365970038713115,0.43145316017229524,0.22954185467683713,6.88117141349273,0.21442161339421614,2022-01-01,2022-07-31
0.067,1.0,0.6365970038713115,0.43145316017229524,0.22954185467683713,6.88117141349273,0.21442161339421614,2022-01-01,2022-07-31
0.055,20.0,0.6280223593663173,0.4218213068729872,0.21247601959288187,7.591499013389181,0.1961187214611872,2022-01-01,2022-07-31
0.051000000000000004,10.0,0.6178638358476888,0.46088600433072996,0.22246557346100543,5.990133695892773,0.2238013698630137,2022-01-01,2022-07-31
0.059000000000000004,5.0,0.6126604479049303,0.447465603359021,0.21349380098903253,6.066259905461412,0.22570395738203955,2022-01-01,2022-07-31
0.06,5.0,0.6126604479049303,0.447465603359021,0.21349380098903253,6.066259905461412,0.22570395738203955,2022-01-01,2022-07-31
0.061,2.0,0.6079711983155878,0.4281255549294319,0.21683171424254588,7.197473561220507,0.19730213089802132,2022-01-01,2022-07-31
0.052000000000000005,20.0,0.6072317504615455,0.44113213953798824,0.21247601959288193,6.0161676254018035,0.22880517503805173,2022-01-01,2022-07-31
0.053,20.0,0.6072317504615455,0.44113213953798824,0.21247601959288193,6.0161676254018035,0.22880517503805173,2022-01-01,2022-07-31
0.051000000000000004,20.0,0.6072317504615455,0.44113213953798824,0.21247601959288193,6.0161676254018035,0.22880517503805173,2022-01-01,2022-07-31
0.064,10.0,0.6052142912103629,0.4490230349012903,0.2239293713115974,5.800608480902141,0.2323630136986301,2022-01-01,2022-07-31
0.062,10.0,0.6052142912103629,0.4490230349012903,0.2239293713115974,5.800608480902141,0.2323630136986301,2022-01-01,2022-07-31
0.065,10.0,0.6052142912103629,0.4490230349012903,0.2239293713115974,5.800608480902141,0.2323630136986301,2022-01-01,2022-07-31
0.063,10.0,0.6052142912103629,0.4490230349012903,0.2239293713115974,5.800608480902141,0.2323630136986301,2022-01-01,2022-07-31
0.065,5.0,0.6042443757398811,0.4562918196431473,0.2249656016345601,5.702791671349674,0.23221080669710806,2022-01-01,2022-07-31
0.066,5.0,0.6042443757398811,0.4562918196431473,0.2249656016345601,5.702791671349674,0.23221080669710806,2022-01-01,2022-07-31
0.068,5.0,0.6042443757398811,0.4562918196431473,0.2249656016345601,5.702791671349674,0.23221080669710806,2022-01-01,2022-07-31
0.064,5.0,0.6042443757398811,0.4562918196431473,0.2249656016345601,5.702791671349674,0.23221080669710806,2022-01-01,2022-07-31
0.063,5.0,0.6042443757398811,0.4562918196431473,0.2249656016345601,5.702791671349674,0.23221080669710806,2022-01-01,2022-07-31
0.067,5.0,0.6042443757398811,0.4562918196431473,0.2249656016345601,5.702791671349674,0.23221080669710806,2022-01-01,2022-07-31
0.062,5.0,0.6042443757398811,0.4562918196431473,0.2249656016345601,5.702791671349674,0.23221080669710806,2022-01-01,2022-07-31
0.056,5.0,0.6040349341977624,0.4614883621229853,0.21349380098903242,5.4325396543502515,0.24093417047184168,2022-01-01,2022-07-31
0.056,1.0,0.6000297230100683,0.4544802019087824,0.2286491414887578,5.453506541853393,0.24209284627092847,2022-01-01,2022-07-31
0.054,5.0,0.5960273283424457,0.4697080039893061,0.2237869687460578,5.622106112999116,0.22570395738203955,2022-01-01,2022-07-31
0.053,5.0,0.5960273283424457,0.4697080039893061,0.2237869687460578,5.622106112999116,0.22570395738203955,2022-01-01,2022-07-31
0.063,1.0,0.5950741500607686,0.4357159500125884,0.22954185467683713,6.467365317807748,0.21117389649923898,2022-01-01,2022-07-31
0.066,1.0,0.5950741500607686,0.4357159500125884,0.22954185467683713,6.467365317807748,0.21117389649923898,2022-01-01,2022-07-31
0.064,1.0,0.5950741500607686,0.4357159500125884,0.22954185467683713,6.467365317807748,0.21117389649923898,2022-01-01,2022-07-31
0.065,1.0,0.5950741500607686,0.4357159500125884,0.22954185467683713,6.467365317807748,0.21117389649923898,2022-01-01,2022-07-31
0.062,1.0,0.5950741500607686,0.4357159500125884,0.22954185467683713,6.467365317807748,0.21117389649923898,2022-01-01,2022-07-31
0.002,5.0,0.5948870299523578,0.5141770275560352,0.2591019237532817,4.042029035582742,0.28623477929984775,2022-01-01,2022-07-31
0.063,2.0,0.5937545056856601,0.4285579914052326,0.23104840687247374,7.0190981571834,0.19738584474885845,2022-01-01,2022-07-31
0.062,2.0,0.5937545056856601,0.4285579914052326,0.23104840687247374,7.0190981571834,0.19738584474885845,2022-01-01,2022-07-31
0.054,10.0,0.5881634810459992,0.4614316645404485,0.22246557346100565,5.704662768923758,0.22343987823439876,2022-01-01,2022-07-31
0.052000000000000005,10.0,0.5881634810459992,0.4614316645404485,0.22246557346100565,5.704662768923758,0.22343987823439876,2022-01-01,2022-07-31
0.053,10.0,0.5881634810459992,0.4614316645404485,0.22246557346100565,5.704662768923758,0.22343987823439876,2022-01-01,2022-07-31
0.062,30.0,0.5862305147664858,0.4350110433984408,0.22897613296507088,5.782596119214454,0.23304794520547945,2022-01-01,2022-07-31
0.06,30.0,0.5862305147664858,0.4350110433984408,0.22897613296507088,5.782596119214454,0.23304794520547945,2022-01-01,2022-07-31
0.061,30.0,0.5862305147664858,0.4350110433984408,0.22897613296507088,5.782596119214454,0.23304794520547945,2022-01-01,2022-07-31
0.058,5.0,0.5749648123324882,0.4531140669314005,0.21349380098903253,5.703053163659344,0.22249809741248094,2022-01-01,2022-07-31
0.057,5.0,0.5749648123324882,0.4531140669314005,0.21349380098903253,5.703053163659344,0.22249809741248094,2022-01-01,2022-07-31
0.069,1.0,0.5732457760084412,0.4493991350772713,0.2295418546768373,5.428187410027599,0.23499238964992392,2022-01-01,2022-07-31
0.07,1.0,0.5732457760084412,0.4493991350772713,0.2295418546768373,5.428187410027599,0.23499238964992392,2022-01-01,2022-07-31
0.051000000000000004,25.0,0.5707466996717249,0.4392109588685447,0.21038264466588769,6.174080873409203,0.21047374429223747,2022-01-01,2022-07-31
0.052000000000000005,25.0,0.5703029021841874,0.42953641482465393,0.20051549004499636,5.882808683979958,0.22569444444444448,2022-01-01,2022-07-31
0.053,25.0,0.5703029021841874,0.42953641482465393,0.20051549004499636,5.882808683979958,0.22569444444444448,2022-01-01,2022-07-31
0.056,2.0,0.56914803666562,0.4480054962011357,0.22930134566653249,5.575893642317621,0.22783866057838661,2022-01-01,2022-07-31
0.057,2.0,0.56914803666562,0.4480054962011357,0.22930134566653249,5.575893642317621,0.22783866057838661,2022-01-01,2022-07-31
0.054,20.0,0.568830831624596,0.4336046696680788,0.21247601959288187,6.236580087619552,0.21035007610350073,2022-01-01,2022-07-31
0.054,2.0,0.5679334983658373,0.457106413495922,0.22930134566653249,5.839207409927394,0.2127777777777778,2022-01-01,2022-07-31
0.055,2.0,0.5679334983658373,0.457106413495922,0.22930134566653249,5.839207409927394,0.2127777777777778,2022-01-01,2022-07-31
0.058,1.0,0.5675465964508305,0.45485869656989514,0.2286491414887576,5.1645774474957795,0.24159627092846273,2022-01-01,2022-07-31
0.057,1.0,0.5675465964508305,0.45485869656989514,0.2286491414887576,5.1645774474957795,0.24159627092846273,2022-01-01,2022-07-31
0.055,5.0,0.5653431717894116,0.4702343566938692,0.22378696874605847,5.33592550204441,0.22531392694063926,2022-01-01,2022-07-31
0.055,1.0,0.5644969872770609,0.4631824129223576,0.23168799438514948,5.375647527508733,0.22671423135464233,2022-01-01,2022-07-31
0.003,480.0,0.5606814366678207,0.4920662358328269,0.1831670436847596,3.3095228233059983,0.34429223744292237,2022-01-01,2022-07-31
0.067,2.0,0.5582387629031801,0.4395938172851889,0.24576112820674317,5.883172931301718,0.2158523592085236,2022-01-01,2022-07-31
0.069,2.0,0.5582387629031801,0.4395938172851889,0.24576112820674317,5.883172931301718,0.2158523592085236,2022-01-01,2022-07-31
0.068,2.0,0.5582387629031801,0.4395938172851889,0.24576112820674317,5.883172931301718,0.2158523592085236,2022-01-01,2022-07-31
0.059000000000000004,2.0,0.5429364705762167,0.44081490005547447,0.22930134566653249,5.824441244926739,0.21146499238964994,2022-01-01,2022-07-31
0.06,2.0,0.5429364705762167,0.44081490005547447,0.22930134566653249,5.824441244926739,0.21146499238964994,2022-01-01,2022-07-31
0.058,2.0,0.5429364705762167,0.44081490005547447,0.22930134566653249,5.824441244926739,0.21146499238964994,2022-01-01,2022-07-31
0.06,1.0,0.5398297593911484,0.447500455863794,0.2286491414887578,5.355273638052287,0.22525875190258754,2022-01-01,2022-07-31
0.061,1.0,0.5398297593911484,0.447500455863794,0.2286491414887578,5.355273638052287,0.22525875190258754,2022-01-01,2022-07-31
0.059000000000000004,1.0,0.5398297593911484,0.447500455863794,0.2286491414887578,5.355273638052287,0.22525875190258754,2022-01-01,2022-07-31
0.004,15.0,0.5379232836366358,0.5165987415011918,0.269972465748256,3.6955744805187805,0.281763698630137,2022-01-01,2022-07-31
0.064,2.0,0.5320432289254297,0.44746091235496166,0.23104840687247344,5.455053379036646,0.2179680365296804,2022-01-01,2022-07-31
0.001,1.0,0.5304260931657553,0.511861907045806,0.28877777714728486,3.614072689192855,0.2867313546423136,2022-01-01,2022-07-31
0.002,15.0,0.5267813920944986,0.5170511714667684,0.29937153314766385,3.5458290179958385,0.28732876712328764,2022-01-01,2022-07-31
0.022,3.0,0.5219015523285698,0.5220098692157471,0.2504525322103057,3.4365354035418183,0.29093036529680366,2022-01-01,2022-07-31
0.065,30.0,0.5177521388518964,0.44923650887060623,0.22897613296507088,4.565244275207628,0.25245433789954336,2022-01-01,2022-07-31
0.064,30.0,0.5177521388518964,0.44923650887060623,0.22897613296507088,4.565244275207628,0.25245433789954336,2022-01-01,2022-07-31
0.063,30.0,0.5177521388518964,0.44923650887060623,0.22897613296507088,4.565244275207628,0.25245433789954336,2022-01-01,2022-07-31
0.065,2.0,0.5173305075911596,0.4435519891010426,0.24576112820674317,5.486084279659598,0.21259893455098935,2022-01-01,2022-07-31
0.066,2.0,0.5173305075911596,0.4435519891010426,0.24576112820674317,5.486084279659598,0.21259893455098935,2022-01-01,2022-07-31
0.021,2.0,0.5154117381972879,0.5181927344158941,0.23450630789988297,3.443687098493319,0.2888280060882801,2022-01-01,2022-07-31
0.062,20.0,0.5110717558605531,0.44903168547075156,0.2264942974836881,4.510775634515999,0.25232115677321154,2022-01-01,2022-07-31
0.064,20.0,0.5110717558605531,0.44903168547075156,0.2264942974836881,4.510775634515999,0.25232115677321154,2022-01-01,2022-07-31
0.065,20.0,0.5110717558605531,0.44903168547075156,0.2264942974836881,4.510775634515999,0.25232115677321154,2022-01-01,2022-07-31
0.063,20.0,0.5110717558605531,0.44903168547075156,0.2264942974836881,4.510775634515999,0.25232115677321154,2022-01-01,2022-07-31
0.005,960.0,0.5084273224257564,0.4727264558251636,0.21998042664459466,3.9519990199415473,0.27214611872146116,2022-01-01,2022-07-31
0.004,960.0,0.5084273224257564,0.4727264558251636,0.21998042664459466,3.9519990199415473,0.27214611872146116,2022-01-01,2022-07-31
0.068,10.0,0.5047185828954144,0.4446842569439753,0.23560941339412608,6.267685504521636,0.1810882800608828,2022-01-01,2022-07-31
0.067,10.0,0.5047185828954144,0.4446842569439753,0.23560941339412608,6.267685504521636,0.1810882800608828,2022-01-01,2022-07-31
0.066,10.0,0.5047185828954144,0.4446842569439753,0.23560941339412608,6.267685504521636,0.1810882800608828,2022-01-01,2022-07-31
0.07100000000000001,5.0,0.4971717988246992,0.44665100176040246,0.18089781292344853,6.566963029852581,0.1695015220700152,2022-01-01,2022-07-31
0.07100000000000001,10.0,0.4967825500018631,0.4413788840775187,0.17338836442223188,6.637220258556035,0.16957762557077624,2022-01-01,2022-07-31
0.063,25.0,0.4963393732977414,0.4482845184597191,0.2277794574986054,4.392021582197157,0.2520928462709285,2022-01-01,2022-07-31
0.061,25.0,0.4963393732977414,0.4482845184597191,0.2277794574986054,4.392021582197157,0.2520928462709285,2022-01-01,2022-07-31
0.062,25.0,0.4963393732977414,0.4482845184597191,0.2277794574986054,4.392021582197157,0.2520928462709285,2022-01-01,2022-07-31
0.002,1.0,0.4953297651179477,0.5122379545773333,0.23584714050917766,3.455020223033973,0.2798801369863014,2022-01-01,2022-07-31
0.064,25.0,0.4943928826792564,0.44834095907981686,0.2297259481170905,4.367654003593481,0.2524733637747337,2022-01-01,2022-07-31
0.001,5.0,0.4928693772899311,0.5171944819552429,0.2956651884306454,3.2987326151543312,0.28888888888888886,2022-01-01,2022-07-31
0.064,15.0,0.4896405838004996,0.42944625814287907,0.21186964565405153,5.19930536826178,0.21929223744292237,2022-01-01,2022-07-31
0.063,15.0,0.4896405838004996,0.42944625814287907,0.21186964565405153,5.19930536826178,0.21929223744292237,2022-01-01,2022-07-31
0.065,15.0,0.4896405838004996,0.42944625814287907,0.21186964565405153,5.19930536826178,0.21929223744292237,2022-01-01,2022-07-31
0.056,30.0,0.48684621157715935,0.45510873875769864,0.2726105254347535,4.259494340404911,0.2511415525114155,2022-01-01,2022-07-31
0.003,15.0,0.4838623862377746,0.5139883614512045,0.27628762994918127,3.3424084939975134,0.28164954337899545,2022-01-01,2022-07-31
0.063,120.0,0.48012776371891325,0.43671178351905215,0.18690654083283942,5.128264633248918,0.2143835616438356,2022-01-01,2022-07-31
0.064,120.0,0.48012776371891325,0.43671178351905215,0.18690654083283942,5.128264633248918,0.2143835616438356,2022-01-01,2022-07-31
0.001,960.0,0.48009978044457857,0.5092763981731995,0.212730393392534,2.966284707744049,0.31780821917808216,2022-01-01,2022-07-31
0.008,1.0,0.478745064915257,0.5224255609682473,0.28416921295941133,3.230778063846166,0.28364345509893457,2022-01-01,2022-07-31
0.05,10.0,0.47865402913659544,0.47926614984884663,0.33720664403162776,4.1883723091228635,0.2384512937595129,2022-01-01,2022-07-31
0.013000000000000001,25.0,0.47626594577798986,0.5097440845369299,0.25539427136269344,3.0257578702605117,0.3087899543378996,2022-01-01,2022-07-31
0.01,960.0,0.47463182570558127,0.46827682702950807,0.2745999057661227,3.5345868707050565,0.2867579908675799,2022-01-01,2022-07-31
0.07100000000000001,1.0,0.4736652359403501,0.4426973716365328,0.2408811056348945,5.789422410866239,0.18481164383561646,2022-01-01,2022-07-31
0.07200000000000001,1.0,0.4736652359403501,0.4426973716365328,0.2408811056348945,5.789422410866239,0.18481164383561646,2022-01-01,2022-07-31
0.05,20.0,0.4734644348161186,0.4575394441163269,0.31958026080964846,4.252493256353528,0.24334094368340942,2022-01-01,2022-07-31
0.011,1.0,0.47048950153622754,0.5202800904046895,0.24102420666422222,3.158330385137116,0.286322298325723,2022-01-01,2022-07-31
0.063,60.0,0.4674594539652031,0.44161865224878194,0.1894623574259975,5.006793309822229,0.21141552511415523,2022-01-01,2022-07-31
0.064,60.0,0.4674594539652031,0.44161865224878194,0.1894623574259975,5.006793309822229,0.21141552511415523,2022-01-01,2022-07-31
0.065,60.0,0.4674594539652031,0.44161865224878194,0.1894623574259975,5.006793309822229,0.21141552511415523,2022-01-01,2022-07-31
0.066,60.0,0.4674594539652031,0.44161865224878194,0.1894623574259975,5.006793309822229,0.21141552511415523,2022-01-01,2022-07-31
0.07200000000000001,5.0,0.46583084658671614,0.46926842579361566,0.1979589809285696,4.551400265588403,0.21810312024353118,2022-01-01,2022-07-31
0.009000000000000001,960.0,0.46154065871286876,0.4942679713516925,0.27459990576612275,2.9897543720946227,0.31232876712328766,2022-01-01,2022-07-31
0.008,960.0,0.46154065871286876,0.4942679713516925,0.27459990576612275,2.9897543720946227,0.31232876712328766,2022-01-01,2022-07-31
0.007,960.0,0.46134121124886424,0.49198868129951706,0.27459990576612275,3.130454641557867,0.29954337899543376,2022-01-01,2022-07-31
0.021,3.0,0.4602086393900732,0.5164381092712421,0.242501426647398,3.0982582139779358,0.28761986301369863,2022-01-01,2022-07-31
0.07,20.0,0.4591931317869039,0.4426284676750738,0.19050837762667877,4.90880213642007,0.2113394216133942,2022-01-01,2022-07-31
0.025,3.0,0.4569062960094152,0.524635202062696,0.35797988753755655,3.069446397698637,0.2837328767123288,2022-01-01,2022-07-31
0.07,2.0,0.4562458012397419,0.43395885190665057,0.2581879660023921,6.377303982492408,0.1648592085235921,2022-01-01,2022-07-31
0.07100000000000001,2.0,0.4562458012397419,0.43395885190665057,0.2581879660023921,6.377303982492408,0.1648592085235921,2022-01-01,2022-07-31
0.002,960.0,0.45468544157437574,0.5086835296151979,0.212730393392534,2.828794462623598,0.31598173515981737,2022-01-01,2022-07-31
0.074,1.0,0.45432664431713804,0.4442290174661466,0.26021969725810645,5.483609218501114,0.1865068493150685,2022-01-01,2022-07-31
0.073,1.0,0.45432664431713804,0.4442290174661466,0.26021969725810645,5.483609218501114,0.1865068493150685,2022-01-01,2022-07-31
0.006,960.0,0.45380784330422813,0.4784435944615906,0.27459990576612275,3.4620562324059043,0.273972602739726,2022-01-01,2022-07-31
0.058,30.0,0.45340556740025006,0.46626963014525097,0.2726105254347536,3.6708974546051727,0.2648972602739726,2022-01-01,2022-07-31
0.057,30.0,0.45340556740025006,0.46626963014525097,0.2726105254347536,3.6708974546051727,0.2648972602739726,2022-01-01,2022-07-31
0.013000000000000001,20.0,0.45141507982932855,0.5106233557256817,0.30281008982892954,2.8925245161191926,0.30563165905631656,2022-01-01,2022-07-31
0.049,25.0,0.45139065742653545,0.46294259486962536,0.3438652087243059,3.9959809326590223,0.24400684931506852,2022-01-01,2022-07-31
0.019,2.0,0.45044816014724093,0.5213324614973875,0.26811280693324724,2.8307036742284124,0.30523592085235923,2022-01-01,2022-07-31
0.02,2.0,0.44869151110328404,0.5160184754252939,0.23450630789988303,2.9368631529029368,0.29607305936073064,2022-01-01,2022-07-31
0.002,25.0,0.447489787735903,0.5245473467872834,0.25696640246930147,3.0133588916230765,0.28310502283105027,2022-01-01,2022-07-31
0.016,10.0,0.4441100918214617,0.5176781236602795,0.2704509960357995,2.9203768016127527,0.2937595129375951,2022-01-01,2022-07-31
0.049,20.0,0.44263297809043034,0.4626729434591028,0.3195802608096487,3.8781000013482694,0.24668949771689497,2022-01-01,2022-07-31
0.048,20.0,0.44263297809043034,0.4626729434591028,0.3195802608096487,3.8781000013482694,0.24668949771689497,2022-01-01,2022-07-31
0.027,10.0,0.4416947917739404,0.5182804703337062,0.2575723419747488,2.98880845659515,0.28514079147640786,2022-01-01,2022-07-31
0.07200000000000001,2.0,0.43669985021518515,0.43545925253759715,0.2777339170269485,6.020942649871602,0.16656012176560123,2022-01-01,2022-07-31
0.073,2.0,0.43669985021518515,0.43545925253759715,0.2777339170269485,6.020942649871602,0.16656012176560123,2022-01-01,2022-07-31
0.069,25.0,0.436515841707968,0.4424226564482886,0.19118364700466287,4.674021441489197,0.21109208523592088,2022-01-01,2022-07-31
0.097,60.0,0.4354417536853248,0.3437186330958733,0.13052966959870688,6.287621507112658,0.20148401826484016,2022-01-01,2022-07-31
0.098,60.0,0.4354417536853248,0.3437186330958733,0.13052966959870688,6.287621507112658,0.20148401826484016,2022-01-01,2022-07-31
0.096,60.0,0.4354417536853248,0.3437186330958733,0.13052966959870688,6.287621507112658,0.20148401826484016,2022-01-01,2022-07-31
0.094,60.0,0.4354417536853248,0.3437186330958733,0.13052966959870688,6.287621507112658,0.20148401826484016,2022-01-01,2022-07-31
0.099,60.0,0.4354417536853248,0.3437186330958733,0.13052966959870688,6.287621507112658,0.20148401826484016,2022-01-01,2022-07-31
0.095,60.0,0.4354417536853248,0.3437186330958733,0.13052966959870688,6.287621507112658,0.20148401826484016,2022-01-01,2022-07-31
0.056,15.0,0.4339310407137718,0.4498636499665032,0.2578755249741316,4.097345715183746,0.23541666666666666,2022-01-01,2022-07-31
0.08700000000000001,240.0,0.43276342177858584,0.32786883394043936,0.10051328967241835,6.554747027297967,0.20136986301369864,2022-01-01,2022-07-31
0.088,240.0,0.43276342177858584,0.32786883394043936,0.10051328967241835,6.554747027297967,0.20136986301369864,2022-01-01,2022-07-31
0.089,240.0,0.43276342177858584,0.32786883394043936,0.10051328967241835,6.554747027297967,0.20136986301369864,2022-01-01,2022-07-31
0.09,240.0,0.43276342177858584,0.32786883394043936,0.10051328967241835,6.554747027297967,0.20136986301369864,2022-01-01,2022-07-31
0.096,120.0,0.43276342177858584,0.34277487306076465,0.1298476202166126,6.26970479319168,0.20136986301369864,2022-01-01,2022-07-31
0.095,120.0,0.43276342177858584,0.34277487306076465,0.1298476202166126,6.26970479319168,0.20136986301369864,2022-01-01,2022-07-31
0.094,120.0,0.43276342177858584,0.34277487306076465,0.1298476202166126,6.26970479319168,0.20136986301369864,2022-01-01,2022-07-31
0.061,120.0,0.43227527196425924,0.4401092778642664,0.23475903258749406,4.806743458515618,0.204337899543379,2022-01-01,2022-07-31
0.058,120.0,0.43227527196425924,0.4401092778642664,0.23475903258749406,4.806743458515618,0.204337899543379,2022-01-01,2022-07-31
0.06,120.0,0.43227527196425924,0.4401092778642664,0.23475903258749406,4.806743458515618,0.204337899543379,2022-01-01,2022-07-31
0.059000000000000004,120.0,0.43227527196425924,0.4401092778642664,0.23475903258749406,4.806743458515618,0.204337899543379,2022-01-01,2022-07-31
0.059000000000000004,30.0,0.4314019401674756,0.4701021486326303,0.2726105254347536,3.3691746520109773,0.2723744292237443,2022-01-01,2022-07-31
0.034,1.0,0.4277246697386783,0.5141435003800876,0.27297862784452775,2.9326719704392064,0.28367199391171993,2022-01-01,2022-07-31
0.07,5.0,0.4268590188361048,0.46625119912326685,0.23693080867917812,4.570173954173728,0.2003234398782344,2022-01-01,2022-07-31
0.069,5.0,0.4268590188361048,0.46625119912326685,0.23693080867917812,4.570173954173728,0.2003234398782344,2022-01-01,2022-07-31
0.06,3.0,0.42647587781259133,0.45030500150806063,0.33042068675875746,4.190968167248916,0.22598173515981737,2022-01-01,2022-07-31
0.061,3.0,0.42647587781259133,0.45030500150806063,0.33042068675875746,4.190968167248916,0.22598173515981737,2022-01-01,2022-07-31
0.053,2.0,0.4264513942647745,0.470375334208352,0.3707834497676,4.065099951990027,0.22302511415525117,2022-01-01,2022-07-31
0.069,10.0,0.42554949391890806,0.46038630094939426,0.23560941339412608,4.611566785033263,0.20043759512937592,2022-01-01,2022-07-31
0.03,10.0,0.42543388413035516,0.5087895195421365,0.25757234197474804,3.089128292336707,0.27068112633181124,2022-01-01,2022-07-31
0.063,3.0,0.4244799374901224,0.45038752218945227,0.3304206867587578,4.1694314186198085,0.22604452054794522,2022-01-01,2022-07-31
0.062,3.0,0.4244799374901224,0.45038752218945227,0.3304206867587578,4.1694314186198085,0.22604452054794522,2022-01-01,2022-07-31
0.027,1.0,0.4223485948512416,0.5312631408836306,0.282785474807868,2.7598841318783216,0.2880517503805175,2022-01-01,2022-07-31
0.099,240.0,0.42035593184306475,0.3183718503969585,0.10271187431571988,7.104478828090504,0.18584474885844748,2022-01-01,2022-07-31
0.099,120.0,0.42035593184306475,0.33731466618190736,0.1326878514408409,6.705507638334965,0.18584474885844748,2022-01-01,2022-07-31
0.091,240.0,0.42035593184306475,0.3183718503969585,0.10271187431571988,7.104478828090504,0.18584474885844748,2022-01-01,2022-07-31
0.098,240.0,0.42035593184306475,0.3183718503969585,0.10271187431571988,7.104478828090504,0.18584474885844748,2022-01-01,2022-07-31
0.098,120.0,0.42035593184306475,0.33731466618190736,0.1326878514408409,6.705507638334965,0.18584474885844748,2022-01-01,2022-07-31
0.097,240.0,0.42035593184306475,0.3183718503969585,0.10271187431571988,7.104478828090504,0.18584474885844748,2022-01-01,2022-07-31
0.097,120.0,0.42035593184306475,0.33731466618190736,0.1326878514408409,6.705507638334965,0.18584474885844748,2022-01-01,2022-07-31
0.096,240.0,0.42035593184306475,0.3183718503969585,0.10271187431571988,7.104478828090504,0.18584474885844748,2022-01-01,2022-07-31
0.095,240.0,0.42035593184306475,0.3183718503969585,0.10271187431571988,7.104478828090504,0.18584474885844748,2022-01-01,2022-07-31
0.094,240.0,0.42035593184306475,0.3183718503969585,0.10271187431571988,7.104478828090504,0.18584474885844748,2022-01-01,2022-07-31
0.093,240.0,0.42035593184306475,0.3183718503969585,0.10271187431571988,7.104478828090504,0.18584474885844748,2022-01-01,2022-07-31
0.092,240.0,0.42035593184306475,0.3183718503969585,0.10271187431571988,7.104478828090504,0.18584474885844748,2022-01-01,2022-07-31
0.002,480.0,0.4201778352079591,0.49248449751018375,0.2797719016786362,2.491285075997484,0.3424657534246575,2022-01-01,2022-07-31
0.031,10.0,0.41880844662054495,0.509046956591662,0.2575723419747482,3.0384144179242965,0.27077625570776254,2022-01-01,2022-07-31
0.017,960.0,0.41825924962022365,0.46559754334565834,0.2335674419845614,3.193730578536487,0.28127853881278536,2022-01-01,2022-07-31
0.061,60.0,0.41766231277938076,0.44398685557237866,0.2392594986118197,4.674196545136359,0.20125570776255708,2022-01-01,2022-07-31
0.06,60.0,0.41766231277938076,0.44398685557237866,0.2392594986118197,4.674196545136359,0.20125570776255708,2022-01-01,2022-07-31
