rise,down,freq,take_profit,total_return,yearly_vol,maxdrawdown,sharpe,hold_time,start_date,end_date
0.01,-0.04,1440.0,1.0,1.4962426284242072,0.40685824768007406,0.20693912164307804,3.8907441118559127,0.9452054794520548,2019-01-01,2022-07-31
0.08,-0.02,1440.0,1.0,1.4819177343315144,0.4186385596024113,0.3138010871346528,3.8568515683328672,0.9178082191780822,2019-01-01,2022-07-31
0.08,-0.03,1440.0,1.0,1.4294653159665822,0.41548282556405575,0.3188711280705139,3.9614497195309104,0.8684931506849315,2019-01-01,2022-07-31
0.07,-0.01,7200.0,0.7999999999999999,1.3347546069544922,0.47684704691904706,0.3891748374248051,2.023130127452526,1.3835616438356164,2019-01-01,2022-07-29
0.06,-0.01,7200.0,0.7999999999999999,1.3347546069544922,0.47684704691904706,0.3891748374248051,2.023130127452526,1.3835616438356164,2019-01-01,2022-07-29
0.1,-0.02,1440.0,1.0,1.3266956144002313,0.4185698438003314,0.3185913196017406,3.1782996369090246,0.9972602739726028,2019-01-01,2022-07-31
0.09,-0.02,1440.0,1.0,1.3085222896574147,0.41572327089562194,0.35390750915493263,3.419246226725634,0.9205479452054794,2019-01-01,2022-07-31
0.07,-0.02,7200.0,0.6499999999999999,1.3050206106559257,0.4389556002673248,0.3199668197808655,2.1922215468787316,1.3561643835616437,2019-01-01,2022-07-29
0.06,-0.02,7200.0,0.6499999999999999,1.3050206106559257,0.4389556002673248,0.3199668197808655,2.1922215468787316,1.3561643835616437,2019-01-01,2022-07-29
0.07,-0.01,7200.0,0.9,1.3046712359980461,0.46818020358269097,0.41699782020826387,2.1641285178873124,1.2876712328767121,2019-01-01,2022-07-29
0.06,-0.01,7200.0,0.9,1.3046712359980461,0.46818020358269097,0.41699782020826387,2.1641285178873124,1.2876712328767121,2019-01-01,2022-07-29
0.05,-0.03,1440.0,1.0,1.2883982766968127,0.43464518269817964,0.46788619058477576,3.005423157107871,0.9863013698630138,2019-01-01,2022-07-31
0.05,-0.04,1440.0,1.0,1.2793307794661237,0.4332479833565388,0.33014234805622567,3.0532647085545377,0.9671232876712329,2019-01-01,2022-07-31
0.1,-0.03,1440.0,1.0,1.2742431960352998,0.41540940319193886,0.3188711280705139,3.2172856421061273,0.9534246575342465,2019-01-01,2022-07-31
0.04,-0.04,1440.0,1.0,1.268510885524775,0.4486567029504367,0.33014234805622567,2.468860893578776,1.1452054794520548,2019-01-01,2022-07-31
0.07,-0.02,7200.0,0.7999999999999999,1.2611548515903472,0.4803741740395085,0.3891748374248051,1.9556248564831764,1.3424657534246576,2019-01-01,2022-07-29
0.06,-0.02,7200.0,0.7999999999999999,1.2611548515903472,0.4803741740395085,0.3891748374248051,1.9556248564831764,1.3424657534246576,2019-01-01,2022-07-29
0.09,-0.03,1440.0,1.0,1.2560698712924832,0.4125405301824414,0.35390750915493263,3.472882279734772,0.8767123287671232,2019-01-01,2022-07-31
0.03,-0.04,1440.0,1.0,1.2520712861765444,0.43922728772112435,0.33014234805622567,2.397413118112865,1.189041095890411,2019-01-01,2022-07-31
0.07,-0.01,7200.0,0.8500000000000001,1.2484660378557069,0.4827226848122766,0.39604239745991054,1.9463912799768635,1.3287671232876712,2019-01-01,2022-07-29
0.06,-0.01,7200.0,0.8500000000000001,1.2484660378557069,0.4827226848122766,0.39604239745991054,1.9463912799768635,1.3287671232876712,2019-01-01,2022-07-29
0.06,-0.01,7200.0,0.0,1.239471271525374,0.4211488891105827,0.3199668197808655,2.0078898674083985,1.465753424657534,2019-01-01,2022-07-29
0.07,-0.01,7200.0,0.0,1.239471271525374,0.4211488891105827,0.3199668197808655,2.0078898674083985,1.465753424657534,2019-01-01,2022-07-29
0.07,-0.03,1440.0,1.0,1.2256754989936804,0.41116389764347744,0.3188711280705141,3.4873762121533542,0.8547945205479452,2019-01-01,2022-07-31
0.1,-0.04,1440.0,1.0,1.211571331637736,0.41104232782355626,0.3188711280705139,3.201960935024739,0.9205479452054794,2019-01-01,2022-07-31
0.07,-0.09,1440.0,1.0,1.2106313962008977,0.4389354139097358,0.25780346122432984,3.3224736616013115,0.8301369863013699,2019-01-01,2022-07-31
0.06,-0.02,7200.0,0.9,1.207311757864475,0.4780974600837186,0.41699782020826387,1.9004398109146465,1.3287671232876712,2019-01-01,2022-07-29
0.07,-0.02,7200.0,0.9,1.207311757864475,0.4780974600837186,0.41699782020826387,1.9004398109146465,1.3287671232876712,2019-01-01,2022-07-29
