rise,down,freq,take_profit_long,take_profit_short,total_return,yearly_vol,maxdrawdown,sharpe,hold_time,strategy_pct
0.010000000000000007,-0.010000000000000007,180.0,1.0,0.0,1.8210761186663778,0.5464736245828793,0.07234677897073136,1.275387364274093,0.012614155251141547,0.9836065573770492
0.014999999999999996,-0.010000000000000007,240.0,1.0,0.0,1.3770563312614743,0.5175537597613071,0.06658192064432415,-0.02154517951481173,0.011129480921639628,0.9508196721311475
0.020000000000000014,-0.010000000000000007,720.0,1.0,0.0,1.2633000410600381,0.3991884934985381,0.035761539956843655,2.696068835331024,0.007824823578248236,0.7213114754098361
0.024999999999999946,-0.010000000000000007,720.0,1.0,0.0,1.2256521736624848,0.38099493954424324,0.032947662850260045,4.442595953607415,0.007574536663980662,0.6502732240437159
0.010000000000000007,-0.010000000000000007,240.0,1.0,0.0,1.2174513719799787,0.5340991387202547,0.07011844643730614,-0.14136329712744564,0.012079934328664508,0.9726775956284153
0.020000000000000014,-0.010000000000000007,240.0,1.0,0.0,1.0662988159023756,0.5149723041317941,0.06601086633268259,1.2687867655225975,0.01084679955158176,0.912568306010929
0.010000000000000007,-0.010000000000000007,720.0,1.0,0.0,1.0656783579381113,0.4089453292387976,0.03805271217893597,4.249092687207516,0.008255952928197108,0.8142076502732241
0.014999999999999963,-0.010000000000000007,720.0,1.0,0.0,1.0317891442428284,0.40700035016673053,0.037520345575944435,2.2871749160332366,0.008030573754218779,0.7540983606557377
0.014999999999999963,-0.029999999999999926,240.0,1.0,0.0,0.9916156328916799,0.4699282045265494,0.059073720544570656,-4.963535952369481,0.008669181391039636,0.7540983606557377
0.020000000000000014,-0.010000000000000007,180.0,1.0,0.0,0.9334581626456832,0.5246142997403689,0.06995632148054619,0.39534361096423093,0.011182514101531024,0.9289617486338798
0.029999999999999936,-0.010000000000000007,720.0,1.0,0.0,0.854640841201049,0.3855147863811007,0.034928445807528484,5.072639447212346,0.007314090019569472,0.6120218579234973
0.049999999999999926,-0.010000000000000005,720.0,1.0,0.0,0.8370469882457399,0.35478374638034127,0.03044019456885826,15.864777593334315,0.006191069204767835,0.4207650273224044
0.014999999999999989,-0.020000000000000014,240.0,1.0,0.0,0.8358488737699263,0.4625030698966481,0.05857762607543223,-7.186928757057027,0.009224301147121059,0.8961748633879781
0.014999999999999998,-0.010000000000000007,180.0,1.0,0.0,0.8133345685273712,0.529612883511553,0.07144821662770784,1.154554714768804,0.011778097758405975,0.9617486338797814
0.05500000000000006,-0.010000000000000005,720.0,1.0,0.0,0.8047276830769805,0.35359740759778535,0.03029055546410055,16.5971482600301,0.006125244618395305,0.3825136612021858
0.05500000000000003,-0.020000000000000007,720.0,1.0,0.0,0.743628113622034,0.3449254554077641,0.024454970346736656,19.96410610883146,0.005287671232876712,0.27322404371584696
0.04999999999999997,-0.02000000000000001,720.0,1.0,0.0,0.720913842986238,0.34738903120530706,0.025807020916406017,18.661901223376223,0.005381604696673188,0.30601092896174864
0.055,-0.03000000000000002,720.0,1.0,0.0,0.6912184076814206,0.3448224816343833,0.022912096408065963,18.903429700507992,0.005078516538590043,0.22404371584699456
0.029999999999999968,-0.010000000000000007,180.0,1.0,0.0,0.6654400753512668,0.5095037462098724,0.06792723114740715,1.6885075764288753,0.010194279314206942,0.8688524590163934
0.010000000000000007,-0.04000000000000003,180.0,1.0,0.0,0.6569667324747263,0.4916363220091514,0.06071310710231655,-2.7733097695071476,0.008531263809102959,0.6775956284153005
0.03500000000000007,-0.010000000000000007,240.0,1.0,0.0,0.6419732088420047,0.4746175842784048,0.058186136527922934,0.2618242886680099,0.009016657019744032,0.7759562841530054
0.060000000000000046,-0.010000000000000005,720.0,1.0,0.0,0.6409533413606705,0.35214655542205275,0.03026175030108151,17.445027947330086,0.005877154220061863,0.3387978142076503
0.05,-0.030000000000000023,720.0,1.0,0.0,0.6342633858200297,0.3482035121727068,0.0254539348028499,19.240626548401544,0.00510585305105853,0.2404371584699454
0.010000000000000007,-0.04000000000000003,240.0,1.0,0.0,0.6275872441008294,0.4763285731759375,0.057239062659480734,1.4561617799634703,0.00840719849583669,0.6502732240437159
0.010000000000000007,-0.029999999999999936,240.0,1.0,0.0,0.5752672961548038,0.47533510714770316,0.06176295767330696,-5.670497509977382,0.0090015007823227,0.7814207650273224
0.020000000000000014,-0.029999999999999916,240.0,1.0,0.0,0.5740532249904559,0.46373755085689755,0.05756964224108862,-0.12451429973559044,0.008471703334717029,0.7213114754098361
0.04000000000000003,-0.010000000000000007,720.0,1.0,0.0,0.5627950135585222,0.36130009447058875,0.03175704472497036,4.3623973477836335,0.0068201690469250975,0.5136612021857924
0.04499999999999996,-0.010000000000000005,720.0,1.0,0.0,0.5591738686303364,0.3702114865434547,0.03322841934223294,6.870842769667582,0.006736502820306207,0.46448087431693985
0.060000000000000046,-0.02000000000000001,720.0,1.0,0.0,0.5368882209431989,0.3494302662415847,0.026379321996101924,23.60567082611695,0.005192736540299458,0.23497267759562845
0.05500000000000002,-0.060000000000000026,720.0,1.0,0.0,0.5325034467574248,0.35688414551930503,0.01806589131768228,34.01515601544185,0.0038812785388127858,0.09836065573770492
0.014999999999999966,-0.04000000000000003,240.0,1.0,0.0,0.5246767827416445,0.4739812776591355,0.05730264513640949,-0.29850123538239126,0.008262854873932895,0.6284153005464481
0.06000000000000004,-0.03000000000000002,720.0,1.0,0.0,0.4927505319368996,0.3511310113279332,0.02500744223811657,22.300597218993968,0.004955680902497985,0.18579234972677594
0.020000000000000014,-0.020000000000000014,240.0,1.0,0.0,0.4925490663608112,0.4551037114029137,0.05696969730452705,-3.0398993339509457,0.00895034969076932,0.8633879781420765
0.05000000000000001,-0.06000000000000003,720.0,1.0,0.0,0.4755484248960339,0.36224511466366055,0.024083962967284395,32.56284565175208,0.004109589041095889,0.11475409836065575
0.03500000000000005,-0.02999999999999994,240.0,1.0,0.0,0.4658055410181973,0.4327297278518312,0.05312937403366988,3.7490574768583076,0.007377152193037579,0.5956284153005464
0.07000000000000002,-0.06000000000000001,720.0,1.0,0.0,0.45550424258743905,0.3360302218747738,0.006250154598897844,41.42796255902903,0.0031506849315068503,0.05464480874316935
0.06499999999999997,-0.06000000000000002,720.0,1.0,0.0,0.45324521662759215,0.3902147558254975,0.018874120416827057,39.04266902078294,0.0032665964172813493,0.07103825136612019
0.07,-0.08,720.0,1.0,0.0,0.4492199441835469,0.40638175302371454,0.007812693248622304,37.24292543988096,0.003253424657534247,0.04371584699453557
0.07,-0.07,720.0,1.0,0.0,0.4492199441835469,0.40638175302371454,0.007812693248622304,37.24292543988096,0.003253424657534247,0.04371584699453557
0.035000000000000045,-0.010000000000000007,720.0,1.0,0.0,0.4464569060239598,0.3720045332326237,0.03514136698824927,5.29360826227481,0.007123287671232878,0.5464480874316939
0.06000000000000002,-0.06000000000000002,720.0,1.0,0.0,0.44447314217801476,0.3865504363427024,0.019951323231746997,36.06110597482803,0.003718199608610568,0.07650273224043713
0.054999999999999986,-0.040000000000000015,720.0,1.0,0.0,0.4430711925914349,0.3407123666403793,0.023641509154685054,19.80105962656109,0.004939809049398089,0.180327868852459
0.03500000000000008,-0.010000000000000007,180.0,1.0,0.0,0.4245847562391437,0.5012551385074676,0.06649588530788932,0.009818988064742736,0.009462869502523433,0.8306010928961749
0.075,-0.060000000000000005,720.0,1.0,0.0,0.42415253234642214,0.34906533224379593,0.006944616220997604,34.404153100889836,0.003348554033485541,0.049180327868852514
0.06499999999999996,-0.010000000000000005,720.0,1.0,0.0,0.42312488777244983,0.35016893687710027,0.030496904331309832,7.25127198766364,0.005724070450097845,0.30601092896174864
0.029999999999999968,-0.020000000000000014,720.0,1.0,0.0,0.4220098668543976,0.37547749158931604,0.031452753738305306,4.955271975197664,0.006560121765601218,0.4918032786885246
0.055000000000000014,-0.07000000000000003,720.0,1.0,0.0,0.4199640020560952,0.37804715508431047,0.018865071297833425,20.363440014648404,0.0037181996086105675,0.07650273224043713
0.075,-0.08,720.0,1.0,0.0,0.4178682339425299,0.4331913993765916,0.008928792284139776,27.614450833823714,0.0035225048923679067,0.03825136612021862
0.075,-0.07,720.0,1.0,0.0,0.4178682339425299,0.4331913993765916,0.008928792284139776,27.614450833823714,0.0035225048923679067,0.03825136612021862
0.024999999999999953,-0.020000000000000014,720.0,1.0,0.0,0.40870839822256366,0.3667958378118653,0.03076511416357443,4.4549189258737165,0.00665362035225049,0.53551912568306
0.010000000000000007,-0.029999999999999943,180.0,1.0,0.0,0.4067622670727423,0.4983377962364593,0.06638383384917003,-7.824307312736249,0.009522909777987719,0.7923497267759563
0.020000000000000014,-0.04000000000000003,180.0,1.0,0.0,0.4049931627033048,0.47574049233865257,0.059559689431389874,-2.2311241657610994,0.008071977889930304,0.6229508196721312
0.024999999999999935,-0.010000000000000007,240.0,1.0,0.0,0.4031801489090339,0.4959060368483098,0.0633798183672348,-0.4812662193438578,0.010102739726027394,0.8743169398907104
0.010000000000000007,-0.020000000000000014,180.0,1.0,0.0,0.4024940273116455,0.5040540726089138,0.0664794071602615,-2.0918224452895737,0.010573114375309457,0.907103825136612
0.050000000000000024,-0.040000000000000015,720.0,1.0,0.0,0.38611617073004395,0.34518724688116387,0.02668741613053606,20.138386613482123,0.004984779299847791,0.19672131147540983
0.044999999999999964,-0.02000000000000001,720.0,1.0,0.0,0.38263037808192235,0.35427992094089134,0.028380358598592285,6.379746529801503,0.005827029237374768,0.36612021857923494
0.05500000000000001,-0.05000000000000002,720.0,1.0,0.0,0.3818598908996811,0.3505833757950292,0.02023895150843705,21.352484986524487,0.004047322540473224,0.1202185792349727
0.024999999999999935,-0.010000000000000007,360.0,1.0,0.0,0.3813349283461872,0.4678651128398686,0.05660077803159712,0.40743303849317336,0.009413527397260282,0.8743169398907104
0.014999999999999963,-0.04000000000000003,180.0,1.0,0.0,0.377082507601004,0.47996095274803774,0.06013134409152199,-1.6083776714952083,0.008213517491226082,0.6612021857923498
0.04000000000000002,-0.02000000000000001,720.0,1.0,0.0,0.3736753017235699,0.3464146060905224,0.02714157277242338,6.234029453465153,0.005972602739726026,0.4098360655737705
0.055000000000000014,-0.07999999999999999,720.0,1.0,0.0,0.36704845276659415,0.36882734112121024,0.019412962414489275,24.238806891973617,0.0034773445732349845,0.07103825136612019
0.05000000000000001,-0.07000000000000003,720.0,1.0,0.0,0.3630089801947043,0.38093487998645464,0.026158128044962307,20.978535918465756,0.004029008863819499,0.09289617486338797
0.06499999999999996,-0.03000000000000002,720.0,1.0,0.0,0.3629121683248848,0.32602242094986583,0.023975174025460545,13.02178156645488,0.00452469904524699,0.180327868852459
0.020000000000000014,-0.020000000000000014,180.0,1.0,0.0,0.3595438306856307,0.4866833447236589,0.06417128804113183,0.8029628255420157,0.009613345117101197,0.8469945355191257
0.06499999999999996,-0.02000000000000001,720.0,1.0,0.0,0.35854535048798475,0.33410950621652535,0.026196269570457106,13.902296212844156,0.004878048780487804,0.22404371584699456
0.07000000000000002,-0.049999999999999996,720.0,1.0,0.0,0.34336951643865965,0.3386328368615404,0.014947050322994905,31.761071394826587,0.003424657534246575,0.06557377049180324
0.06499999999999997,-0.05000000000000001,720.0,1.0,0.0,0.3411104904788127,0.38507224328814754,0.024148441553714147,31.6271952278538,0.003470319634703197,0.08196721311475408
0.020000000000000014,-0.020000000000000014,720.0,1.0,0.0,0.3350905121740164,0.37966597742437064,0.033588760469734635,3.8290590423985305,0.0069888381532217155,0.5901639344262295
0.060000000000000026,-0.05000000000000001,720.0,1.0,0.0,0.3323384160292353,0.3821873707742862,0.024761348945713652,29.481794674701323,0.003852739726027398,0.08743169398907102
0.06499999999999999,-0.07000000000000002,720.0,1.0,0.0,0.3319336974766851,0.42804516606306897,0.021824347969584487,17.767083557471683,0.003424657534246576,0.05464480874316935
0.06499999999999999,-0.07999999999999999,720.0,1.0,0.0,0.3319336974766851,0.42804516606306897,0.021824347969584487,17.767083557471683,0.003424657534246576,0.05464480874316935
0.06000000000000001,-0.07000000000000002,720.0,1.0,0.0,0.3319336974766851,0.42804516606306897,0.021824347969584487,17.767083557471683,0.003424657534246576,0.05464480874316935
0.06000000000000001,-0.07999999999999999,720.0,1.0,0.0,0.3319336974766851,0.42804516606306897,0.021824347969584487,17.767083557471683,0.003424657534246576,0.05464480874316935
0.02500000000000001,-0.08000000000000002,720.0,1.0,0.0,0.3284516598841395,0.4575328964408229,0.027416850465526464,5.8562341216427285,0.004583772391991569,0.14207650273224048
0.03000000000000002,-0.08000000000000002,720.0,1.0,0.0,0.3265133495609403,0.42231577353193556,0.02696325317129361,3.9853939320069283,0.004373024236037934,0.14207650273224048
0.05000000000000002,-0.05000000000000002,720.0,1.0,0.0,0.3249048690382902,0.3558426822432009,0.025033364471212263,21.65206480449516,0.00421917808219178,0.13661202185792354
0.029999999999999936,-0.029999999999999936,240.0,1.0,0.0,0.3156867139590807,0.46656816545662855,0.05769737450105587,-1.2240183431112872,0.008019406392694068,0.6120218579234973
0.07499999999999998,-0.049999999999999996,720.0,1.0,0.0,0.3120178061976427,0.3495345285259009,0.016305873079630804,25.135509914148848,0.0036114570361145694,0.060109289617486295
0.06000000000000004,-0.04000000000000001,720.0,1.0,0.0,0.3114153236082399,0.3471737551653561,0.02695070066720126,24.170353853873284,0.00487062404870624,0.14754098360655743
0.06999999999999995,-0.010000000000000005,720.0,1.0,0.0,0.30489705354423713,0.33415812168748676,0.03028314662349567,4.818479086881541,0.005619233994967849,0.26775956284153
0.05000000000000001,-0.08,720.0,1.0,0.0,0.2889698395800659,0.38870845898707734,0.028863045998870126,18.80061282148104,0.004018264840182649,0.08196721311475408
0.07000000000000005,-0.03000000000000002,720.0,1.0,0.0,0.28365333827104894,0.2920661966222672,0.021554294333711827,8.750534034473107,0.004256360078277887,0.15300546448087426
0.010000000000000007,-0.0499999999999999,180.0,1.0,0.0,0.27967440865797805,0.4992795367537554,0.0643821515183046,-0.6614313670764238,0.007853437957175153,0.5628415300546448
0.06499999999999996,-0.04000000000000001,720.0,1.0,0.0,0.27638690005774863,0.339572949665679,0.025817697897874366,15.191007685908732,0.00458377239199157,0.14207650273224048
0.04000000000000002,-0.030000000000000023,720.0,1.0,0.0,0.27258290518792544,0.36351169320585525,0.02844969704797056,7.8930432162649495,0.005815909637106464,0.3114754098360656
0.04499999999999997,-0.030000000000000023,720.0,1.0,0.0,0.2711154362026619,0.37515439228174124,0.030779875391951497,8.880251336776121,0.005808219178082191,0.27322404371584696
0.030000000000000013,-0.030000000000000013,720.0,1.0,0.0,0.26871392799121313,0.3892323026745776,0.031239902675219384,3.7034299614849835,0.006262230919765166,0.3825136612021858
0.010000000000000005,-0.06999999999999997,180.0,1.0,0.0,0.26620488100041706,0.56625816645145,0.07342936471039094,-5.383334163691539,0.007722602739726027,0.3278688524590164
0.014999999999999968,-0.020000000000000014,720.0,1.0,0.0,0.2641719781715189,0.3900587900740942,0.034767720806867256,3.8477595889876564,0.007130626223091978,0.6120218579234973
0.02499999999999994,-0.020000000000000014,240.0,1.0,0.0,0.25231334250202053,0.45091054226362215,0.05675954873764356,-3.6080509755038475,0.008681928227758878,0.8142076502732241
0.024999999999999942,-0.029999999999999923,240.0,1.0,0.0,0.2520941223183427,0.46412312184457666,0.05832069560520478,-0.8145927086117921,0.0083194119612429,0.6721311475409837
0.03500000000000002,-0.02000000000000001,720.0,1.0,0.0,0.24328813051493808,0.358186151430411,0.030900913823577146,7.325288962981458,0.006301369863013698,0.43715846994535523
0.029999999999999943,-0.04000000000000003,180.0,1.0,0.0,0.24302019857799678,0.46456417675756695,0.05898020844835719,-2.0719697301432354,0.007671232876712324,0.5737704918032787
0.035000000000000066,-0.020000000000000014,240.0,1.0,0.0,0.23416061111079778,0.4338922940394069,0.05413012549189875,-2.3594905806489272,0.00793818054092027,0.7103825136612022
0.07000000000000005,-0.04000000000000001,720.0,1.0,0.0,0.23019801048888366,0.2961986322343046,0.021981801993112112,11.601876943695839,0.004171855541718555,0.1202185792349727
0.024999999999999963,-0.03,720.0,1.0,0.0,0.22230064962460033,0.38329583806200246,0.030928212206394034,1.7665029983685339,0.006434751261715933,0.41530054644808745
0.014999999999999993,-0.010000000000000007,360.0,1.0,0.0,0.2110454092278482,0.48920045473337265,0.059441597550378075,-0.6433597428440884,0.010278025451892684,0.9234972677595629
0.07500000000000005,-0.010000000000000005,720.0,1.0,0.0,0.21050107181224306,0.3527664894669237,0.03218507251261637,4.938223433666275,0.005905631659056316,0.24590163934426235
0.029999999999999978,-0.04999999999999992,180.0,1.0,0.0,0.19882780965124983,0.4843035738097633,0.06236376562173067,5.361863830851014,0.007322243966079582,0.4590163934426229
0.02999999999999995,-0.010000000000000007,360.0,1.0,0.0,0.18950980552141256,0.4630220051665782,0.05517735066029257,1.0776243198560584,0.008908706444791765,0.8142076502732241
0.024999999999999956,-0.04999999999999991,180.0,1.0,0.0,0.183817235170885,0.4896065232981408,0.06297503537120154,-0.227382772758724,0.007491438356164382,0.4808743169398907
0.06500000000000009,-0.010000000000000007,240.0,1.0,0.0,0.18308669989198278,0.4262786592582563,0.052184784091739884,4.084892896137093,0.007143232036949562,0.47540983606557374
0.07,-0.020000000000000007,720.0,1.0,0.0,0.181908072331287,0.3043239906209607,0.02509353522290129,11.132622762600331,0.004642313546423136,0.19672131147540983
0.020000000000000014,-0.04999999999999991,180.0,1.0,0.0,0.17995461465123702,0.4955334232643973,0.06426961615204317,1.0483240701728171,0.0077092019058963655,0.5027322404371585
0.07499999999999997,-0.03000000000000002,720.0,1.0,0.0,0.17884402894598764,0.2853509059556461,0.021704941637582593,4.346574308592875,0.004267650158061117,0.14207650273224048
0.03000000000000002,-0.06000000000000004,720.0,1.0,0.0,0.17499838135959161,0.40714069554828614,0.02883867814420383,4.435250578681363,0.004902667627974044,0.20765027322404372
