rise,down,freq,take_profit_long,take_profit_short,total_return,yearly_vol,maxdrawdown,sharpe,hold_time,start_date,end_date
0.09,-0.1,15.0,1,0,4.605633565848659,1.2683863137012001,2.9097590444020307,1.0597504090438148,3.4263698630136985,2019-01-01,2022-07-31
0.05,-0.08,15.0,1,0,3.6967429901217317,0.8576517325237456,0.8561104545310265,1.231898230485159,3.498915525114155,2019-01-01,2022-07-31
0.05,-0.07,15.0,1,0,3.58830128492424,0.8299639757771363,0.657675122606737,1.2356520693592137,3.498915525114155,2019-01-01,2022-07-31
0.05,-0.06,15.0,1,0,3.4629028778637014,0.8378010062540644,0.865672030428505,1.1813157010914277,3.498915525114155,2019-01-01,2022-07-31
0.06,-0.07,15.0,1,0,3.1281048426465095,0.8256135697579841,0.9152619396827177,1.0828567818651076,3.498915525114155,2019-01-01,2022-07-31
0.04,-0.08,15.0,1,0,3.1115685092268763,0.8538831448529017,0.8561104545310221,1.0414716902306431,3.498915525114155,2019-01-01,2022-07-31
0.04,-0.07,15.0,1,0,3.076150278765973,0.8269552378962383,0.7769126680078191,1.0631439900565243,3.498915525114155,2019-01-01,2022-07-31
0.08,-0.1,15.0,1,0,2.9562267042102004,0.976025907001805,1.6180708503031833,0.8839794087818914,3.4263698630136985,2019-01-01,2022-07-31
0.07,-0.08,15.0,1,0,2.901199718473137,0.85077348119316,0.8914339076071145,0.9746085676775903,3.498915525114155,2019-01-01,2022-07-31
0.07,-0.07,15.0,1,0,2.879313619964168,0.8244553219711042,0.9908931629410358,0.998132940434408,3.498915525114155,2019-01-01,2022-07-31
0.06,-0.08,15.0,1,0,2.785348283659946,0.8516608173649424,0.8967256290130221,0.9347153683791011,3.498915525114155,2019-01-01,2022-07-31
0.05,-0.09,15.0,1,0,2.7385944176948955,0.9185056221559579,0.987894780459774,0.8521429243363133,3.498915525114155,2019-01-01,2022-07-31
0.04,-0.06,15.0,1,0,2.717988907584591,0.8360898713546076,0.8854770605704716,0.9290974333659114,3.498915525114155,2019-01-01,2022-07-31
0.05,-0.05,15.0,1,0,2.6214627681942346,0.8215533583594737,1.1629603170626728,0.9119572100554776,3.498915525114155,2019-01-01,2022-07-31
