rise,down,freq,take_profit_long,take_profit_short,total_return,yearly_vol,maxdrawdown,sharpe,hold_time,ma_window,start_date,end_date
0.03,-0.075,15.0,10,0,0.8380982927422614,0.9285364189888794,0.5028522030701283,0.9164103456456446,0.9849315068493151,0,2021-01-01,2021-12-31
0.05,-0.06,15.0,10,0,0.8298195966487664,0.8159154801322488,0.5341961332212987,1.35065836535001,0.7529965753424658,50,2021-01-01,2021-12-31
0.035,-0.075,15.0,10,0,0.8110510582042411,0.9350338101144884,0.6736159007175073,0.8806733412938132,0.9849315068493151,0,2021-01-01,2021-12-31
0.04,-0.07,15.0,10,0,0.8056756297623681,0.8006869309030303,0.4710149838097343,1.3591210218449004,0.7403538812785387,50,2021-01-01,2021-12-31
0.06,-0.075,15.0,10,0,0.7941866475783613,0.8079247799841929,0.4944628688727157,1.2553913349607217,0.7830194063926941,50,2021-01-01,2021-12-31
0.04,-0.075,15.0,10,0,0.7786346944926664,0.9352544940180947,0.6736159007175073,0.8452747913171715,0.9849315068493151,0,2021-01-01,2021-12-31
0.05,-0.08,15.0,10,0,0.7783976816577186,0.9415638249375924,0.5693289717126495,0.8393551105379404,0.9849315068493151,0,2021-01-01,2021-12-31
0.055,-0.075,15.0,10,0,0.777041925690467,0.7683173469231874,0.40938142001335703,1.4437928087766556,0.7004851598173516,100,2021-01-01,2021-12-31
0.025,-0.06,15.0,10,0,0.762697310577757,0.7485983937662556,0.4389466903020765,1.4415479380116116,0.706763698630137,50,2021-01-01,2021-12-31
0.075,-0.01,15.0,10,0,0.760546930293539,0.7831286094278856,0.5334352390931613,1.3568426709255221,0.7157534246575342,50,2021-01-01,2021-12-31
0.055,-0.07,15.0,10,0,0.7509495186281409,0.7985576200679804,0.48512073742242867,1.2619101845919851,0.7452054794520547,50,2021-01-01,2021-12-31
0.02,-0.075,15.0,10,0,0.7498543226770293,0.7721934076745226,0.669648874988184,1.3287895552115192,0.7307933789954337,50,2021-01-01,2021-12-31
0.03,-0.06,15.0,10,0,0.7496073030831959,0.7498148774548696,0.43894669030207617,1.4192650405573872,0.7043949771689497,50,2021-01-01,2021-12-31
0.05,-0.085,15.0,10,0,0.7436048150008323,0.8134083160371757,0.526483412283797,1.2042030403899642,0.7591609589041096,50,2021-01-01,2021-12-31
0.045,-0.085,15.0,10,0,0.7416338847465839,0.8176098663435335,0.5264834122837972,1.1718872426622762,0.7740296803652967,50,2021-01-01,2021-12-31
0.05,-0.065,15.0,10,0,0.7307800382660076,0.8245909337036,0.5455133806038728,1.1758280508844445,0.7537100456621004,50,2021-01-01,2021-12-31
0.025,-0.065,15.0,10,0,0.7155473246941266,0.775759136758923,0.40228482290064266,1.2519974118314545,0.7367294520547945,50,2021-01-01,2021-12-31
0.035,-0.085,15.0,10,0,0.7155383418513193,0.791166002044963,0.5264834122837959,1.2003076236625856,0.7534817351598173,50,2021-01-01,2021-12-31
0.06,-0.08,15.0,10,0,0.7151448270078649,0.8139561783762019,0.5513826656291817,1.0968849566048495,0.8009988584474885,50,2021-01-01,2021-12-31
0.035,-0.06,15.0,10,0,0.7099307417629782,0.7602634536296257,0.40921454044135835,1.3084416855700591,0.7136700913242009,50,2021-01-01,2021-12-31
0.01,-0.07,15.0,10,0,0.7069731332383584,0.7580951179403914,0.6124847840986397,1.3154496588620876,0.7089326484018265,50,2021-01-01,2021-12-31
0.03,-0.065,15.0,10,0,0.6963533751329846,0.775199763462378,0.40228482290064277,1.23266279684557,0.7287385844748858,50,2021-01-01,2021-12-31
0.05,-0.08,15.0,10,0,0.6951224885994753,0.7841243171946584,0.4752015282240869,1.2577557528437868,0.7048230593607305,100,2021-01-01,2021-12-31
0.05,-0.035,15.0,10,0,0.6940662494195312,0.7636480193691232,0.38994906594693435,1.2993039662669519,0.6995148401826484,50,2021-01-01,2021-12-31
0.055,-0.035,15.0,10,0,0.6793658476440135,0.7770318674463778,0.4360323792114241,1.215995178178701,0.7190068493150684,50,2021-01-01,2021-12-31
0.05,-0.07,15.0,10,0,0.6713726192095706,0.792245237294574,0.4146184754175907,1.2268202659156342,0.6907534246575342,100,2021-01-01,2021-12-31
0.07,-0.025,15.0,10,0,0.6712443827621617,0.7823977393016719,0.6113570085937708,1.1650564607640248,0.7363869863013699,50,2021-01-01,2021-12-31
0.06,-0.07,15.0,10,0,0.6600683803328712,0.8190400552681059,0.5239446281609459,1.0290396880065649,0.7831621004566209,50,2021-01-01,2021-12-31
0.01,-0.065,15.0,10,0,0.6570453215524381,0.7426759128105853,0.5615361405761689,1.274142426609271,0.6943493150684932,50,2021-01-01,2021-12-31
0.065,-0.075,15.0,10,0,0.6568292181296896,0.8132907536234951,0.5531442250454504,1.0225096238973432,0.7898401826484018,50,2021-01-01,2021-12-31
0.025,-0.07,15.0,10,0,0.653783653882875,0.8013250719883557,0.5325975960636284,1.0841248379388158,0.7525684931506849,50,2021-01-01,2021-12-31
0.065,-0.03,15.0,10,0,0.6471209478339256,0.7784773458131937,0.43820036019677516,1.1292364334047211,0.7361301369863014,50,2021-01-01,2021-12-31
0.055,-0.06,15.0,10,0,0.642640607440525,0.7954952239931925,0.5355776353571108,1.0737417889619523,0.7523687214611872,50,2021-01-01,2021-12-31
0.06,-0.035,15.0,10,0,0.6391037813958315,0.7826438066166778,0.46114377655036626,1.1050678917717207,0.7389554794520548,50,2021-01-01,2021-12-31
0.03,-0.07,15.0,10,0,0.6362723707963621,0.7972128984243688,0.5325975960636284,1.0815701938888826,0.7379280821917807,50,2021-01-01,2021-12-31
0.06,-0.03,15.0,10,0,0.6282343029125422,0.7800587704808752,0.3997305170158873,1.0796576487371992,0.7459474885844749,50,2021-01-01,2021-12-31
0.04,-0.085,15.0,10,0,0.6216472847613044,0.7924867837526302,0.5264834122837959,1.0298347364178897,0.7617009132420091,50,2021-01-01,2021-12-31
0.055,-0.075,15.0,10,0,0.6214863481805971,0.9308071406374604,0.5717249582935986,0.6779003476621608,0.9849315068493151,0,2021-01-01,2021-12-31
0.01,-0.075,15.0,10,0,0.6153623815789817,0.7531036727858316,0.6741073005398165,1.1454331800291009,0.7133561643835616,50,2021-01-01,2021-12-31
0.025,-0.085,15.0,10,0,0.6143180256430778,0.7930746089983376,0.5567017982966855,1.0262436297122115,0.7547945205479452,50,2021-01-01,2021-12-31
0.06,-0.075,15.0,10,0,0.6129828840983884,0.783856226500301,0.5490295103474772,1.0840529728436736,0.7213755707762557,100,2021-01-01,2021-12-31
0.045,-0.07,15.0,10,0,0.6108073636414596,0.7989046590851986,0.4146184754175907,1.0928020728126298,0.69962899543379,100,2021-01-01,2021-12-31
0.035,-0.065,15.0,10,0,0.599220229068577,0.7968701318778979,0.4349077490136802,1.001860527971639,0.7505707762557078,50,2021-01-01,2021-12-31
0.075,-0.02,15.0,10,0,0.5986250356865954,0.8013298329702301,0.5839848380526474,0.9931427700216107,0.7521974885844749,50,2021-01-01,2021-12-31
0.055,-0.03,15.0,10,0,0.5953814719920741,0.7762603255118516,0.4276246964356016,1.0510860683665757,0.729708904109589,50,2021-01-01,2021-12-31
0.04,-0.065,15.0,10,0,0.5927271625780358,0.8212733832397122,0.47185396364746623,0.9558518435047063,0.7550513698630137,50,2021-01-01,2021-12-31
0.075,-0.015,15.0,10,0,0.5888446946291312,0.7952104425475264,0.5491763308238445,1.0167217622814522,0.728310502283105,50,2021-01-01,2021-12-31
0.035,-0.07,15.0,10,0,0.5866300314089455,0.7710985824490841,0.41461847541759067,1.1132315513937294,0.6833904109589041,100,2021-01-01,2021-12-31
0.055,-0.085,15.0,10,0,0.5836097760199777,0.7915637740930177,0.5463698599971106,0.9730523810466086,0.7577054794520548,50,2021-01-01,2021-12-31
0.065,-0.07,15.0,10,0,0.5793718501884341,0.8182703498622746,0.5283939577145533,0.8926665182362118,0.7931792237442922,50,2021-01-01,2021-12-31
0.065,-0.08,15.0,10,0,0.577522332584814,0.8192909994973653,0.6123764172333874,0.8726019802398457,0.8078196347031963,50,2021-01-01,2021-12-31
0.025,-0.06,15.0,10,0,0.5770829529108137,0.725409535677961,0.5089851050603564,1.2059385681723773,0.6596746575342466,100,2021-01-01,2021-12-31
0.03,-0.085,15.0,10,0,0.5760461076676946,0.786187405090868,0.5567017982966855,0.9967041414148262,0.7351312785388128,50,2021-01-01,2021-12-31
0.065,-0.035,15.0,10,0,0.567778049737612,0.782752038788438,0.46114377655036604,0.9934203848963207,0.7301655251141552,50,2021-01-01,2021-12-31
0.095,-0.01,15.0,10,0,0.5675027158590568,0.7732062397470237,0.5089927552007641,1.0689542528777105,0.686615296803653,50,2021-01-01,2021-12-31
0.07,-0.01,15.0,10,0,0.5642448610708812,0.7641100406627168,0.6527341979878397,1.0935602304253285,0.6752568493150685,50,2021-01-01,2021-12-31
0.015,-0.075,15.0,10,0,0.5641010152744981,0.7504679514444816,0.6741073005398155,1.05827571514005,0.7102739726027397,50,2021-01-01,2021-12-31
0.045,-0.08,15.0,10,0,0.5633616743994668,0.789510036042238,0.4752015282240867,1.003777480941693,0.7108732876712328,100,2021-01-01,2021-12-31
0.03,-0.06,15.0,10,0,0.5631656391923304,0.7287258655962867,0.5089851050603568,1.1677611997226334,0.6617865296803652,100,2021-01-01,2021-12-31
0.05,-0.06,15.0,10,0,0.5630637080219543,0.7891580341627408,0.5167444867006836,1.0223273607751666,0.6979166666666666,100,2021-01-01,2021-12-31
0.055,-0.045,15.0,10,0,0.5557511398321929,0.7604280158416988,0.4970795578638188,1.0314830755279443,0.7085331050228311,50,2021-01-01,2021-12-31
0.01,-0.06,15.0,10,0,0.5549008116667573,0.7093740773668458,0.5183063439731488,1.1782019966122965,0.6639269406392694,50,2021-01-01,2021-12-31
0.085,-0.01,15.0,10,0,0.5541139824274666,0.7892698972269597,0.5048000703793579,0.9880766773469397,0.7105308219178081,50,2021-01-01,2021-12-31
0.01,-0.07,15.0,10,0,0.5510875365473518,0.7465431340655884,0.7332678732850059,1.1026058331222766,0.66949200913242,100,2021-01-01,2021-12-31
0.01,-0.035,15.0,10,0,0.5502337986965244,0.7011246336797742,0.3998288947248062,1.2896380206012223,0.608533105022831,50,2021-01-01,2021-12-31
0.055,-0.08,15.0,10,0,0.5457939516503154,0.7656095343120318,0.48442147390570467,0.9999039382819814,0.7129566210045661,100,2021-01-01,2021-12-31
0.055,-0.065,15.0,10,0,0.543601049057764,0.8043902849241414,0.5672340561392422,0.8973690598419353,0.7530821917808219,50,2021-01-01,2021-12-31
0.04,-0.07,15.0,10,0,0.539871628402086,0.772185041946633,0.4146184754175908,1.0222042039366501,0.6839611872146119,100,2021-01-01,2021-12-31
0.025,-0.065,15.0,10,0,0.5385840334958389,0.7533720031288615,0.46383052317754,1.0365811903417868,0.6896689497716895,100,2021-01-01,2021-12-31
0.07,-0.02,15.0,10,0,0.5360249082765227,0.7739964088457199,0.555697197630998,0.9579829686145565,0.7229166666666667,50,2021-01-01,2021-12-31
0.015,-0.06,15.0,10,0,0.5356619006213661,0.7182169189682156,0.495750066070895,1.1235425218870734,0.6638127853881278,50,2021-01-01,2021-12-31
0.05,-0.09,15.0,10,0,0.5340737709401282,0.812926985816379,0.6194383098134086,0.8692538564667063,0.7557933789954338,50,2021-01-01,2021-12-31
0.045,-0.09,15.0,10,0,0.5321028406858811,0.817130996621836,0.6063286326840133,0.8449672772849967,0.770662100456621,50,2021-01-01,2021-12-31
0.07,-0.015,15.0,10,0,0.5289092476190048,0.7676641555595206,0.5191668789138691,0.9853894561569189,0.6992009132420091,50,2021-01-01,2021-12-31
0.02,-0.075,15.0,10,0,0.5286969863057789,0.7553571697165471,0.671789962981252,1.0429299155498108,0.6711187214611872,100,2021-01-01,2021-12-31
0.02,-0.06,15.0,10,0,0.527812491016808,0.7309468045057244,0.41796795716083224,1.0663428366534558,0.6771689497716895,50,2021-01-01,2021-12-31
0.07,-0.08,15.0,10,0,0.5264446077091041,0.8330377669340072,0.649568038970256,0.7472429243336877,0.8457191780821918,50,2021-01-01,2021-12-31
0.025,-0.08,15.0,10,0,0.5260720852773758,0.7741205234556465,0.5128944845122766,0.9704241847331119,0.7002853881278539,100,2021-01-01,2021-12-31
0.04,-0.06,15.0,10,0,0.5243405792761656,0.7775813486184712,0.42992524601250925,0.9290028903543076,0.7258561643835616,50,2021-01-01,2021-12-31
0.01,-0.065,15.0,10,0,0.523723103951468,0.7312940867919908,0.6906881890458285,1.0900579434461797,0.6569920091324201,100,2021-01-01,2021-12-31
0.055,-0.08,15.0,10,0,0.5222090779386742,0.9281003120224975,0.5892154194259629,0.5712726970927786,0.9849315068493151,0,2021-01-01,2021-12-31
0.045,-0.065,15.0,10,0,0.5219843153462409,0.8308662188750006,0.5455133806038717,0.8238302639639443,0.7625856164383561,50,2021-01-01,2021-12-31
0.075,-0.025,15.0,10,0,0.5208814735552092,0.8013041159830903,0.6396446490154213,0.8656030231210059,0.7509703196347032,50,2021-01-01,2021-12-31
0.045,-0.06,15.0,10,0,0.5193244007734212,0.7983012872039552,0.4481974886794344,0.8567223306045123,0.7593321917808219,50,2021-01-01,2021-12-31
0.05,-0.03,15.0,10,0,0.5189375306558585,0.7474934148869253,0.4041952967960396,1.002640420892961,0.6924086757990867,50,2021-01-01,2021-12-31
0.03,-0.065,15.0,10,0,0.5185627777107763,0.7547856319783538,0.46383052317753987,1.001274501847365,0.6861586757990867,100,2021-01-01,2021-12-31
0.02,-0.08,15.0,10,0,0.5152126739214269,0.7842232603924646,0.7339156100168353,0.8727412764977501,0.7527682648401827,50,2021-01-01,2021-12-31
0.035,-0.06,15.0,10,0,0.5151857277666491,0.7374772124134303,0.47683284756260724,1.0392371053509837,0.672203196347032,100,2021-01-01,2021-12-31
0.065,-0.075,15.0,10,0,0.513769220413067,0.7876866606323643,0.5490295103474772,0.894725435075629,0.7289954337899544,100,2021-01-01,2021-12-31
0.055,-0.04,15.0,10,0,0.5122329836079641,0.7704297018244635,0.45835434197871483,0.9459912288233856,0.7028253424657535,50,2021-01-01,2021-12-31
0.045,-0.08,15.0,10,0,0.5107861665574593,0.9422305429957465,0.5693289717126477,0.5503968232324532,0.9849315068493151,0,2021-01-01,2021-12-31
0.035,-0.08,15.0,10,0,0.5096438497981873,0.7623345539728347,0.47520152822408745,0.9615905089258092,0.6952340182648402,100,2021-01-01,2021-12-31
0.06,-0.06,15.0,10,0,0.5057333693328999,0.8103857457017495,0.6782796391609109,0.8024379700505236,0.7777111872146119,50,2021-01-01,2021-12-31
0.075,-0.08,15.0,10,0,0.50514724799486,0.8382392062662066,0.6495680389702558,0.7028632254606118,0.8573915525114155,50,2021-01-01,2021-12-31
0.05,-0.01,15.0,10,0,0.4992002430353209,0.720746705844039,0.38526201532191195,1.0692238260605582,0.6477739726027397,50,2021-01-01,2021-12-31
0.04,-0.08,15.0,10,0,0.4932100640488324,0.7624370559393973,0.47520152822408745,0.9304965081525628,0.6952054794520548,100,2021-01-01,2021-12-31
0.05,-0.07,15.0,10,0,0.4916293853002231,0.9595270800603674,0.5689606446217969,0.5165381596520181,0.9919235159817351,0,2021-01-01,2021-12-31
0.06,-0.04,15.0,10,0,0.4915391648753895,0.7791851878894671,0.4834657393176559,0.8579290822078947,0.735302511415525,50,2021-01-01,2021-12-31
0.03,-0.08,15.0,10,0,0.4912865409125342,0.7688518392781936,0.5128944845122766,0.9374131916255047,0.6816495433789954,100,2021-01-01,2021-12-31
0.03,-0.03,15.0,10,0,0.48847442154678167,0.7312850463589274,0.5933503909246083,1.0225238327324508,0.6532534246575342,50,2021-01-01,2021-12-31
0.07,-0.075,15.0,10,0,0.4881701926389333,0.8318018202297855,0.7047635303801766,0.6983995173914717,0.8403253424657534,50,2021-01-01,2021-12-31
0.015,-0.07,15.0,10,0,0.48480595356593015,0.7563630830716573,0.6124847840986387,0.9120273104696253,0.702796803652968,50,2021-01-01,2021-12-31
0.055,-0.07,15.0,10,0,0.48419363000132654,0.7711973831897712,0.428963410656556,0.909756998171076,0.6901255707762557,100,2021-01-01,2021-12-31
0.025,-0.08,15.0,10,0,0.4835436681007773,0.9354365995097421,0.6978180494819353,0.5248259643831323,0.9849315068493151,0,2021-01-01,2021-12-31
0.065,-0.025,15.0,10,0,0.48016546900141127,0.7796169240765145,0.5022369653626183,0.815212075640499,0.7555079908675799,50,2021-01-01,2021-12-31
0.025,-0.07,15.0,10,0,0.4768203626845856,0.7796719720240357,0.5424651754755871,0.8668439737174856,0.7055079908675799,100,2021-01-01,2021-12-31
0.06,-0.065,15.0,10,0,0.47407694855076926,0.8175520376251262,0.709936059943042,0.7452602500501914,0.7780821917808219,50,2021-01-01,2021-12-31
0.01,-0.03,15.0,10,0,0.47246651364550757,0.6934004765226351,0.2973160955667658,1.161990490357064,0.5863869863013699,50,2021-01-01,2021-12-31
0.035,-0.09,15.0,10,0,0.46931367482583003,0.7926923343987041,0.5264834122837969,0.7783236992236336,0.7606735159817352,50,2021-01-01,2021-12-31
0.035,-0.08,15.0,10,0,0.4645693427195534,0.9327532228432538,0.6810714000770859,0.5056823067655088,0.9849315068493151,0,2021-01-01,2021-12-31
0.05,-0.065,15.0,10,0,0.4640241496391902,0.7981234441559182,0.5704154704772222,0.8321913542812179,0.6986301369863014,100,2021-01-01,2021-12-31
0.06,-0.07,15.0,10,0,0.45869678451737617,0.7878905165355983,0.5490295103474767,0.8188049509619968,0.7110159817351598,100,2021-01-01,2021-12-31
0.03,-0.07,15.0,10,0,0.45848177337415535,0.7773766607455562,0.5249361679310793,0.8481804527100146,0.6953481735159817,100,2021-01-01,2021-12-31
0.055,-0.055,15.0,10,0,0.458319455186816,0.7762028258686884,0.6492295416310733,0.804051058942616,0.7343607305936073,50,2021-01-01,2021-12-31
0.02,-0.065,15.0,10,0,0.45376320418688404,0.7574305723562914,0.5563053577826358,0.8487381919462154,0.7058504566210045,50,2021-01-01,2021-12-31
0.01,-0.07,15.0,10,0,0.45311641586252277,0.9300802293333464,0.717182317554269,0.4911466626250401,0.9919235159817351,0,2021-01-01,2021-12-31
0.065,-0.01,15.0,10,0,0.44631646294501465,0.7689536375966844,0.5110047302661278,0.8368142976739822,0.693607305936073,50,2021-01-01,2021-12-31
0.01,-0.04,15.0,10,0,0.4455039475859707,0.7121685119381882,0.4075657920587207,0.9832509402927492,0.6362157534246575,50,2021-01-01,2021-12-31
0.09,-0.01,15.0,10,0,0.44502680092155794,0.7677699427136779,0.5762943803367396,0.8657842132333232,0.66949200913242,50,2021-01-01,2021-12-31
0.02,-0.015,15.0,10,0,0.444640836852184,0.7038485343384262,0.5640740780519291,1.1023779688957565,0.5730593607305936,50,2021-01-01,2021-12-31
0.075,-0.075,15.0,10,0,0.44047626757005615,0.8375687144195312,0.7047635303801754,0.6136360030589474,0.8570205479452054,50,2021-01-01,2021-12-31
0.08,-0.01,15.0,10,0,0.43832399162330093,0.7694879558131206,0.5562465704139522,0.8294145454164769,0.6867865296803652,50,2021-01-01,2021-12-31
0.02,-0.075,15.0,10,0,0.43378529593620596,0.9187091206215775,0.5566096961650108,0.4793919846401302,0.9849315068493151,0,2021-01-01,2021-12-31
0.04,-0.08,15.0,10,0,0.43256015437008444,0.9329672106270057,0.6810714000770859,0.4707324100997057,0.9849315068493151,0,2021-01-01,2021-12-31
0.05,-0.085,15.0,10,0,0.4306821450827894,0.7771484055268499,0.5139842738375947,0.7897896960324502,0.7016837899543379,100,2021-01-01,2021-12-31
0.01,-0.06,15.0,10,0,0.429378815218077,0.6946882807877334,0.588700153870778,0.9935691310737391,0.6220890410958904,100,2021-01-01,2021-12-31
0.05,-0.055,15.0,10,0,0.42817866836116664,0.7978689270704276,0.7899638562939207,0.7300946338291009,0.7350456621004566,50,2021-01-01,2021-12-31
0.02,-0.09,15.0,10,0,0.4243666332695172,0.7866647740265296,0.62869810657137,0.7155641389541582,0.7538812785388128,50,2021-01-01,2021-12-31
0.05,-0.02,15.0,10,0,0.42414701988263576,0.7460253748496741,0.4041952967960392,0.827520310250783,0.6870433789954338,50,2021-01-01,2021-12-31
0.065,-0.07,15.0,10,0,0.423725016424136,0.7871830440981787,0.5490295103474774,0.7457137102386635,0.7218321917808219,100,2021-01-01,2021-12-31
0.04,-0.09,15.0,10,0,0.42092954083050776,0.7914287299177533,0.5264834122837969,0.7013542735957793,0.7583333333333333,50,2021-01-01,2021-12-31
0.06,-0.045,15.0,10,0,0.4205238228143082,0.7722712532666357,0.5633840237408022,0.7378585362428918,0.7379851598173516,50,2021-01-01,2021-12-31
0.065,-0.04,15.0,10,0,0.42021343321716886,0.7792935149545345,0.48346573931765563,0.7422081935411299,0.7265125570776255,50,2021-01-01,2021-12-31
0.05,-0.04,15.0,10,0,0.4200322359213062,0.7603048840619513,0.47139024094361104,0.8005099281122231,0.6901255707762557,50,2021-01-01,2021-12-31
0.03,-0.08,15.0,10,0,0.41964689519772225,0.9360581068780681,0.6579030601818603,0.4551716191613192,0.9849315068493151,0,2021-01-01,2021-12-31
0.06,-0.085,15.0,10,0,0.41955073442789753,0.8066538509960838,0.6771804129531283,0.6680133889311358,0.7785958904109589,50,2021-01-01,2021-12-31
0.015,-0.05,15.0,10,0,0.4194318346416029,0.7173798042783783,0.46519143060510987,0.8716348036009458,0.6707762557077626,50,2021-01-01,2021-12-31
0.065,-0.06,15.0,10,0,0.419285069926931,0.8110119890806703,0.6884807379760508,0.6563049347512034,0.7877283105022831,50,2021-01-01,2021-12-31
0.065,-0.015,15.0,10,0,0.419230932579389,0.7657576162580356,0.4065754799708502,0.7647063098923302,0.7159246575342465,50,2021-01-01,2021-12-31
0.015,-0.06,15.0,10,0,0.4179068407087368,0.7033168300252338,0.5887001538707781,0.9548529114704725,0.6222888127853881,100,2021-01-01,2021-12-31
0.05,-0.045,15.0,10,0,0.4178849865182984,0.7498155673357038,0.5440259532615778,0.8063584441532231,0.6911529680365297,50,2021-01-01,2021-12-31
0.06,-0.025,15.0,10,0,0.41776493273407195,0.7804907476940154,0.4227972159072202,0.7023474362588406,0.7621004566210046,50,2021-01-01,2021-12-31
0.025,-0.015,15.0,10,0,0.41458770037239906,0.7089588243716424,0.5413889449506507,0.9822082046415453,0.5953767123287671,50,2021-01-01,2021-12-31
0.095,-0.015,15.0,10,0,0.4123793828800781,0.7693634277449533,0.5030212374191446,0.7203139783328874,0.74412100456621,50,2021-01-01,2021-12-31
0.07,-0.07,15.0,10,0,0.41157224136251785,0.8370307422874038,0.6791538463844412,0.5828206780310907,0.8436643835616439,50,2021-01-01,2021-12-31
0.035,-0.065,15.0,10,0,0.4097090068120779,0.7707023211569602,0.48655616366546456,0.749685277035785,0.7091038812785387,100,2021-01-01,2021-12-31
0.045,-0.085,15.0,10,0,0.40856397744259426,0.7782771058935931,0.5000786248637512,0.7604523398483036,0.6903253424657534,100,2021-01-01,2021-12-31
0.05,-0.05,15.0,10,0,0.40594981347574216,0.7920458893351967,0.6876220868260773,0.7037565459310018,0.7282819634703196,50,2021-01-01,2021-12-31
0.01,-0.08,15.0,10,0,0.4038154160423088,0.7596898255503768,0.7715383082507451,0.7342170289552284,0.723972602739726,50,2021-01-01,2021-12-31
0.04,-0.065,15.0,10,0,0.4032159403215375,0.7959082613841689,0.4963636837764521,0.7099524910616213,0.7135844748858448,100,2021-01-01,2021-12-31
0.025,-0.06,15.0,10,0,0.4001304010111782,0.9275567326951342,0.6207876816386008,0.43489346413032876,0.9919235159817351,0,2021-01-01,2021-12-31
0.015,-0.08,15.0,10,0,0.3956817464412865,0.7605016953526599,0.7479829530163883,0.721475971140586,0.7211472602739726,50,2021-01-01,2021-12-31
0.055,-0.05,15.0,10,0,0.394166855434873,0.7803799740468244,0.6481183752327961,0.6803215905332926,0.7424372146118722,50,2021-01-01,2021-12-31
