rise,down,freq,take_profit_long,take_profit_short,total_return,yearly_vol,maxdrawdown,sharpe,hold_time,start_date,end_date
0.05,-0.075,15.0,1,0,1.447317067611397,0.8555226322049793,0.680794679850004,1.0813077726777687,1.5645262557077626,2021-01-01,2022-07-31
0.055,-0.075,15.0,1,0,1.0901461584583547,0.8470809477021158,0.6807946798500021,0.822577751939557,1.5645262557077626,2021-01-01,2022-07-31
0.045,-0.075,15.0,1,0,1.084587245049664,0.8564281410627338,0.644305092360162,0.8094512680292103,1.5645262557077626,2021-01-01,2022-07-31
0.05,-0.08,15.0,1,0,1.0032263523846736,0.8577684616047703,0.6850963305893379,0.7475599075132113,1.5645262557077626,2021-01-01,2022-07-31
0.05,-0.07,15.0,1,0,0.9585001537624624,0.8677308459577301,0.5768151285825227,0.702890571850642,1.5715182648401826,2021-01-01,2022-07-31
0.05,-0.085,15.0,1,0,0.9391568259595936,0.8580206561120135,0.7521454910900878,0.7001360591421902,1.5633561643835616,2021-01-01,2022-07-31
0.04,-0.075,15.0,1,0,0.8846519900628028,0.8494852961545393,0.6736159007175073,0.6656313020957377,1.5645262557077626,2021-01-01,2022-07-31
0.05,-0.065,15.0,1,0,0.8228299617436015,0.8688466129231316,0.9391110826379074,0.602625565374895,1.5715182648401826,2021-01-01,2022-07-31
0.055,-0.08,15.0,1,0,0.747037748665628,0.8484287071753606,0.685096330589334,0.5627873631267214,1.5645262557077626,2021-01-01,2022-07-31
0.055,-0.07,15.0,1,0,0.7375210669969862,0.8603350377688573,0.6077517300956415,0.5454907456777914,1.5715182648401826,2021-01-01,2022-07-31
0.025,-0.075,15.0,1,0,0.7059745339003493,0.8435209184288628,0.932672632482655,0.5349464655334858,1.5645262557077626,2021-01-01,2022-07-31
0.055,-0.085,15.0,1,0,0.6829682222405421,0.8486834559001599,0.772031938803401,0.5147505630011471,1.5633561643835616,2021-01-01,2022-07-31
0.045,-0.085,15.0,1,0,0.6512414118127872,0.8550149151860164,0.7280656712682854,0.48720348696040583,1.5633561643835616,2021-01-01,2022-07-31
0.02,-0.075,15.0,1,0,0.6203544306452503,0.8420358242610819,0.5566096961650108,0.4708975855336717,1.5645262557077626,2021-01-01,2022-07-31
0.05,-0.06,15.0,1,0,0.6086830883223404,0.8730434761759298,0.8656720304284974,0.4436453471627569,1.5715182648401826,2021-01-01,2022-07-31
0.03,-0.075,15.0,1,0,0.6078402498260861,0.8451079853000825,0.9326726324826559,0.4597210538277175,1.5645262557077626,2021-01-01,2022-07-31
0.045,-0.07,15.0,1,0,0.5957703312007347,0.8686212938167588,0.5689606446217979,0.43644444211708866,1.5715182648401826,2021-01-01,2022-07-31
0.035,-0.075,15.0,1,0,0.580793015288067,0.8496304548600383,0.9326726324826552,0.4369265723342271,1.5645262557077626,2021-01-01,2022-07-31
0.055,-0.065,15.0,1,0,0.5727722961840204,0.861521167668408,1.0018892240538428,0.42305479164795246,1.5715182648401826,2021-01-01,2022-07-31
0.065,-0.03,15.0,1,0,0.5596692659039174,0.8539536419972619,0.5593721268487022,0.41704001772465876,1.5715182648401826,2021-01-01,2022-07-31
0.04,-0.07,15.0,1,0,0.518272792029189,0.8619823683743236,0.6750632306493545,0.3825961492589393,1.5715182648401826,2021-01-01,2022-07-31
0.045,-0.08,15.0,1,0,0.4815723480753877,0.857266186497988,0.7825839355170652,0.35905666430813765,1.5645262557077626,2021-01-01,2022-07-31
0.06,-0.07,15.0,1,0,0.46200652009817283,0.8576937692812243,0.9152619396827233,0.3427649582889946,1.5715182648401826,2021-01-01,2022-07-31
0.065,-0.07,15.0,1,0,0.4200519739717248,0.8562618995089057,0.8616367121056098,0.31215980234786395,1.5715182648401826,2021-01-01,2022-07-31
0.06,-0.075,15.0,1,0,0.41012458933259466,0.8428686838866304,0.8563377731632333,0.3110090555535923,1.5645262557077626,2021-01-01,2022-07-31
0.055,-0.06,15.0,1,0,0.3586254227627601,0.8657528354144562,0.9284501718444368,0.26358926415574374,1.5715182648401826,2021-01-01,2022-07-31
0.06,-0.03,15.0,1,0,0.35701050182064553,0.8557374822547293,0.5284932202015504,0.2654733948546041,1.5715182648401826,2021-01-01,2022-07-31
0.04,-0.085,15.0,1,0,0.34923725141818474,0.8454359530710241,0.5754038614825513,0.26422987445224544,1.5633561643835616,2021-01-01,2022-07-31
0.06,-0.065,15.0,1,0,0.33871646332204586,0.8596099986088683,1.2679407196040953,0.25073526185710976,1.5715182648401826,2021-01-01,2022-07-31
0.01,-0.075,15.0,1,0,0.3211531489704763,0.8424773596379985,0.9787787279594502,0.24305851004805493,1.5683504566210045,2021-01-01,2022-07-31
0.065,-0.065,15.0,1,0,0.2967619171956012,0.8581812571267732,1.2143154920269787,0.2200440906676525,1.5715182648401826,2021-01-01,2022-07-31
0.04,-0.08,15.0,1,0,0.2809086200726908,0.8506184357744156,0.7825839355170687,0.21108016228479132,1.5645262557077626,2021-01-01,2022-07-31
0.04,-0.065,15.0,1,0,0.2609418765631464,0.8702703427958821,0.654994094445693,0.19079639493772302,1.5715182648401826,2021-01-01,2022-07-31
0.065,-0.075,15.0,1,0,0.22984601594351747,0.8460255259034185,0.8665558219546445,0.17364834874109877,1.5645262557077626,2021-01-01,2022-07-31
